   oṃ	om
   yamātmānaṃ brahmacaryeṇānuvindate sa eṣa hyātmā brahmacaryasādhanavato na	yam a AtmAnam brahmacaryeNa anuvindate saH eza hi AtmA brahmacarya sADanavataH na
   naśyati tasmādanāśakāyanamapi brahmacaryameva /	naSyati tasmAt anASakAyanam api brahmacaryam eva /
   atha yadaraṇyāyanamityācakṣate brahmacaryameva tat /	aTa yat araNyAyanam iti Acakzate brahmacaryam eva tat /
   araṇyaśabdayorarṇavayorbrahmacaryavato 'yanādaraṇyāyanaṃ brahmacaryam /	araNya SabdayoH arNavayoH brahmacaryavataH ayanAt araNyAyanam brahmacaryam /
   yo jñānādyajña eṣaṇādiṣṭaṃ satasrāṇātsattrāyaṇaṃ	yaH jQAnAt yajQaH ezaNa Adizwam satasrANAt sattrAyaNam
   mananānmaunamanaśanādanāśakāyanamaraṇyayorgamanādaraṇyāyanamityādibhirmahadbhiḥ	mananAt mOna manaSanAt anASakAyanam araNyayoH gamanAt araNyAyanam ityAdiBiH mahadBiH
   puruṣārthasādhanaiḥ stutatvādbrahmacaryaṃ paramaṃ jñānasya sahakārikāraṇaṃ	puruza arTa sADanEH stuta tvAt brahmacaryam paramam jQAnasya sahakAri kAraNam
   sādhanamityato brahmavidā yatnato rakṣaṇīyamityarthaḥ /	sADanam iti atas brahma vidA yatnataH rakzaNIyam iti arTaH /
   tattatra hi brahmaloke 'raśca ha vai prasiddho ṇyaścārṇavau samudropame vā	tat tatra hi brahma loke araH ca ha vE prasidDaH NyaH ca arNavO samudra upame vA
   sarasī tṛtīyasyāṃ bhuvamantarikṣaṃ cāpekṣya tṛtīyā dyaustasyāṃ	sarasI tRtIyasyAm Buvam antarikzam ca apekzya tRtIyA dyOH tasyAm
   tṛtīyasyāmito 'smāllokādārabhya gaṇyamānāyāṃ divi /	tRtIyasya amitas asmAt lokAt AraBya gaNyamAnAyAm divi /
   tattatraiva cairamirānnaṃ tanmaya airo maṇḍastena pūrṇamairaṃ madīyaṃ	tat tatra eva cEramira annam tat mayaH EraH maNxaH tena pUrNam Eram madIyam
   tadupayogināṃ madakaraṃ harṣotpādakaṃ saraḥ /	tad upayoginAm mada karam harza utpAdakam saraH /
   tatraiva cāśvattho vṛkṣaḥ somasavano nāmataḥ somo 'mṛtaṃ tanniḥsravo	tatra eva ca aSvatTaH vRkzaH somasavanaH nAmataH somaH amRtam tat niHsravaH 
   'mṛtasrava iti vā /	amRta sravaH iti vA /
   tatraiva ca brahmaloke brahmacaryasādhanarahitairbrahmacaryasādhanavadbhyo	tatra eva ca brahma loke brahmacarya sADana rahitEH brahmacarya sADanavadByaH 
   'nyairna jīyata ityaparājitā nāma pūḥ purī brahmaṇo hiraṇyagarbhasya /	anyEH na jIyate iti aparAjitA nAma pUH purI brahmaNaH hiraNyagarBasya /
   brahmaṇā ca prabhuṇā viśeṣeṇa mitaṃ nirmitaṃ tacca hiraṇmayaṃ sauvarṇaṃ	brahmaNA ca praBuNA viSezeNa mitam nirmitam tat ca hiraNmayam sOvarNam
   prabhuvimitaṃ maṇḍapamiti vākyaśeṣaḥ //3 //	praBu vimitam maNxapam iti vAkya SezaH //3 //
   START ChUp 8,5.4	START ShUp 8,5.4
   tad ya evaitāv araṃ ca ṇyaṃ cārṇavau brahmaloke brahmacaryeṇānuvindanti	tat yaH eva etO aram ca Nyam ca arNavO brahma loke brahmacaryeNa anuvindanti
   teṣām evaiṣa brahmalokaḥ |	tezAm eva eza brahma lokaH |
   teṣāṃ sarveṣu lokeṣu kāmacāro bhavati || ChUp_8,5.4 ||	tezAm sarvezu lokezu kAma cAraH Bavati || ShUp_8,5.4 ||
   ChUpBh_8,5.4 tattatra hi brahmaloka etāvarṇavau yāvaraṇyākhyāvuktau	ShUpBh_8,5.4 tat tatra hi brahma loke etO= arNavO yAvaraNI a AKyO= uktO
   brahmacaryeṇa sādhanenānuvindanti ye teṣāmevaiṣa yo vyākhyāto	brahmacaryeNa sADanena anuvindanti ye tezAm eva eza yaH vyAKyAtaH 
   brahmalokasteṣāṃ ca brahmacaryasādhavanatāṃ brahmavidāṃ sarveṣu lokeṣu	brahma lokaH tezAm ca brahmacarya sADavana tAm brahma vidAm sarvezu lokezu
   kāmacāro bhavati /	kAmacAraH Bavati /
   nānyeṣāmabrahmacaryaparāṇāṃ bāhyaviṣayāsaktabuddhīnāṃ kadācidapītyarthaḥ /	na anyeza Am abrahmacarya parANAm bAhya vizaya Asakta budDInAm kadAcid api iti arTaH /
   nanvatra tvamindrastvaṃ yamastvaṃ varuṇa ityādibhiryathā kaścitstūyate	nanu atra tvam indraH tvam yamaH tvam varuNaH ityAdiBiH yaTA kaScid stUyate
   mahārha evamiṣṭādibhiḥ śabdairna stryādiviṣayatṛṣṇānivṛttimātraṃ	mahArhaH evam izwa AdiBiH SabdEH na strI Adi vizaya tRzNA nivRtti mAtram
   stutyarhaṃ kiṃ tarhi jñānasya mokṣasādhanatvāttadeveṣṭādibhiḥ stūyata iti	stuti arham kim tarhi jQAnasya mokza sADana tvAt tat eva izwa AdiBiH stUyate iti
   kecit /	kecid /
   na /	na /
   stryādibāhyaviṣayatṛṣṇāpahṛtacittānāṃ pratyagātmavivekavijñānānupapatteḥ /	strI Adi bAhya vizaya tRzNA apahRta cittAnAm pratyagAtma viveka vijQAna anupapatteH /
   "parāñci khāni vyatṛṇatsvayaṃbhūstasmātparāṅpaśyati	"parAQci KAni vyatRNat svayaMBUH tasmAt parAFpaSyati
   nāntarātman"ityādiśrutismṛtiśatebhyaḥ /	na antarAtman"iti Adi Sruti smRti SateByaH /
   jñānasahakārikāraṇaṃ stryādiviṣayatṛṣṇānivṛttisādhanaṃ vidhātavyameveti	jQAna sahakAri kAraNam strI Adi vizaya tRzNA nivRtti sADanam viDAtavyam eva iti
   yuktaiva tatstutiḥ /	yuktA eva tad stutiH /
   nanu ca yajñādibhiḥ stutaṃ brahmacaryamiti yajñādīnāṃ	nanu ca yajQa AdiBiH stutam brahmacaryam iti yajQa AdInAm
   puruṣārthasādhanatvaṃ gamyate /	puruza arTa sADana tvam gamyate /
   satyaṃ gamyate /	satyam gamyate /
   na tviha brahmalokaṃ prati yajñādīnāṃ sādhanatvamabhipretya	na tu iha brahma lokam prati yajQa AdInAm sADana tvam aBipretya
   yajñādibhirbrahmacaryaṃ stūyate kiṃ tarhi teṣāṃ prasiddhaṃ	yajQa AdiBiH brahmacaryam stUyate kim tarhi tezAm prasidDam
   puruṣārthasādhanatvamapekṣya /	puruza arTa sADana tvam apekzya /
   yathendrādibhī rājā na tu yatrendrādīnāṃ vyāpārastatraiva rājña iti tadvat	yaTA indra AdiBiH rAjA na tu yatra indra AdInAm vyApAraH tatra eva rAjQaH iti tadvat 
   ya imer'ṇavādayo brāhmalaukikāḥ saṃkalpajāśca pitrādayo bhogāste kiṃ	ye imeH aNava AdayaH brAhma lOkikAH saMkalpa jAH ca pitR AdayaH BogAH te kim
   pārthivā āpyāśca yatheha loke dṛśyante	pArTivAH ApyAH ca yaTA iha loke dRSyante
   taddhadarṇavavṛkṣapūḥsvarṇamaṇḍapānyāhosvinmānasapratyayamātrāṇīti /	tat had arNava vRkza pUH svarNa maNxapAni Ahosvid mAnasa pratyaya mAtrANi iti /
   kiñcātaḥ, yadi pārthivā āpyāśca sthūlāḥ syurhṛdyākāśe samādhānānupapattiḥ	kiQca ataH, yadi pArTivAH ApyAH ca sTUlAH syuH hRdi AkASe samADAna anupapattiH
   purāṇe ca"manomayāni brahmaloke śarīrādīnī"ti vākyaṃ virudhyeta /	purANe ca"manaH mayAni brahma loke SarIra AdInI"ti vAkyam viruDyeta /
   "aśokamahimam"ityādyāśca śrutayaḥ /	"a Sokam ahimam "itya AdyAH ca SrutayaH /
   nanu"samudrāḥ saritaḥ sarāṃsi vāpyaḥ kūpā yajñā vedā mantrādayaśca	nanu" samudrAH saritaH sarAMsi vApyaH kUpAH yajQAH vedAH mantra AdayaH ca
   mūrtimanto brahmāṇamupatiṣṭhanta"iti mānasatvai virudhyeta purāṇasmṛtiḥ /	mUrtimantaH brahmANam upatizWanta" iti mAnasa tvEH viruDyeta purANa smRtiH /
   na /	na /
   mūrtimattve prasiddharūpāṇāmeva tatra gamanānupapatteḥ /	mUrtimat tve prasidDa rUpANAm eva tatra gamana anupapatteH /
   tasmātprasiddhamūrtivyatirekeṇa sāgarādīnāṃ mūrtyantaraṃ	tasmAt prasidDa mUrti vyatirekeNa sAgara AdInAm mUrti antaram
   sāgarādibhirupāttaṃ brahmalokagantṛ kalpanāyāṃ yathāprasiddhā eva mānasya	sAgara AdiBiH upAttam brahma loka gantR kalpanAyAm yaTAprasidDAH eva mAnasya
   ākāravatyaḥ puṃstryādyā mūrtayo yuktāḥ kalpayituṃ	AkAravatyaH puMstri AdyAH mUrtayaH yuktAH kalpayitum
   mānasadehānurūpyasaṃbandhopapatteḥ /	mAnasa deha AnurUpya saMbanDa upapatteH /
   dṛṣṭā hi mānasya evā'kāravatyaḥ puṃstryādyā mūrtayaḥ svapne /	dRzwAH hi mAnasyaH evA akAravatyaH puMstri AdyAH mUrtayaH svapne /
   nanu tā anṛtā eva /	nanu tAH anRtAH eva /
   ta ime satyāḥ kāmā iti śrutistathā sati virudhyeta /	te ime satyAH kAmAH iti SrutiH taTA sati viruDyeta /
   na /	na /
   mānasapratyayasya sattvopapatteḥ /	mAnasa pratyayasya sattva upapatteH /
   mānasā hi pratyayāḥ srīpuruṣādyākārāḥ svapne dṛśyante /	mAnasAH hi pratyayAH srI puruza Adi AkArAH svapne dRSyante /
   nanu jāgradvāsanārūpāḥ svapnadṛśyā na tu tatra stryādayaḥ svapne vidyante	nanu jAgrat vAsanA rUpAH svapna dRSyAH na tu tatra strI AdayaH svapne vidyante
   atyalpamidamucyate /	atyalpam idam ucyate /
   jāgradviṣayā api mānasapratyayābhinirvṛttā eva sadīkṣābhinirvṛttatejo	jAgrat vizayAH api mAnasa pratyaya aBinirvRttAH eva sa dIkzA aBinirvRtta tejaH 
   'bannamayatvājjāgradviṣayāṇām /	abanna maya tvAt jAgrat vizayANAm /
   saṃkalpamūlā hi lokā iti coktam"samakḷpatāṃ dyāvāpṛthivī"ityatra /	saMkalpa mUlAH hi lokAH iti ca uktam"samak?patAm dyAvApRTivI" iti atra /
   sarvaśrutiṣu ca pratyagātmana utpattiḥ pralayaśca tatraiva sthitiśca"yathā	sarva Srutizu ca pratyagAtmanaH utpattiH pralayaH ca tatra eva sTitiH ca"yaTA
   vā arā nābhau"ityādinocyate /	vA arA nABO"ityAdinA ucyate /
   tasmānmānasānāṃ bāhyānāṃ ca viṣayāṇāmitaretarakāryakāraṇamiṣyata eva	tasmAt mAnasAnAm bAhyAnAm ca vizayANAm itaretara kArya kAraNam izyate eva
   bījāṅkuravat /	bIja aFkura vat /
   yadyapi bāhyā eva mānasā mānasā eva ca bāhyā nānṛtatvaṃ teṣāṃ kadācidapi	yadi api bAhyAH eva mAnasAH mAnasAH eva ca bAhyA na anRta tvam tezAm kadAcid api
   svātmani bhavati /	sva Atmani Bavati /
   nanu svapne dṛṣṭāḥ pratibuddhasyānṛtā bhavanti viṣayāḥ /	nanu svapne dRzwAH pratibudDasya anRtAH Bavanti vizayAH /
   satyameva /	satyam eva /
   jāgradbodhāpekṣaṃ tu tadanṛtatvaṃ na svataḥ /	jAgrat boDa apekzam tu tad anRta tvam na svatas /
   tathā svapnabodhāpekṣaṃ ca jāgraddṛṣṭaviṣayānṛtatvaṃ na svataḥ /	taTA svapna boDa apekzam ca jAgrat dRzwa vizaya anRta tvam na svatas /
   viśeṣākāramātraṃ tu sarveṣāṃ mithyāpratyayanimittamiti vācā'rambhaṇaṃ	viSeza AkAra mAtram tu sarvezAm miTyA pratyaya nimittam iti vAcA aramBaNam
   vikāro nāmadheyamanṛtaṃ trīṇi rūpāṇītyeva satyam /	vikAraH nAmaDeyam anRtam trINi rUpANi iti eva satyam /
   tānyapyākāraviśeṣato 'nṛtaṃ svataḥ sanmātrarūpatayā satyam	tAni api AkAra viSezataH anRtam svatas sat mAtra rUpa tayA satyam
   prāksadātmapratibodhātsvaviṣaye 'pi sarvaṃ styameva svapnadṛśyā iveti na	prAc sat Atma pratiboDAt sva vizaye api sarvam styam eva svapna dRSyAH iva iti na
   kaścidvirodhaḥ /	kaScid viroDaH /
   tasmānmānasā eva brāhmalaukikā araṇyādayaḥ pitrādayaḥ kāmāḥ /	tasmAt mAnasAH eva brAhma lOkikAH araNya AdayaH pitR AdayaH kAmAH /
   bāhyaviṣayabhogavadaśuddhirahitatvācchuddhasattvasaṃkalpajanyā iti	bAhya vizaya Bogavat aSudDi rahita tvAt SudDa sattva saMkalpa janyAH iti
   niratiśayasukhāḥ satyāśceśvarāṇāṃ bhavantītyarthaḥ /	niratiSaya suKAH satyAH ca ISvarANAm Bavanti iti arTaH /
   satsatyātmapratibodhe 'pi rajjvāmiva kalpitāḥ sarpādayaḥ	sat sati Atma pratiboDe api rajjvAm iva kalpitAH sarpa AdayaH
   sadātmasvarūpatāmeva pratipadyanta iti sadātmanā satyā eva bhavanti //4//	sat A Atma svarUpa tAm eva pratipadyante iti sat A AtmanA satyAH eva Bavanti //4//
   iti cchāndogyopaniṣadi aṣṭamādhyāyasya pañcamaḥ khaṇḍaḥ	iti cCAnda ugya upanizadi azwama aDyAyasya paQcamaH KaNxaH
   START ChUp 8,6.1	START ShUp 8,6.1
   atha yā etā hṛdayasya nāḍyas tāḥ piṅgalasyāṇimnas tiṣṭhanti śuklasya	aTa yAH etAH hRdayasya nAxyaH tAH piFgalasya aNimnaH tizWanti Suklasya
   nīlasya pītasya lohitasyeti |	nIlasya pItasya lohitasya iti |
   asau vādityaḥ piṅgala eṣa śukla eṣa nīla eṣa pīta eṣa lohitaḥ ||	asO vA AdityaH piFgalaH eza SuklaH eza nIlaH eza pItaH eza lohitaH ||
   ChUp_8,6.1 ||	ChUp_8,6.1 ||
   ChUpBh_8,6.1 yastu hṛdayapuṇḍarīkagataṃ yathoktaguṇaviśiṣṭaṃ brahma	ShUpBh_8,6.1 yaH tu hRdaya puNxarIka gatam yaTA ukta guNa viSizwam brahma
   brahmacaryādisādhanasaṃpannastyaktabāhyaviṣayānṛtatṛṣṇaḥ sannupāste	brahmacarya Adi sADana saMpannaH tyakta bAhya vizaya anRta tRzNaH san= upAste
   tasyeyaṃ mūrdhanyayā nāḍyā gatirvaktavyeti nāḍīkhaṇḍa ārabhyate  atha yā	tasya iyam mUrDanyayA nAxyA gatiH vaktavyA iti nAxIKaNxaH AraByate aTa yA
   etā vakṣyamāṇā hṛdayasya puṇḍarīkākārasya brahmopāsanasthānasya	etAH vakzyamANA hRdayasya puNxarIka AkArasya brahma upAsana sTAnasya
   saṃbandhinyo nāḍyo hṛdayamāṃsapiṇḍātsarvato viniḥsṛtā ādityamaṇḍalādiva	saMbanDinyaH nAxyaH hRdaya mAMsa piNxAt sarvatas viniHsRtAH Aditya maNxalAt iva
   raśmayastāścaitāḥ piṅgalasya varṇaviśeṣaviśiṣṭasyāṇimnaḥ sūkṣmarasasya	raSmayaH tAH ca etAH piFgalasya varNa viSeza viSizwasya aNimnaH sUkzma rasasya
   rasena pūrṇāstadākārā eva tiṣṭhanti vartanta ityarthaḥ /	rasena pUrNAH tad AkArAH eva tizWanti vartante iti arTaH /
   tathā śuklasya nīlasya pītasya lohitasya ca rasasya pūrṇā iti	taTA Suklasya nIlasya pItasya lohitasya ca rasasya pUrNAH iti
   sarvatrādhyāhāryam /	sarvatra aDyAhAryam /
   saureṇa tejasā pittākhyena pākābhinirvṛttena kaphenālpena	sOreNa tejasA pitta AKyena pAka aBinirvRttena kaPena alpena
   saṃparkātpiṅgalaṃ bhavati sauraṃ tejaḥ pittākhyām tadeva ca	saMparkAt piFgalam Bavati sOram tejaH pitta AKyAm tat eva ca
   vātabhūyastvānnīlaṃ bhavati /	vAta BUyaH tvAt nIlam Bavati /
   tadeva ca kaphabhūyastvācchuklam /	tat eva ca kaPa BUyaH tvAt Suklam /
   kaphena samatāyāṃ pītam /	kaPena samatAyAm pItam /
   śoṇita bāhulyena lohitam /	SoNita bAhulyena lohitam /
   vaidyakādvā varṇaviśeṣā anveṣṭavyāḥ kathaṃ bhavantīti /	vEdyakAt vA varNa viSezAH anvezwavyAH kaTam Bavanti iti /
   śrutistvāhā'dityasaṃbandhādeva tattejaso nāḍīṣvanugatasyaite varṇaviśeṣā	SrutiH tu AhA aditya saMbanDAt eva tad tejasaH nAxIzu anugatasya ete varNa viSezA
   iti /	iti /
   katham /	kaTam /
   asau vā ādityaḥ piṅgalo varṇata eṣa ādityaḥ śuklo 'pyeṣa nīla eṣa pīta eṣa	asO vA AdityaH piFgalaH varNataH ezaH AdityaH SuklaH api eza nIlaH eza pItaH eza
   lohita āditya eva //1 //	lohitaH AdityaH eva //1 //
   START ChUp 8,6.2	START ShUp 8,6.2
   tad yathā mahāpatha ātata ubhau grāmau gacchatīmaṃ cāmuṃ caivam evaitā	tat yaTA mahApaTaH AtataH uBO grAmO gacCati imam ca amum ca evam eva etA
   ādityasya raśmaya ubhau lokau gacchantīmaṃ cāmuṃ ca |	Adityasya raSmayaH uBO lokO gacCanti imam ca amum ca |
   amuṣmād ādityāt pratāyante tā āsu nāḍīṣu sṛptāḥ |	amuzmAt AdityAt pratAyante tAH Asu nAxIzu sRptAH |
   ābhyo nāḍībhyaḥ pratāyante te 'muṣminn āditye sṛptāḥ || ChUp_8,6.2 ||	AByaH nAxIByaH pratAyante te amuzmin Aditye sRptAH || ShUp_8,6.2 ||
   ChUpBh_8,6.2 tasyādhyātmaṃ nāḍībhiḥ kathaṃ saṃbandha ityatra	ChUpBh_8,6.2 tasya aDyAtmam nAxIBiH kaTam saMbanDaH iti atra
   dṛṣṭāntamāha tattatra yathā loke mahānvistīrṇaḥ panthā mahāpatha ātato	dRzwAntam Aha tat tatra yaTA loke mahAn vistIrNaH panTAH mahApaTaH Atato
   vyāpta ubhau gacchatīmaṃ ca saṃnihitamamuṃ ca viprakṛṣṭaṃ dūrasthamevaṃ	vyAptaH uBO gacCati imam ca saMnihitam amum ca viprakRzwam dUra sTam evam
   yathā dṛṣṭānto mahāpatha ubhau grāmau praviṣṭa evamevaitā ādityasya	yaTA dRzwAntaH mahApaTaH uBO grAmO pravizwaH evam eva etAH Adityasya
   raśmaya ubhau lokāvamuṃ cā'dityamaṇḍalamimaṃ ca puruṣaṃ gacchantyubhayatra	raSmayaH uBO lokO= amum cA aditya maNxalam imam ca puruzam gacCanti uBayatra
   praviṣṭāḥ /	pravizwAH /
   yathā mahāpathaḥ /	yaTA mahApaTaH /
   katham /	kaTam /
   amuṣmādādityamaṇḍalātpratāyante saṃtatā bhavanti /	amuzmAdAditya maNxalAt pratAyante saMtatAH Bavanti /
   tā adhyātmamāsu piṅgalādivarṇāsu yathoktāsu nāḍīṣu sṛptā gatāḥ praviṣṭā	tAH aDyAtma mAsu piFgala Adi varNAsu yaTA uktAsu nAxIzu sRptAH gatAH pravizwA
   ityarthaḥ /	iti arTaH /
   ābhyo nāḍībhyaḥ pratāyante pravṛttāḥ santānabhūtāḥ satyaste 'muṣmin /	AByaH nAxIByaH pratAyante pravRttAH santAna BUtAH satyaH te amuzmin /
   raśmīnāmubhayaliṅgatvātta ityucyante //2 //	raSmInAm uBaya liFga tvAt te iti ucyante //2 //
   START ChUp 8,6.3	START ShUp 8,6.3
   tad yatraitat suptaḥ samastaḥ saṃprasannaḥ svapnaṃ na vijānāti |	tat yatra etat suptaH samastaH saMprasannaH svapnam na vijAnAti |
   āsu tadā nāḍīṣu sṛpto bhavati |	Asu tadA nAxIzu sRptaH Bavati |
   taṃ na kaścana pāpmā spṛśati |	tam na kaScana pApmA spRSati |
   tejasā hi tadā saṃpanno bhavati || ChUp_8,6.3 ||	tejasA hi tadA saMpannaH Bavati || ShUp_8,6.3 ||
   ChUpBh_8,6.3 tattatraivaṃ sati yatra yasminkāla etatsvapanamayaṃ jīvaḥ	ShUpBh_8,6.3 tat tatra evam sati yatra yasmin kAle etat svapana mayam jIvaH
   supto bhavati /	suptaH Bavati /
   svāpasya dviprakāratvādviśeṣaṇaṃ samasta iti /	svApasya dvi prakAra tvAt viSezaNam samastaH iti /
   upasaṃhṛtasarvakaraṇavṛttirityetat /	upasaMhRta sarva karaNa vRttiH iti etat /
   ato bāhyaviṣayasaṃparkajanitakāluṣyābhāvātsamyak /	atas bAhya vizaya saMparka janita kAluzya aBAvAt samyak /
   prasannaḥ saṃprasanno bhavati /	prasannaH saMprasannaH Bavati /
   ata eva svapnaṃ viṣayākārābhāsaṃ mānasaṃ svapnapratyayaṃ na vijānāti	atas eva svapnam vizaya AkAra ABAsam mAnasam svapna pratyayam na vijAnAti
   nānubhavatītyarthaḥ /	na anuBavati iti arTaH /
   yadaivaṃ supto bhavatyāsu sauratejaḥpūrṇāsu yathoktāsu nāḍīṣu tadā sṛptaḥ	yadA evam suptaH Bavati Asu sOra tejaH pUrNAsu yaTA uktAsu nAxIzu tadA sRptaH
   praviṣṭo nāḍībhirdvārabhūtābhirhṛdayākāśaṃ gato bhavatītyarthaḥ /	pravizwaH nAxIBiH dvAra BUtABiH hRdaya AkASam gataH Bavati iti arTaH /
   na hyanyatra satsaṃpatteḥ svapnādarśanamastīti sāmarthyānnāḍīṣviti saptamī	na hi anyatra sat saMpatteH svapna adarSanam asti iti sAmarTyAt nAxIzu iti saptamI
   tṛtīyayā pariṇamyate /	tRtIyayA pariNamyate /
   taṃ satā saṃpannaṃ na kaścana na kaścidapi dharmādharmarūpaḥ pāpmā	tam satA saMpannam na kaScana na kaScid api Darma aDarma rUpaH pApmA
   spṛśatīti svarūpāvasthitatvāttadā'tmanaḥ /	spRSati iti svarUpa avasTita tvAt tadA atmanaH /
   dehendriyaviśiṣṭaṃ hi sukhaduḥkhakāryapradānena pāpmā spṛśatīti na tu	deha indriya viSizwam hi suKa duHKa kArya pradAnena pApmA spRSati iti na tu
   satsaṃpannaṃ svarūpāvasthaṃ kaścidapi pāpmā spraṣṭumutsahate /	sat saMpannam svarUpa avasTam kaScid api pApmA sprazwum utsahate /
   aviṣayatvāt /	avizaya tvAt /
   anyo hyanyasya viṣayo bhavati na tvanyatvaṃ kenacitkutaścidapi	anyaH hi anyasya vizayaH Bavati na tu anya tvam kenacid kutaScid api
   satsaṃpannasya /	sat saMpannasya /
   svarūpapracyavanaṃ tvātmano jāgratsvapnāvasthāṃ prati gamanaṃ	svarUpa pracyavanam tu AtmanaH jAgrat svapna avasTAm prati gamanam
   bāhyaviṣayapratibodho 'vidyākāmakarmabījasya	bAhya vizaya pratiboDaH avidyA kAma karma bIjasya
   brahmavidyāhutāśādāhanimittamityavocāma ṣaṣṭha eva tadihāpi pratyetavyam /	brahma vidyA hutASA dAha nimittam iti avocAma zazWaH eva tat iha api pratyetavyam /
   yadaivaṃ suptaḥ saureṇa tejasā hi nāḍyantargatena sarvataḥ saṃpanno vyāpto	yadA evam suptaH sOreNa tejasA hi nAxI antargatena sarvatas saMpannaH vyAptaH 
   bhavati /	Bavati /
   ato viśeṣeṇa cakṣurādināḍīdvārairbāhyaviṣayabhogāyāprasṛtāni karaṇānyasya	atas viSezeNa cakzuH Adi nAxI dvArEH bAhya vizaya BogAya aprasRtAni karaNAni asya
   tadā bhavanti /	tadA Bavanti /
   tasmādayaṃ karaṇānāṃ nirodhātsvātmanyevāvasthitaḥ svapnaṃ na vijānātīti	tasmAt ayam karaNAnAm niroDAt svAtmani eva avasTitaH svapnam na vijAnAti iti
   yuktam //3 //	yuktam //3 //
   START ChUp 8,6.4	START ShUp 8,6.4
   atha yatraitad abalimānaṃ nīto bhavati |	aTa yatra etat abalimAnam nItaH Bavati |
   tam abhita āsīnā āhur jānāsi māṃ jānāsi mām iti |	tam aBitas AsInAH AhuH jAnAsi mAm jAnAsi mAm iti |
   sa yāvad asmāc charīrād anutkrānto bhavati |	sa yAvat asmAt SarIrAt anutkrAntaH Bavati |
   tāvaj jānāti || ChUp_8,6.4 ||	tAvat jAnAti || ShUp_8,6.4 ||
   ChUpBh_8,6.4 tatraivaṃ satyatha yatra yasminkāle 'balimānamabalabhāvaṃ	ShUpBh_8,6.4 tatra evam sati aTa yatra yasmin kAle abali mAnam abala BAvam
   dehasya rogādinimittaṃ jarādinimittaṃ vā kṛśībhāvametannayanaṃ nītaḥ	dehasya roga Adi nimittam jarA Adi nimittam vA kRSIBAvam etat nayanam nItaH
   prāpito devadatto bhavati mumūrṣaryadā bhavatītyarthaḥ /	prApitaH devadattaH Bavati mumUrzaryadA Bavati iti arTaH /
   tamabhitaḥ sarvato veṣṭayitvā'sīnā jñātaya āhurjānāsi māṃ tava putraṃ	tam aBitas sarvatas vezwayitvA asInAH jQAtayaH AhuH jAnAsi mAm tava putram
   jānāsi māṃ pitaraṃ cetyādi /	jAnAsi mAm pitaram ca ityAdi /
   sa mumūrṣuryāvadasmāccharīrādanutkrānto 'nirgato bhavati	sa mumUrzuH yAvat asmAt SarIrAt anutkrAntaH anirgataH Bavati
