   oṃ	om
   yadbrahmacāriṇa uktaṃ taduttareṣāmapi bhavati yadaviruddhaṃ	yat-brahmacAriNaH uktam tat-uttarezAm-api Bavati yat-avirudDam
   dyūtādivarjanam /	dyUta-Adi-varjanam /
   yadvirudhyate tadvyāvartate yathāgnikāryaṃ pravrajitasya, gurukulavāso	yat-viruDyate tat-vyAvartate yaTA-agni-kAryam pravrajitasya, guru-kula-vAsaH-
   vaikhānasasya, gṛhasthasya brahmacaryarakṣaṇam /	vEKAnasasya, gRhasTasya brahmacarya-rakzaNam /
   caśabdaḥ uttarasya yadvakṣyamāṇaṃ tadapyaviruddhaṃ pūrveṣāmapi bhavatīti	caSabdaH uttarasya yat-vakzyamANam tat-api-avirudDam pUrvezAm-api Bavati-iti
   jñāpayati, 'yathā na mlecchāśucyadhārmikaiḥsaha sambhāṣeta'; ityādi //	jQApayati, ayaTA na mlecCa-aSuci-aDArmikEHsaha samBAzeta-a; ityAdi //
   anicayo bhikṣuḥ // Gaut_3.11 //	anicayaH BikzuH // GOt-_3.11 //
   idānīṃ kramaprāptasya gṛhasthasya dharmā vaktavyāḥ, tānvilaṅghya kimarthaṃ	idAnIm krama-prAptasya gRhasTasya DarmAH vaktavyAH, tAn-vilaFGya kim-arTam
   bhikṣorabhidhīyata iti cet,atrocyate- bahuvaktavyo gṛhasthaḥ /	BikzoH-aBiDIyate iti cet,atra-ucyate bahu-vaktavyaH gRhasTaH /
   tasyābhidhīyamānāḥ dharmāḥ aviruddhāḥ kecitkathaṃ nāma pūrveṣāṃ syuriti	tasya-aBiDIyamAnAH DarmAH avirudDAH kecid-kaTam nAma pUrvezAm syuH-iti
   tadarthaṃ vyutkrameṇābhidhānam /	tad-arTam vyutkrameNa-aBiDAnam /
   tarhi vaikhānasasya vaktavya iti cet, upanyāsakrameṇoktatvādadoṣaḥ //	tarhi vEKAnasasya vaktavyaH iti cet, upanyAsa-krameNa-ukta-tvAt-adozaH //
   ato bhikṣostāvaducyate /	atas BikzoH-tAvat-ucyate /
   anicayaśabdenaupacayikadravyasya tyāga ucyate, na nityadravyasya	anicaya-Sabdena-Opacayika-dravyasya tyAgaH ucyate, na nitya-dravyasya
   śikhāyajñopavītādeḥ //	SiKA-yajQopavIta-AdeH //
   nanu ca nityasyaiva tyāgo yuktaḥ upavītaśabdena nyāsaviśeṣo 'bhidhīyate-	nanu ca nityasya-eva tyAgaH yuktaH upavIta-Sabdena nyAsa-viSezaH aBiDIyate-
   uddhṛte dakṣiṇe pāṇāvupavītyucyate budhaiḥ //	udDRte dakziNe pANO=-upavIti-ucyate buDEH //
   iti //	iti //
   yathārthamupavītaṃ yajñopavītam /	yaTArTam-upavItam yajQopavItam /
   asya yajñādhikārābhāvāt /	asya yajQa-aDikAra-aBAvAt /
   na kuṇḍyāṃ nodake saṅge na cele na tripuṣkare //	na kuNxyAm na-udake saFge na cele na tripuzkare //
   nāgāre nāsane nānne yasya syānmokṣavittu saḥ //	na-AgAre na-Asane na-anne yasya syAt-mokza-vid-tu saH //
   iti kuṇḍyādīnāṃ tyāgopadeśāt /	iti kuNxya-AdInAm tyAga-upadeSAt /
   jābālaśrutāvapi-'nakhāni nikṛtya yajñopavītaṃ visṛjya'; iti yajñopavītasya	jAbAla-SrutO=-api--anaKAni nikRtya yajQopavItam visRjya-a; iti yajQopavItasya
   tyāgopadeśācceti //	tyAga-upadeSAt-ca-iti //
   ucyate-prathamaṃ tāvadyaduktaṃ yajñādhikārābhāvāt iti tatra yāgaśabdo	ucyate--praTamam tAvat-yat-uktam yajQa-aDikAra-aBAvAt iti tatra yAga-SabdaH-
   devapūjanādāvapi vartate devapūjanaṃ tvasya dhyānena	deva-pUjana-AdO=-api vartate deva-pUjanam tu-asya DyAnena
   paramātmapūjanāmastyeva kutaḥ ?	paramAtma-pUjanAm-asti-eva kutas ?
   araṇyanityasya jitendriyasya sarvātmakaprītanivartakasya /	araNya-nityasya jita-indriyasya sarva-Atmaka-prIta-nivartakasya /
   adhyātmacintāgatamānasasya dhruvā hyanāvṛttirupekṣakasya //	aDyAtma-cintA-gata-mAnasasya DruvA hi-anAvRttiH-upekzakasya //
   iti smṛtyantaradarśanāt autmayāga evādhikārāt /	iti smRti-antara-darSanAt Otma-yAgaH eva-aDikArAt /
   tathāca śrūyate śrutau-'dharmādharmau havirmanaḥsruvaḥ prāṇo	taTA-ca SrUyate SrutO--aDarma-aDarmO haviH-manaH-sruvaH prANaH-
   'dhvaryurindriyāṇyudgātāraḥ śabdādayo hotā etai ṛtvigbhistena sruveṇa	aDvaryuH-indriyANi-udgAtAraH Sabda-AdayaH hotA etEH RtvigBiH-tena sruveNa
   taddhaviraharaharyatinā paramātmanyagnau hotavyam'; iti /	tat-haviH-aharahari-atinA paramAtmani-agnO hotavyam-a; iti /
   ato yogādhikārasadbhāvādadoṣaḥ /	atas yoga-aDikAra-sadBAvAt-adozaH /
   yaccoktam- 'na kuṇḍyāṃ nodake saṅgaḥ'; iti tatrāpi kuṇḍikādīnāṃ	yat-ca-uktam ana kuNxyAm na-udake saFgaH-a; iti tatra-api kuNxikA-AdInAm
   vaicitryavarjanārthaḥ saṅgasyaiva parityāgaḥ, na kuṇḍikādeḥ /	vEcitrya-varjana-arTaH saFgasya-eva parityAgaH, na kuNxikA-AdeH /
   kutaḥ ? tatraiva	kutas ? tatra-eva
   'yajñopavītyudakakamaṇḍaluhastaḥ'; iti vakṣyamāṇatvāt /	ayajQopavIti-udaka-kamaNxalu-hastaH-a; iti vakzyamANa-tvAt /
   tatra 'sarvāśrayāṇāṃ dharmiṣṭhaṃ'; iti sarvāśramādhikārāt sāmānyatvena	tatra asarva-ASrayANAm DarmizWaM-a; iti sarva-ASrama-aDikArAt sAmAnya-tvena
   vartamāno 'pi viśeṣadharmeṇa bādhyata iti cet, na, yadi	vartamAnaH api viSeza-DarmeNa bADyate iti cet, na, yadi
   sarvāśramādhikārastatreṣyate tatra prakaraṇe vākyārthaghaṭanārthaṃ	sarva-ASrama-aDikAraH-tatra-izyate tatra prakaraNe vAkya-arTa-Gawana-arTam
   'yajñopavītyudakakamaṇḍaluhastatvam'; iti bhāvapratyayenaivāvakṣyat	ayajQopavIti-udaka-kamaNxalu-hasta-tvam-a; iti BAva-pratyayena-eva-avakzyat
   'paiśunamatsarābhimānāhaṃkārānārjavātmastavaparagarhadambhalobhakrodhamohavivarjanaṃ	apESuna-matsara-aBimAna-ahaMkAra-an-Arjava-Atmastava-para-garha-damBa-loBa-kroDa-moha-vivarjanam
   sarvāśramāṇāṃ dharmiṣṭham'; iti pūrvamuktvā tataścābhāvapratyayena	sarva-ASramANAm DarmizWam-a; iti pUrvam-uktvA tatas-ca-aBAva-pratyayena
   viśeṣoddeśena 'yajñopavītyudakakamaṇḍaluhastaḥ'; iti nirdeśaḥ	viSeza-uddeSena ayajQopavIti-udaka-kamaNxalu-hastaH-a; iti nirdeSaH
   sarvāśramādhikāranivṛttyartha iti jñātuṃ śakyate /	sarva-ASrama-aDikAra-nivRtti-arTaH iti jQAtum Sakyate /
   tatastatra sarvāśramādhikārābhāvāt pūrvāparavirodhaprasaṅgo mā bhūditi 'na	tatas-tatra sarva-ASrama-aDikAra-aBAvAt pUrva-apara-viroDa-prasaFgaH mA BUt-iti ana
   kuṇḍyāṃ nodake saṅgaḥ'; iti saṅgamātrasyaiva tyāgaḥ kriyata iti grahītuṃ	kuNxyAm na-udake saFgaH-a; iti saFga-mAtrasya-eva tyAgaH kriyate iti grahItum
   śakyata eveti /	SakyataH eva-iti /
   tadartha eva saṅgaśabdasyāpi nirdeśaḥ /	tad-arTaH eva saFga-Sabdasya-api nirdeSaH /
   tasmāttenāpi na kuṇḍyādīnāṃ tyāgaḥ yaccoktam-'nakhāni nikṛtya yajñopavītaṃ	tasmAt-tena-api na kuNxya-AdInAm tyAgaH yat-ca-uktam--anaKAni nikRtya yajQopavItam
   visṛjya'; iti tatrāpi prathamaṃ saṃnyāsāśramapraveśakāle purāṇasya	visRjya-a; iti tatra-api praTamam saMnyAsa-ASrama-praveSa-kAle purANasya
   yajñopavītasya tyāgamātraṃ kriyate, na tadānīṃ gṛhyamāṇasya pratiṣedhaḥ /	yajQopavItasya tyAga-mAtram kriyate, na tadAnIm gRhyamANasya pratizeDaH /
   kutaḥ ? 'nakhāni nikṛtya purāṇaṃ vastraṃ yajñopavītaṃ kamaṇḍaluṃ tyaktvā	kutas ? anaKAni nikRtya purANam vastram yajQopavItam kamaNxalum tyaktvA
   navāni gṛhītvā'śramaṃ praviśet'; iti smṛtyantaraśravaṇāt /	navAni gRhItvA-aSramam praviSet-a; iti smRti-antara-SravaNAt /
   tasmādaupacayikataddravyasya tyāgaḥ //	tasmAt-Opacayika-tad-dravyasya tyAgaH //
   kiñca-nityadravyatyāge bhikṣorācamanābhāvaśca prāpnoti, 'ācamane	kiQca-nitya-dravya-tyAge BikzoH-Acamana-aBAvaH-ca prApnoti, aAcamane
   yajñopavīti'; ityārambhāt tadabhāve ācamanasyāpyabhāvaḥ prāpnotīti /	yajQa-upavIti-a; iti-AramBAt tad-aBAve Acamanasya-api-aBAvaH prApnoti-iti /
   'muṇḍaśikhī vā'; iti muṇḍapakṣe ācamanāṅgaśikhāvarjitasyāpi ācamanaṃ	amuNxaSiKI vA-a; iti muNxapakze Acamana-aFga-SiKA-varjitasya-api Acamanam
   yuṣmābhirabhyupagamyate, tadvadasmābhirapīti cet, na, tatra vacanādadoṣaḥ	yuzmABiH-aByupagamyate, tadvat-asmABiH-api-iti cet, na, tatra vacanAt-adozaH
   'muṇḍaḥśikhī vā'; iti /	amuNxaH-SiKI vA-a; iti /
   yuṣmākaṃ tu yajñopavītaṃ tyaktavyamiti vacanābhāvāddoṣa eveti //	yuzmAkam tu yajQopavItam tyaktavyam-iti vacana-aBAvAt-dozaH eva-iti //
   bhikṣuranicaya iti vaktavye dharmāsyādāvabhidhānaṃ	BikzuH-anicayaH iti vaktavye Darma-Asya-AdO=-aBiDAnam
   nityasyāgnihotradārāderapi tyāgārtham /	nityasya-agni-hotra-dAra-AdeH-api tyAga-arTam /
   evaṃ ca gārhasthyādeva yaḥ pravrajet tena śrautasya ca smārtasya cāgneḥ	evam ca gArhasTyAt-eva yaH pravrajet tena SrOtasya ca smArtasya ca-agneH
   dāraputraprapañcayajñādisahitasya tyāgaḥ	dAra-putra-prapaQca-yajQa-Adi-sahitasya tyAgaH
   kartavyaḥ /	kartavyaH /
   vaisānasādeva yaḥ pravrajet tatrāpi sapatnīkapakṣe prāptasya dārasya	vEsAnasAt-eva yaH pravrajet tatra-api sa-patnIka-pakze prAptasya dArasya
   śrāmaṇakāgnisahitasya pañcayajñāderapi tyāgaḥ kartavyaḥ //	SrAmaNaka-agni-sahitasya paQcayajQa-AdeH-api tyAgaH kartavyaH //
   kecinnaiṣṭhikasyāpyanicayatvavidhānārthamādābabhidhānamiti varṇayanti /	kecid-nEzWikasya-api-anicaya-tva-viDAna-arTa-mAdAbaBiDAnam-iti varNayanti /
   tadayuktaṃ, 'guroḥ karmaśeṣeṇa japet'; iti japasyaiva	tat-ayuktaM, aguroH karma-SezeNa japet-a; iti japasya-eva
   pradhānatvenopadiṣṭatvāt tenaivāgniparigrahāderapyabhāvo jñātuṃ śakyata	praDAna-tvena-upadizwa-tvAt tena-eva-agni-parigraha-AdeH-api-aBAvaH jQAtum Sakyata
   eveti //	eva-iti //
   ūrdhvaretāḥ // Gaut_3.12 //	UrDvaretAH // GOt-_3.12 //
   'uttareṣāṃ caitadavirodhi'; ityanena brahmacāriṇaḥ uktena	auttarezAm ca-etat-aviroDi-a; iti-anena brahmacAriNaH uktena
   brahmacaryarakṣaṇenāsyāpi siddherūrdhvaretograhaṇaṃ yathā yathā retasaḥ	brahmacarya-rakzaNena-asya-api sidDeH-UrDvaretaH-gra-haNam yaTA yaTA retasaH
   kṣayo bhavati tathā tathopāyaḥ kartavya ityevamartham /	kzayaH Bavati taTA taTA-upAyaH kartavyaH iti-evam-arTam /
   upāyaścālpānnābhyavahārādi /	upAyaH-ca-alpAt-na-aByavahAra-Adi /
   yathā cāha bhagavānvāsudevaḥ-	yaTA ca-Aha BagavAn-vAsudevaH-
   viṣayā vinivartante nirāhārasya dehinaḥ /	vizayAH vinivartante nirAhArasya dehinaH /
   rasavarjaṃ rasopyasya paraṃ dṛṣṭvā nivartate //	rasa-varjam rasa-upyasya param dRzwvA nivartate //
   iti /	iti /
   tathālpānnāmyavahārābhiprāyeṇa smṛtyantare 'pyuktam 'aṣṭau grāsā	taTA-alpAn-nAmi-avahAra-aBiprAyeNa smRti-antare api-uktam aazwO grAsA
   munerbhakṣaḥ'; ityādi /	muneH-BakzaH-a; ityAdi /
   evaṃca brahmacāriṇaḥ saṃpūrṇabhojane na doṣaḥ /	evaMca brahmacAriNaH saMpUrNa-Bojane na dozaH /
   tathā ca smṛtyantaram-	taTA ca smRti-antaram-
   anaḍvānbrahmacārī ca āhitāgniśca te trayaḥ /	anaxvAn-brahmacArI ca AhitAgniH-ca te trayaH /
   bhuñjānā eva sidhyanti naiṣāṃ siddhiranaśnatām //	BuQjAnAH eva siDyanti na-ezAm sidDiH-anaSnatAm //
   iti /	iti /
   dhruvaśīlo varṣāsu // Gaut_3.13 //	Druva-SIlaH varzAsu // GOt-_3.13 //
   varṣāsviti bahuvacanāt grāmādgrāmāntaraṃ caturṣu māseṣu na	varzAsu-iti bahuvacanAt grAmAt-grAma-antaram caturzu mAsezu na
   gacchedityarthaḥ /	gacCet-iti-arTaH /
   ekatrāpi vasanna caṅkramaṇaprayāsaḥ syāditi śīlagrahaṇam /	ekatra-api vasan-na caFkramaNa-prayAsaH syAt-iti SIla-grahaNam /
   anenaivāsyāniketanatvaṃ sidhyati /	anena-eva-Asya-aniketana-tvam siDyati /
   tathāca smṛtyantaram- 'grāmānte devagṛhe śūnyāgāre vṛkṣamūle vā'; iti /	taTA-ca smRti-antaram agrAma-ante devagRhe SUnya-AgAre vRkza-mUle vA-a; iti /
   śīlagrahaṇaṃ ca kurvannetat jñāpayati, nāvaśyamevaṃ bhavet /	SIla-grahaNam ca kurvan=-etat jQApayati, na-avaSyam-evam Bavet /
   tataśca durbhikṣarāṣṭrabhraṃśādau gacchedapīti //	tatas-ca durBikza-rAzwra-BraMSa-AdO gacCet-api-iti //
   bhikṣārthī grāmamiyāt // Gaut_3.14 //	BikzA-arTI grAmam-iyAt // GOt-_3.14 //
   bhikṣā bhikṣyamāṇatvādannaṃ vāsaḥ kamaṇḍalvādiḥ, tadarthaṃ grāmaṃ gacchet	BikzA BikzyamANa-tvAt-annam vAsaH kamaNxalvAdiH, tad-arTam grAmam gacCet-
   arthāccheṣaṃ kālamaraṇye devāyatanādau tiṣṭhediti siddham //	arTAt-Sezam kAlam-araNye devAyatana-AdO tizWet-iti sidDam //
   brahmacāribhikṣākāle prāpta āha-	brahmacAri-BikzA-kAle prAptaH Aha-
   jaghanyamanivṛttaṃ caret // Gaut_3.15 //	jaGanyam-anivRttam caret // GOt-_3.15 //
   jaghanyaṃ bhojanakriyātaḥ paścādityarthaḥ /	jaGanyam Bojana-kriyAtaH paScAt-iti-arTaH /
   tathāca manuḥ-	taTA-ca manuH-
   vidhūme sannamusale vyaṅgāre bhuktavajjane /	viDUme sanna-musale vyaFgAre Buktavat-jane /
   vṛtte śarāvasaṃpāte bhikṣāṃ nityaṃ yatiścaret //	vRtte SarAva-saMpAte BikzAm nityam yatiH-caret //
   iti /	iti /
   anivṛttaṃ yasmin gṛhe pratyākhyātaṃ tasmindine tadgrahaṃ punarna	anivRttam yasmin gRhe pratyAKyAtam tasmin-dine tad-graham punar-na
   praviśedityarthaḥ /	praviSet-iti-arTaH /
   carediti smṛtyantaropasaṅgrahaṇārtham /	caret-iti smRti-antara-upasaFgrahaNa-arTam /
   yathā'ha vasiṣṭhaḥ-'vidhūme sannamusale ekaśāṭhīparihito 'jinena vā'; iti	yaTA-aha vasizWaH--aviDUme sanna-musale eka-SAWI-parihitaH ajinena vA-a; iti
   nivṛttāśīḥ // Gaut_3.16 //	nivRtta-ASIH // GOt-_3.16 //
   bhikṣādānābhivādanādāvāśiṣāmaprayoktetyarthaḥ /	BikzA-dAna-aBivAda-nAdO=-ASizAma-prayoktA-iti-arTaH /
   'hiṃsānugrahayoranārambhī'; ityanenaivetallabhyamiti cet, na ,	ahiMsA-anugrahayoH-anAramBI-a; iti-anena-evetat-laByam-iti cet, na ,
   kriyārūpatvādanugrahasya, vāgātmakatvādāśiṣaḥ //	kriyA-rUpa-tvAt-anugrahasya, vAc-Atmaka-tvAt-ASizaH //
   vākcakṣuḥkarmasaṃyataḥ // Gaut_3.17 //	vAc-cakzuH-karma-saMyataH // GOt-_3.17 //
   brahmacāriprakaraṇe 'vāgbāhūdarasaṃyataḥ'; ityanenaiva siddhe atiśayārthaṃ	brahmacAri-prakaraNe avAc-bAhu-udara-saMyataH-a; iti-anena-eva sidDe atiSaya-arTam
   punarvacanam /	punarvacanam /
   ato vāksaṃyamo maunam, anyatra	atas vAc-saMyamaH mOnam, anyatra
   svādhyāyajapapathipraśnadharmayogapraśnebhyaḥ-	svADyAya-japa-paTi-praSna-Darma-yoga-praSneByaH-
   dharmayogaṃ pathipraśnaṃ svādhyāyaṃ ca tathaiva ca /	Darma-yogam paTipraSnam svADyAyam ca taTA-eva ca /
   bhikṣārthaṃ dehivacanaṃ na nindati yaterapi //	BikzA-arTam dehi-vacanam na nindati yateH-api //
   iti smṛtyantaravacanāt /	iti smRti-antara-vacanAt /
   cakṣuḥsaṃyamaḥ, ātmano vyādherapīkṣaṇaṃ na kartavyam /	cakzuH-saMyamaH, AtmanaH vyADeH-apIkzaNam na kartavyam /
   tathā ca vasiṣṭhaḥ-'upekṣakaḥsarvabhūtānām'; iti /	taTA ca vasizWaH--aupekzakaH-sarva-BUtAnAm-a; iti /
   karmasaṃyamaḥ yāvadvihitānuṣṭhānamātraṃ, kāmye pravṛttirmā bhūditi //	karma-saMyamaH yAvat-vihita-anuzWAna-mAtraM, kAmye pravRttiH-mA BUt-iti //
   idānīṃ 'anicayo bhikṣuḥ'; ityanena sarvasyaipacayikadravyasya parityāge	idAnIm aanicayaH BikzuH-a; iti-anena sarvasya-Epacayika-dravyasya parityAge
   sati pratiprasavaḥ kriyate-	sati pratiprasavaH kriyate-
   kaupīnācchādanārthaṃ vāso bibhṛyāt // Gaut_3.18 //	kOpIna-AcCAdana-arTam vAsaH biBRyAt // GOt-_3.18 //
   kaupīnāmiti nagnatocyate /	kOpInAm-iti nagnatA-ucyate /
   tadāvaraṇamātraṃ vāsaḥ paridadhyāt /	tad-AvaraNa-mAtram vAsaH paridaDyAt /
   evaṃ ca praśastadvijātibhyastāvanmātrapratigrahe na doṣa /	evam ca praSasta-dvijAtiByaH-tAvat-mAtra-pratigrahe na dozaH /
   tataśca-	tatas-ca-
   abhayaṃ sarvabhūtebhyo datvā yastu nivartate //	aBayam sarva-BUteByaH datvA yaH-tu nivartate //
   hanti jātānajātāṃśca pratigṛhṇāti yaḥsadā //	hanti jAtAna-jAtAn=-ca pratigRhNAti yaH-sadA //
   iti smṛtyantare yaddoṣasaṃkīrtanaṃ tadasmādanyatreti draṣṭavyam //	iti smRti-antare yad-doza-saMkIrtanam tat-asmAt-anyatra-iti drazwavyam //
   prahīṇameke nirṇijya // Gaut_3.19 //	prahINam-eke nirNijya // GOt-_3.19 //
   eke manyante pratigrahadoṣaparihārārthaṃ prahīṇaṃ yadrathyādau tyaktaṃ	eke manyante pratigraha-doza-parihAra-arTam prahINam yat-raTyA-AdO tyaktam
   tatprakṣālya paridadhyāt nirṇijyeti pratyātmikaśaucaprāpaṇārtham //	tat-prakzAlya paridaDyAt nirNijya-iti pratyAtmika-SOca-prApaNa-arTam //
   nāviprayuktamoṣadhivanaspatīnāmaṅgamupādadīta // Gaut_3.20 //	na-aviprayuktam-ozaDi-vanaspatInAm-aFgam-upAdadIta // GOt-_3.20 //
   oṣadhayaḥ phalapākāntāḥ /	ozaDayaH Pala-pAka-antAH /
   apuṣpeṇa ye phalavantaste vanaspatayaḥ /	apuzpeNa ye PalavantaH-te vanaspatayaH /
   ubhayagrahaṇena sarve sthāvarā api gṛhyante /	uBaya-grahaNena sarve sTAvarAH api gRhyante /
   teṣāmaviprayuktaṃ tato 'napagataṃ śākhāpatrādi na gṛhṇīyāt	tezAm-aviprayuktam tatas anapagatam SAKA-patra-Adi na gRhNIyAt-
   'hiṃsānugrahayoranārambhī'; ityanena siddhamiti	ahiMsA-anugrahayoH-anAramBI-a; iti-anena sidDam-iti
   cet, tatra jaṅgamavadha eva hiṃseti kecidvadanti /	cet, tatra jaFgama-vaDaH eva hiMsA-iti kecid-vadanti /
   tadabhiprāyeṇoktatvādadoṣaḥ /	tad-aBiprAyeNa-ukta-tvAt-adozaH /
   upaśabdāt prayojayitāpi na syāt //	upaSabdAt prayojayitA-api na syAt //
   dhruvaśīlatvopadeśādvarṣābhyo 'nyatra kāmacāre prāpte āha-	Druva-SIla-tva-upadeSAt-varzAByaH anyatra kAma-cAre prApte Aha-
   dvitīyāmapartu rātriṃ grāme vaset // Gaut_3.21 //	dvitIyAm-apartu rAtrim grAme vaset // GOt-_3.21 //
   ṛtuśabdena varṣā evocyante /	Rtu-Sabdena varzAH eva-ucyante /
   apagate ṛtau dvitīyāṃ rātriṃ grāme na vaset /	apagate RtO dvitIyAm rAtrim grAme na vaset /
   ekasmingrāme dinadvayaṃ na vasedityarthaḥ /	ekasmin-grAme dina-dvayam na vaset-iti-arTaH /
   grāmagrahaṇādaraṇye na doṣaḥ /	grAma-grahaNAt-araNye na dozaH /
   apartugrahaṇādvarṣāsu kadācit dvitīyāmapi vasato na doṣaḥ /	apartu-grahaNAt-varzAsu kadAcid dvitIyAm-api vasataH na dozaH /
   varṣāśabdena hemantagrāṣmāvucyete /	varzA-Sabdena hemanta-grAzmO=-ucyete /
   tataśca tasminvarṣākāle ekatraiva vasedanyatra na vasedityarthasiddham //	tatas-ca tasmin-varzA-kAle ekatra-eva vaset-anyatra na vaset-iti-arTa-sidDam //
   muṇḍaḥśikhī vā // Gaut_3.22 //	muNxaH-SiKI vA // GOt-_3.22 //
   jaṭilapratiṣedhārtha ārambhaḥ /	jawila-pratizeDa-arTaH AramBaH /
   icchāto vikalpaḥ /	icCAtaH vikalpaH /
   varjayedbījavadham // Gaut_3.23 //	varjayet-bIja-vaDam // GOt-_3.23 //
   bījānāṃ vrīhyādīnāṃ vadhaṃ avahananādi na kuryāt //	bIjAnAm vrIhi-AdInAm vaDam avahanana-Adi na kuryAt //
   samo bhūteṣu // Gaut_3.24 //	samaH BUtezu // GOt-_3.24 //
   sarvaprāṇiṣu madhyasthaḥ syāt ātmaparapakṣavibhāgavarjaka ityarthaḥ //	sarva-prANizu maDya-sTaH syAt Atma-para-pakza-viBAga-varjakaH iti-arTaH //
   hiṃsānugrahayoranārambhī // Gaut_3.25 //	hiMsA-anugrahayoH-anAramBI // GOt-_3.25 //
   brahmacāriprakaraṇe hiṃsāmityanenaiva siddhe atiśayārthamidaṃ punarvacanam	brahmacAri-prakaraNe hiMsAm-iti-anena-eva sidDe atiSaya-arTam-idam punarvacanam
   tataścājñāte 'pi prāṇivadhe aharahastatparihārārthaṃ prāyaścittaṃ	tatas-ca-ajQAte api prANi-vaDe aharahar-tad-parihAra-arTam prAyaScittam
   kartavyam /	kartavyam /
   tathācāhośanā-'ajñātavadhaśuddhyarthaṃ	taTA-cAhoSanA--aajQAta-vaDa-SudDi-arTam
   rātrāvahastrīnmaprāṇāyāmāndhārayet'; iti /	rAtrO=-ahastrIn-maprANAyAmAnDArayet-a; iti /
   anugrahaśabdena sneha ucyate /	anugraha-Sabdena snehaH ucyate /
   tamapi na kuryādityarthaḥ //	tam-api na kuryAt-iti-arTaH //
   bhikṣoruktvā idānīṃ vaikhānasadharmamāha-	BikzoH-uktvA idAnIm vEKAnasa-Darmam-Aha-
   vaikhānaso vane mūlaphalāśī tapaḥśīlaḥ // Gaut_3.26 //	vEKAnasaH vane mUla-Pala-ASI tapaH-SIlaH // GOt-_3.26 //
   vaikhānasaśabdaḥ sṛtanirvacanaḥ /	vEKAnasa-SabdaH sRta-nirvacanaH /
   so 'raṇye vasanmūlādyaśanaśīlaḥ syāt, na saṃskṛtamannamaśnīyādityarthaḥ /	saH araNye vasat-mUla-Adi-aSana-SIlaH syAt, na saMskRtam-annam-aSnIyAt-iti-arTaH /
   tapaḥśīlaḥ śarīrapariśoṣaṇaśīlaḥ /	tapaH-SIlaH SarIra-pariSozaNa-SIlaH /
   evaṃca mūlaphalādyapi svalpamevāśnīyāt, smṛtyantaradarśanāt ṣoḍaśakṛtva	evaMca mUla-Pala-Adi-api su-alpam-eva-aSnIyAt, smRti-antara-darSanAt zoxaSa-kRtva
   eva 'vānaprasthasya ṣoḍaśa'; iti //	eva avAna-prasTasya zoxaSa-a; iti //
   śrāmaṇakenāgnimādhāya // Gaut_3.27 //	SrAmaNakena-agnim-ADAya // GOt-_3.27 //
   śrāmaṇako nāma vaikhānasānāṃ śāstram /	SrAmaNakaH nAma vEKAnasAnAm SAstram /
   tenāgnimādhāya gṛhītvā sāyaṃprātarhemaṃ kuryāditi śeṣaḥ //	tena-agnim-ADAya gRhItvA sAyaMprAtar-ha-imam kuryAt-iti SezaH //
   agrāmyabhojī // Gaut_3.28 //	agrAmya-BojI // GOt-_3.28 //
   mūlaphalamapi grāmyaṃ na bhakṣayet //	mUla-Palam-api grAmyam na Bakzayet //
   devapitṛmanuṣyabhūtarṣipūjakaḥ // Gaut_3.29 //	deva-pitR-manuzya-BUta-Rzi-pUjakaH // GOt-_3.29 //
   grāmyānnasādhanāḥ gṛhasthasya pañca mahāyajñāḥ /	grAmya-anna-sADanAH gRhasTasya paQca mahA-yajQAH /
   asya cāgrāmyāhārapratiṣedhāttannivṛttirmā bhūdityārambhaḥ /	asya ca-agrAmya-AhAra-pratizeDAt-tad-nivRttiH-mA BUt-iti-AramBaH /
   tathāca manuḥ-	taTA-ca manuH-
   āraṇyairvividhairmedhyaiḥ śākamūlaphalena vā /	AraNyEH-viviDEH-meDyEH SAka-mUla-Palena vA /
   etāneva mahāyajñān nirvapedvidhipūrvakam //	etAn-eva mahA-yajQAn nirvapet-viDi-pUrvakam //
   sarvātithiḥ pratiṣiddhavarjam // Gaut_3.30 //	sarva-atiTiH pratizidDa-varjam // GOt-_3.30 //
   yāvadasya āśramaṃ gacchati tatsarvamasyātithireva /	yAvat-asya ASramam gacCati tat-sarvam-asya-atiTiH-eva /
   'brāhmaṇasyānatithirabrāhmaṇaḥ'; ityādivarṇaniyamaḥ saṅkhyāniyamo vā	abrAhmaNasya-anatiTiH-abrAhmaNaH-a; ityAdi-varNa-niyamaH saFKyA-niyamaH vA
   nāstītyarthaḥ /	na-asti-iti-arTaH /
   pratiṣiddhāḥ stenādayaḥ pratilomajāśca, tadvarjam //	pratizidDAH stena-AdayaH pratiloma-jAH-ca, tad-varjam //
   vaiṣkamapyupayuñjīta // Gaut_3.31 //	vEzkam-api-upayuQjIta // GOt-_3.31 //
   viṣkairvyāghrādibhirhatasya paśormāṃsaṃ vaiṣkam /	vizkEH-vyAGra-AdiBiH-hatasya paSoH-mAMsam vEzkam /
   tadupayuñjīta /	tat-upayuQjIta /
   apiśabdo garhāyām /	api-SabdaH garhAyAm /
   tataścāpadyevopayuñjīta //	tatas-ca-Apadi-eva-upayuQjIta //
   na phālakṛṣṭamadhitiṣṭhet // Gaut_3.32 //	na PAla-kRzwam-aDitizWet // GOt-_3.32 //
