   śrīḥ	SrIH
   anekasyāvidheścānyatkarma prakaraṇāntarāt // MJaiNy_2,3.27 //	anekasya-AviDeH-ca-anyat-karma prakaraNa-antarAt // MJENi-_2,3.27 //
   kuṇḍapāyināmayane śrūyate-'upasadbhiścaritvā' 'māsamagnihotraṃ juhoti'	kuNxapAyinAm-ayane SrUyate--aupasadBiH-caritvA-a amAsam-agni-hotram juhoti-a
   'māsaṃ darśapūrṇamāsābhyāṃ yajeta' iti |	amAsam darSa-pUrNamAsAByAm yajeta-a iti |
   atra- prāptaṃ nityāgnihotramanūdya māsalakṣaṇo guṇo 'prāptatvādvidhīyate -	atra prAptam nitya-agnihotram-anUdya mAsa-lakzaNaH guNaH aprApta-tvAt-viDIyate -
   iti cet |	iti ced |
   maivam |	mA-evam |
   kiṃ māsa eva vidhīyate,'upasadbhiścaritvā' ityuktopasado 'pi |	kim mAsaH eva viDIyate,-aupasadBiH-caritvA-a iti-ukta-upasadaH api |
   nā'dyaḥ |	nA-adyaH |
   upasadāmapi nityāgnihotraprāptirahitānāṃ tvanmate vidhātavyatvāt |	upasadAm-api nitya-agnihotra-prApti-rahitAnAm tvad-mate viDAtavya-tvAt |
   na dvitīyaḥ |	na dvitIyaH |
   prāpte karmaṇyanekaguṇavidhau vākyabhedāpatteḥ |	prApte karmaNi-aneka-guNa-viDO vAkya-Beda-ApatteH |
   nanu mā bhūttarhi guṇavidhiḥ |	nanu mA BUt-tarhi guNa-viDiH |
   karmāntaratve kiṃ pramāṇam - iti cet |	karma-antara-tve kim pramANam  iti ced |
   'prakaraṇāntaram'- iti brūmaḥ |	aprakaraNa-antaram-a iti brUmaH |
   na setagnityāgnihotrasya prakaraṇam |	na setak-nitya-agnihotrasya prakaraNam |
   asaṃnihitatvāt |	asaMnihita-tvAt |
   ayanasya hyetatprakaraṇam |	ayanasya hi-etat-prakaraNam |
   ayanamārabhyādhītatvāt |	ayanam-AraBya-aDIta-tvAt |
   kā tarhi nityāgnihotre guṇavidhiśaṅkā - iti cet |	kA tarhi nitya-agnihotre guNa-viDi-SaFkA  iti ced |
   prakaraṇasyāsamarpakatve 'pyagnihotraśabdenaitatsamarpaṇādeṣā śaṅkā	prakaraNasya-asamarpaka-tve api-agnihotra-Sabdena-etat-samarpaNAt-ezA SaFkA
   bhavati |	Bavati |
   sā ca vākyabhedāpattyā nirākṛtā |	sA ca vAkya-Beda-ApattyA nirAkRtAH |
   tathā sati svataḥsiddhaṃ prakaraṇabhedaṃ nirākṛtya prakaraṇaikyāpādanena	taTA sati svatas-sidDam prakaraNa-Bedam nirAkRtya prakaraNa-Ekya-ApAdanena
   guṇaṃ vidhāpayituṃ pravṛttasyāgnihotraśabdasya śaktau nirūddhāyāṃ	guNam viDApayitum pravRttasya-agnihotra-Sabdasya SaktO nirUdDAyAm
   tadavasthaḥ prakaraṇabhedo nityāgnihotrādidaṃ karma bhinatti |	tad-avasTaH prakaraNa-BedaH nitya-agnihotrAt-idam karma Binatti |
   agnihotraśabdau dharmātideśārtha iti saptame vakṣyate |	agnihotra-SabdO Darma-atideSa-arTaH iti saptame vakzyate |
   nanūpasanmāsābhyāṃ viśiṣṭamidaṃ karma vidhīyate |	nanu-upa-sanmAsAByAm viSizwam-idam karma viDIyate |
   tato vājinanyāyena guṇabhedātkarmabhedaḥ, na prakaraṇabhedāditi cet |	tatas vAjina-nyAyena guNa-BedAt-karma-BedaH, na prakaraNa-BedAt-iti ced |
   na |	na |
   vaiṣamyāt |	vEzamyAt |
   'upādeyatayā vidheyo guṇo vājinam |	aupAdeya-tayA viDeyaH guNaH vAjinam |
   māso na tathā ityaparaṃ vaiṣamyam |	mAsaH na taTA iti-aparam vEzamyam |
   paramārthatastvatra prathamatarapratītena prakaraṇabhedena siddhaṃ	paramArTataH-tu-atra praTamatara-pratItena prakaraNa-Bedena sidDam
   karmabhedaṃ guṇabheda upodbalayati |	karma-Bedam guNa-BedaH upodbalayati |
   tataḥ prakaraṇāntaramevātra bhedahetuḥ || MJaiNyC_2,3.26-27 ||	tatas prakaraNa-antaram-eva-atra Beda-hetuH || MJENyC_2,3.26-27 ||
   (dvādaśe, āgneyādikāmyeṣṭyadhikaraṇe sūtram)	(dvAdaSe, Agneya-Adi-kAmya-izwi-aDikaraNe sUtram)
   phalaṃ cākarmasaṃnidhau / Jaim_2,3.25 /	Palam ca-akarma-saMniDO / JEm_2,3.25 /
   START MJaiNy 2,3.28-29	START MJENi 2,3.28-29
   dvādaśādhikaraṇamāracayati-	dvAdaSa-aDikaraNam-Aracayati-
   aṣṭākapālamāgneyaṃ rukkāmaḥ prākṛte phalam /	azwAkapAlam-Agneyam ruj-kAmaH prAkRte Palam /
   karmānyadvā phalaṃ bhānātpūrvanyāyāpraveśanāt // MJaiNy_2,3.28 //	karma-anyat-vA Palam BAnAt-pUrva-nyAya-apraveSanAt // MJENi-_2,3.28 //
   mā bhūdbhinnaṃ prakaraṇaṃ karmāntaramasaṃnidheḥ /	mA BUt-Binnam prakaraNam karma-antaram-asaMniDeH /
   anārabhyādhītametadrūpaṃ tvanyūnamīkṣate // MJaiNy_2,3.29 //	anAraBya-aDItam-etat-rUpam tu-anyUnam-Ikzate // MJENi-_2,3.29 //
   anārabhya śrūyate- 'āgneyamaṣṭākapālaṃ nirvapedrukkāmaḥ' iti |	anAraBya SrUyate- aAgneyam-azwAkapAlam nirvapedruj-kAmaH-a iti |
   rukkāmastejaskāmaḥ |	ruj-kAmaH-tejaskAmaH |
   atra - iṣṭīnāṃ prakṛtibhūtadarśapūrṇamāsagatamāgneyayāgamanūdya tatra	atra  izwInAm prakRti-BUta-darSa-pUrNamAsa-gatam-Agneya-yAgam-anUdya tatra
   tejaskāmarūpaṃ phalaṃ vidhīyate |	tejaskAma-rUpam Palam viDIyate |
   kutaḥ |	kutas |
   vākyenā'gneyaphalasaṃbandhasya māsamānatvāt |	vAkyenA-agneya-Pala-saMbanDasya mAsa-mAna-tvAt |
   na ca pūrvoktamāsāgnihotranyāyena karmāntaratvam |	na ca pUrva-ukta-mAsa-agnihotra-nyAyena karma-antara-tvam |
   vaiṣamyāt |	vEzamyAt |
   tatrāyanamārabhyādhītatvādasti prakaraṇāntaratvam |	tatra-ayanam-AraBya-aDIta-tvAt-asti prakaraNa-antara-tvam |
   iha tvanārabhyādhītatvena prakaraṇameva tāvannāsti, kuto 'tra	iha tu-anAraBya-aDIta-tvena prakaraNam-eva tAvat-na-Asti, kutas atra
   prakaraṇāntaratvam |	prakaraNa-antara-tvam |
   kiṃca māso 'nupādeyaḥ |	kiMca mAsaH anupAdeyaH |
   agnihotrānusāreṇa saṃpādayitumaśakyatvāt |	agnihotra-anusAreNa saMpAdayitum-aSakyatvAt |
   phalaṃ tūpādeyam, dārśapaurṇamāsikāgneyānusāreṇa tejasaḥ kāmayituṃ	Palam tu-upAdeyam, dArSa-pOrNamAsika-Agneya-anusAreNa tejasaH kAmayitum
   śakyatvāt |	Sakya-tvAt |
   tasmāt-phalavidhiḥ- iti prāpte, brūmaḥ- prakaraṇāntaratvābhāve	tasmAt--Pala-viDiH iti prApte, brUmaH prakaraNa-antara-tva-aBAve
   'pyanārabhyādhītatvādasaṃnidhirastyeva |	api-anAraBya-aDIta-tvAt-asaMniDiH-asti-eva |
   sa evātra karma bhinatti |	saH eva-atra karma Binatti |
   na cātra vājinanyāyena karmabhedaḥ, aṣṭākapāladravyāgnidevatātmano	na ca-atra vAjina-nyAyena karma-BedaH, azwAkapAla-dravya-agni-devatA-AtmanaH-
   rūpasyobhayatraikavidhatvāt |	rUpasya-uBayatra-ekaviDa-tvAt |
   yadi prakaraṇāntaratvamapyasaṃnidhikṛtamityasaṃnidhireva	yadi prakaraNa-antara-tvam-api-asaMniDi-kRtam-iti-asaMniDiH-eva
   māsāgnihotrakarmabhedahetuḥ, tarhi tasyaivāyaṃ prapañco 'stu |	mAsa-agnihotra-karma-Beda-hetuH, tarhi tasya-eva-ayam prapaQcaH astu |
   phalaṃ ca māsavadanupādeyam |	Palam ca mAsa-vat-anupAdeyam |
   anyathā sādhanavadaphalatvaprasaṅgāt |	anyaTA sADana-vat-aPala-tva-prasaFgAt |
   kāmanā ca viṣayasaundaryajñānātsvata evotpadyate |	kAmanA ca vizaya-sOndarya-jQAnAt-svatas eva-utpadyate |
   na tu vidhiśravaṇātsaṃpadyate |	na tu viDi-SravaNAt-saMpadyate |
   yadyadhikaraṇayornyāyabhedaḥ, yadi vā nyāyaikyam |	yadi-aDikaraNayoH-nyAya-BedaH, yadi vA nyAya-Ekyam |
   sarvathā tejaskāmeṣṭiḥ karmāntaram |	sarvaTA tejaskAma-izwiH karma-antaram |
   kāmyeṣṭikāṇḍapaṭhiteṣu 'aindrāgnamekādaśakapālaṃ nirvapetprajākāmaḥ'	kAmya-izwi-kA-aNxa-paWitezu aEndrAgnam-ekAdaSa-kapAlam nirvapet-prajA-kAmaH-a
   ityādiṣvayameva nyāyo draṣṭavyaḥ || MJaiNyC_2,3.28-29 ||	ityAdizu-ayam-eva nyAyaH drazwavyaH || MJENyC_2,3.28-29 ||
   (trayodaśe - aveṣṭerannādyaphalakatvādhikaraṇe sūtram)	(trayodaSe  avezweH-annAdya-Palaka-tva-aDikaraNe sUtram)
   saṃnidhau tv avibhāgāt phalārthena punaḥ śrutiḥ / Jaim_2,3.26 /	saMniDO tu aviBAgAt Pala-arTena punar SrutiH / JEm_2,3.26 /
   START MJaiNy 2,3.30-32	START MJENi 2,3.30-32
   trayodaśādhikaraṇamāracayati-	trayodaSa-aDikaraNam-Aracayati-
   yajotsame paurṇamāsyāṃ yāvajjīvaṃ tathaitayā /	yaja-utsame pOrNamAsyAm yAvajjIvam taTA-etayA /
   annādyakāma ityādau karmabhedau'thavā guṇaḥ // MJaiNy_2,3.30 //	annAdya-kAmaH iti-AdO karma-BedO-aTavA guNaH // MJENi-_2,3.30 //
   vidhyupādānayoraikyāddeśāderanutrvpattitaḥ /	viDi-upAdAnayoH-EkyAt-deSa-AdeH-anutrvpattitaH /
   āvaśyake karmavidhau tadbhedaḥ punaruktitaḥ // MJaiNy_2,3.31 //	AvaSyake karma-viDO tad-BedaH punar-uktitaH // MJENi-_2,3.31 //
   deśādiyogasyāprāptervidhirna hyekatā tayoḥ /	deSa-Adi-yogasya-aprApteH-viDiH-na hi-ekatA tayoH /
   puṃśabdayorvyāpṛtitvātpunaruktvā tvanūdyate // MJaiNy_2,3.32 //	puMSabdayoH-vyApRti-tvAt-punar-uktvA tu-anUdyate // MJENI-_2,3.32 //
   darśapūrṇamāsaprakaraṇe deśakālanimittānyāmnāyante- 'same yajeta'	darSa-pUrNamAsa-prakaraNe deSa-kAla-nimittAn-i-AmnAyante asame yajeta-a
   paurṇamāsyāṃ yajeta' 'yāvajjīvaṃ darśapūrṇamāsābhyāṃ yajeta' iti |	pOrNamAsyAm yajeta-a ayAvat-jIvam darSa-pUrNamAsAByAm yajeta-a iti |
   aveṣṭiprakaraṇe phalamāmnātam-'etayānnādyakāmaṃ yājayaṃt' iti |	avezwi-prakaraNe Palam-AmnAtam--aetayA-annAdya-kAmam yAjayaMta iti |
   ādiśabdena saṃskāro gṛhītaḥ |	Adi-Sabdena saMskAraH gRhItaH |
   sa ca darśapūrṇamāsaprakaraṇe samāmnātaḥ-'śeṣaṃ sviṣṭakṛte samavadyati'	sa ca darSa-pUrNamAsa-prakaraNe samAmnAtaH--aSezam svizwakRte samavat-yati-a
   iti |	iti |
   tatra-deśakālanimittaphalasaṃskārā ananuṣṭheyatvādanupādeyāḥ |	tatra--deSa-kAla-nimitta-Pala-saMskArAH ananuzWeya-tvAt-anupAdeyAH |
   ata eva na vidheyāḥ |	atas eva na viDeyAH |
   upādānavidhiśabdayoḥ paryāyatvāt |	upAdAna-viDi-SabdayoH paryAya-tvAt |
   tataḥ-karmavidhiḥ - ityavaśyamabhyupeyam |	tatas--karma-viDiH  iti-avaSyam-aByupeyam |
   tatra-prakaraṇino darśādeḥ pūrvavihitasyaivaibhirvākyaiḥ punarvidhāne	tatra--prakaraNinaH darSa-AdeH pUrva-vihitasya-eva-eBiH-vAkyEH punar-viDAne
   'samidho yajati' ityādivadabhyāsādeva karmabhedaḥ - iti prāpte, brūmaḥ-	asamiDaH yajati-a ityAdi-vat-aByAsAt-eva karma-BedaH  iti prApte, brUmaH-
   deśādīnāmavidheyatve 'pi vihitakarmaṇā saha teṣāṃ saṃbandho vidhīyatām |	deSa-AdInAm-aviDeya-tve api vihita-karmaNA saha tezAm saMbanDaH viDIyatAm |
   sa ca karmavatpūrve na vihita ityaprāptatvādvidhimarhati |	sa ca karma-vat-pUrve na vihitaH iti-aprApta-tvAt-viDim-arhati |
   yaduktama- upādānavidhiśabdau paryāyau - iti |	yat-uktam-a upAdAna-viDi-SabdO paryAyO  iti |
   tadasat |	tat-asat |
   'apravṛttapravartanaṃ vidhānama, tacca puruṣaviṣayaḥ śabdavyāpāraḥ |	aapravRtta-pravartanam viDAnam-a, tat-ca puruza-vizayaH Sabda-vyApAraH |
   ananuṣṭhitasyānuṣṭhānamupādānama, tacca karmāviṣayaḥ puruṣavyāpāraḥ' iti	ananuzWitasya-anuzWAnam-upAdAnam-a, tat-ca karma-avizayaH puruza-vyApAraH-a iti
   mahānbhedaḥ |	mahAn-BedaH |
   yo 'pi-darśādīnāṃ punarvidhiḥ so 'pi deśādisaṃbandhaṃ vidhātuṃ	yaH api--darSa-AdInAm punar-viDiH saH api deSa-Adi-saMbanDam viDAtum
   karmānuvādaḥ - iti na karmabhedamāvahati |	karma-anuvAdaH  iti na karma-Bedam-Avahati |
   samidho 'yajati' ityādau	samiDaH ayajati-a iti-AdO
   vidheyaguṇāntarābhāvenānuvādāṃsabhavātpunarvidhānaṃ bhedahotuḥ- iti	viDeya-guNa-antara-aBAvena-anuvAda-aMsa-BavAt-punar-viDAnam Beda-hotuH iti
   vaiṣamyam || MJaiNyC_2,3.30-32 ||	vEzamyam || MJENyC_2,3.30-32 ||
   (caturdaśe,āgneyadvirukteḥ stutyarthatādhikaraṇe sūtrāṇi 27-29)	(caturdaSe,Agneya-dvirukteH stuti-arTa-tA-aDikaraNe sUtrANi 27-29)
   āgneyasūktahetutvād abhyāsena pratīyeta / Jaim_2,3.27 /	Agneya-sUkta-hetu-tvAt aByAsena pratIyeta / JEm_2,3.27 /
   avibhāgāt tu karmaṇāṃ dvirukter na vidhīyate / Jaim_2,3.28 /	aviBAgAt tu karmaNAm dvirukteH na viDIyate / JEm_2,3.28 /
   anyārthā vā punaḥ śrutiḥ / Jaim_2,3.29 /	anya-arTAH vA punar SrutiH / JEm_2,3.29 /
   START MJaiNy 2,3.33-34	START MJENi 2,3.33-34
   caturdaśādhikaraṇamāracayati-	caturdaSa-aDikaraNam-Aracayati-
   darśapūrṇamāsaprokta āgneyaḥ kevalo 'pyasau /	darSa-pUrNamAsa-proktaH AgneyaH kevalaH api-asO /
   darśe yaditi vākyābhyāṃ karmānyadvānuvādagīḥ // MJaiNy_2,3.33 //	darSe yat-iti vAkyAByAm karma-anya-dvA-anuvAda-gIH // MJENi-_2,3.33 //
   abhyāsādanyakarmatvaṃ darśeṣṭau dviḥ prayujyatām /	aByAsAt-anya-karma-tvam darSa-izwO dvis prayujyatAm /
   ekatvapratyabhijñānādanūktyaindrāgnasaṃstutiḥ // MJaiNy_2,3.34 //	eka-tva-pratyaBijQAnAt-anUktyEndrAgna-saMstutiH // MJENi-_2,3.34 //
   yadāgneyo 'ṣṭākapālo 'māvasyāyāṃ paurṇamāsyāṃ cācyuto bhavati |	yat-AgneyaH azwAkapAlaH amAvasyAyAm pOrNamAsyAm ca-acyutaH Bavati |
   iti kāladvaye vihitam |	iti kAla-dvaye vihitam |
   'yadāgneyo 'ṣṭākapālo 'māvāsyāyāṃ bhavati' ityekasminkāle punarvihitam |	ayat-AgneyaH azwAkapAlaH amAvAsyAyAm Bavati-a iti-ekasmin-kAle punar-vihitam |
   tatra - aviśeṣapunaḥśrutilakṣaṇenābhyāsena prayājānāmiva bhedaḥ |	tatra  aviSeza-punar-Sruti-lakzaNena-aByAsena prayAjAnAm-iva BedaH |
   tathā satyāgneyayāgasya darśakāle dviḥprayogaḥ- iti cet |	taTA satya-Agneya-yAgasya darSa-kAle dvis-prayogaH iti ced |
   na |	na |
   pratyabhijñānādāgneyasyaikatve satyekakālavākyasyānuvādakatvāt |	pratyaBijQAnAt-Agneyasya-ekatve sati-eka-kAla-vAkyasya-anuvAdaka-tvAt |
   na cānuvādo vyarthaḥ |	na ca-anuvAdaH vyarTaH |
   vidheyaindrāgnastutyarthatvāt |	viDeya-EndrAgna-stuti-arTa-tvAt |
   yadyapyāgneyo 'ṣṭākapālo 'māvāsyāyāṃ bhavati, tathāpi na kevalenāgninā	yadi-api-AgneyaH azwAkapAlaH amAvAsyAyAm Bavati, taTA-api na kevalena-agninA
   sādhurbhavati |	sADuH-Bavati |
   indrasahito 'gniḥ samīcīnataraḥ |	indra-sahitaH agniH samIcInataraH |
   tasmāt---	tasmAt----
   'aindrāgnaḥ kartavyaḥ' iti vidheyastutiḥ |	aEndrAgnaH kartavyaHa iti viDeya-stutiH |
   prayājavaiṣamyaṃ tūktamevānusaṃdheyam || MJaiNyC_2,3.33-34 ||	prayAja-vEzamyam tu-uktam-eva-anusaMDeyam || MJENyC_2,3.33-34 ||
   iti śrīmādhavīye jaiminīyanyāyamālavistare dvitīyādhyāyasya tṛtīyaḥ pādaḥ	iti SrImADavIye jEminIya-nyAya-mAla-vistare dvitIya-aDyAyasya tRtIyaH pAdaH
   (atha dvitīyādhyāyasya caturthaḥ pādaḥ)	(aTa dvitIya-aDyAyasya caturTaH pAdaH)
   (prathame yāvajjīvikāgnihotrādhikaraṇe sūtrāṇi 1 - 7)	(praTame yAvat-jIvikA-agnihotra-aDikaraNe sUtrANi 1  7)
   yāvajjīviko 'bhyāsaḥ karmadharmaḥ prakaraṇāt / Jaim_2,4.1 /	yAvat-jIvikaH aByAsaH karma-DarmaH prakaraNAt / JEm_2,4.1 /
   kartur vā śrutisaṃyogāt / Jaim_2,4.2 /	kartuH vA Sruti-saMyogAt / JEm_2,4.2 /
   liṅgadarśanāc ca karmadharme hi prakrameṇa niyamyeta tatrānarthakam anyat	liFga-darSanAt ca karma-Darme hi prakrameNa niyamyeta tatra-anarTakam anyat-
   syāt / Jaim_2,4.3 /	syAt / JEm_2,4.3 /
   apavarge ca darśayati kālaś cet karmabhedaḥ syāt / Jaim_2,4.4 /	apavarge ca darSayati kAlaH ced karma-BedaH syAt / JEm_2,4.4 /
   anityatvāt tu naivaṃ syāt / Jaim_2,4.5 /	anitya-tvAt tu na-evam syAt / JEm_2,4.5 /
   virodhaś cāpi pūrvavat / Jaim_2,4.6 /	viroDaH ca-api pUrvavat / JEm_2,4.6 /
   kartus tu niyamāt kālaśāstraṃ nimittaṃ syāt / Jaim_2,4.7 /	kartuH tu niyamAt kAla-SAstram nimittam syAt / JEm_2,4.7 /
   START MJaiNy 2,4.1-2	START MJENi 2,4.1-2
   caturthapādasya prathamādhikaraṇamāracayati-	caturTa-pAdasya praTama-aDikaraNam-Aracayati-
   yāvajjīvaṃ juhotīti dharmaḥ karmaṇi puṃsi vā /	yAvajjIvam juhoti-iti DarmaH karmaNi puMsi vA /
   kālatvātkarmadhārmo 'taḥ kāmya ekaḥ prayujyatām // MJaiNy_2,4.1 //	kAla-tvAt-karma-DArmaH atas kAmyaH ekaH prayujyatAm // MJENI-_2,4.1 //
   na kālo jīvanaṃ tena nimittapravibhāgataḥ /	na kAlaH jIvanam tena nimitta-praviBAgataH /
   kāmyaprayogo bhinnaḥ syādyāvajjīvaprayogataḥ // MJaiNy_2,4.2 //	kAmya-prayogaH BinnaH syAt-yAvat-jIva-prayogataH // MJENi-_2,4.2 //
   bahvṛcabrāhmaṇe śrūyate- 'yāvajjīvamāgnihotraṃ juhoti' iti |	bahvRca-brAhmaNe SrUyate- ayAvat-jIvama-agnihotram juhotia iti |
   tatraṃ yāvajjīvaśabdo maraṇāvadhikālaparaḥ |	tatram yAvat-jIva-SabdaH maraNa-avaDi-kAla-paraH |
   tatkālasaṃbandhaśca prakṛte kāmyāgnihotre pūrvamaprāptatvāt 'juhoti'	tad-kAla-saMbanDaH-ca prakRte kAmya-agnihotre pUrvam-aprApta-tvAt ajuhoti-a
   ityanūdite karmaṇi vidhīyate |	iti-anUdite karmaNi viDIyate |
   tathā satyasya vākyasya nityaprayogavidhāyakatvābhāvena vākyāntaravihitaḥ	taTA satyasya vAkyasya nitya-prayoga-viDAyaka-tva-aBAvena vAkya-antara-vihitaH
   kāmyaprayoga eka evāgnihotrasya paryavasyati |	kAmya-prayogaH ekaH eva-agnihotrasya paryavasyati |
   sa ca kāmyaprayogo 'bhyasitavyaḥ |	sa ca kAmya-prayogaH aByasitavyaH |
   sakṛdanuṣṭhānasya 'agnihotraṃ juhuyātsvargakāmaḥ' ityanenaiva siddhatvāt |	sakRt-anuzWAnasya aagnihotram juhuyAt-svarga-kAmaH-a iti-anena-eva sidDa-tvAt |
   'yāvajjīvam' ityasya kālavidhervaiyarthyaprasaṅgāt |	ayAvat-jIvam-a iti-asya kAla-viDeH-vEyarTya-prasaFgAt |
   tasmāt-ayaṃ kāmyakarmaṇo 'bhyāsasiddhaye kālarūpadharmavidhiḥ |	tasmAt--ayam kAmya-karmaNaH aByAsa-sidDaye kAla-rUpa-Darma-viDiH |
   iti prāpte,- brūmaḥ-	iti prApte, brUmaH-
   yāvajjīvaśabdo na kālasya vācakaḥ, kiṃtu lakṣakaḥ |	yAvat-jIva-SabdaH na kAlasya vAcakaH, kiMtu lakzakaH |
   vācyārthastukṛtsnajīvanam |	vAcya-arTaH-tukRtsna-jIvanam |
   na ca-jīvanaṃ karmadharmatvena vidhātuṃ śakyam |	na ca--jIvanam karma-Darma-tvena viDAtum Sakyam |
   tasya puruṣadharmatvāt |	tasya puruza-Darma-tvAt |
   taṃ ca puruṣadharme nimittīkṛtyāgnihotraprayogo vidhīyate |	tam ca puruza-Darme nimittIkRtya-agnihotra-prayogaH viDIyate |
   na ca - atra karmabhedaḥ |	na ca  atra karma-BedaH |
   taddhetūnāṃ śabdāntarādīnāmabhāvāt |	tad-hetUnAm Sabda-antara-AdInAm-aBAvAt |
   na ca-abhyāsastaddhetuḥ |	na ca-aByAsaH-tad-hetuH |
   nimittaviśeṣasadbhāvenāviśeṣapunaḥśruterabhāvāt |	nimitta-viSeza-sadBAvena-aviSeza-punar-SruteH-aBAvAt |
   ataḥ prayogabhedaḥ paryavasyati |	atas prayoga-BedaH paryavasyati |
   jīvanasyātra nimittatvāt |	jIvanasya-atra nimitta-tvAt |
   sati nimitte naimittikasya tyāgāyogānnityatvamarthasiddham |	sati nimitte nEmittikasya tyAga-ayogAt-nitya-tvam-arTa-sidDam |
   na ca-jīvananimittanairantaryeṇa prayoganairantaryāpattiḥ |	na ca--jIvana-nimitta-nErantaryeNa prayoga-nEH-antarya-ApattiH |
   sāyaṃprātaḥkālayorvihitatvāt |	sAyaMprAtar-kAlayoH-vihita-tvAt |
   tasmāt-jīvanasya purūṣadharmatvānnītyakāmyaprayogau bhinnau ||	tasmAt--jIvanasya purUza-Darma-tvAt-nIti-akAmya-prayogO BinnO ||
   MJaiNyC_2,4.1-2 ||	MJENyC_2,4.1-2 ||
   (dvitīye sarvaśākhāpratyayaikakarmatādhikaraṇe sūtrāṇi 8 - 32)	(dvitIye sarva-SAKA-pratyaya-eka-karma-tA-aDikaraNe sUtrANi 8  32)
   nāmarūpadharmaviśeṣapunaruktinindāśāktisamāptivacanaprāyaścittānyārthadarśanāc	nAma-rUpa-Darma-viSeza-punarukti-nindA-SAkti-samApti-vacana-prAyaScitta-anya-arTa-darSana-At-
   chākhāntareṣu karmabhedaḥ syāt / Jaim_2,4.8 /	CAKA-antarezu karma-BedaH syAt / JEm_2,4.8 /
   ekaṃ vā saṃyogarūpacodanākhyāviśeṣāt / Jaim_2,4.9 /	ekam vA saMyoga-rUpa-codana-AKyA-viSezAt / JEm_2,4.9 /
   na nāmnā syād acodanābhidhānatvāt / Jaim_2,4.10 /	na nAmnA syAt acodana-aBiDAna-tvAt / JEm_2,4.10 /
   sarveṣāṃ caikakarmyaṃ syāt / Jaim_2,4.11 /	sarvezAm ca-eka-karmyam syAt / JEm_2,4.11 /
   kṛtakaṃ cābhidhānam / Jaim_2,4.12 /	kRtakam ca-aBiDAnam / JEm_2,4.12 /
   ekatve 'pi param / Jaim_2,4.13 /	eka-tve api param / JEm_2,4.13 /
   vidyāyāṃ dharmaśāstram / Jaim_2,4.14 /	vidyAyAm Darma-SAstram / JEm_2,4.14 /
   agneyavatpunarvacanam / Jaim_2,4.15 /	agneya-vat-punarvacanam / JEm_2,4.15 /
   advirvacanaṃ vā śrutisaṃyogāviśeṣāt / Jaim_2,4.16 /	advirvacanam vA Sruti-saMyoga-aviSezAt / JEm_2,4.16 /
   arthāsannidheś ca / Jaim_2,4.17 /	arTa-asanniDeH ca / JEm_2,4.17 /
   na caikaṃ pratiśiṣyate / Jaim_2,4.18 /	na ca-ekam pratiSizyate / JEm_2,4.18 /
   samāptivac ca saṃprekṣā / Jaim_2,4.19 /	samApti-vat ca saMprekzAH / JEm_2,4.19 /
   ekatve 'pi parāṇi nindāśaktisamāptivacanāni / Jaim_2,4.20 /	eka-tve api parANi nindA-Sakti-samApti-vacanAni / JEm_2,4.20 /
   prāyaścittaṃ nimittena / Jaim_2,4.21 /	prAyaScittam nimittena / JEm_2,4.21 /
   prakramād vā niyogena / Jaim_2,4.22 /	prakramAt vA niyogena / JEm_2,4.22 /
   samāptiḥ pūrvavattvādyathājñāte pratīyeta / Jaim_2,4.23 /	samAptiH pUrvavat-tvAt-yaTAjQAte pratIyeta / JEm_2,4.23 /
   liṅgamaviśiṣṭaṃ sarvaśeṣatvān na hi tatra karmacodanā tasmād	liFgam-aviSizwam sarva-Seza-tvAt na hi tatra karma-codanA tasmAt-
   dvādaśāhasyāhāravyapadeśaḥ syāt / Jaim_2,4.24 /	dvAdaSa-ahasya-AhAra-vyapadeSaH syAt / JEm_2,4.24 /
   dravye cācoditatvād vidhīnām avyavasthā syān nirdeśād vyatiṣṭheta tasmān	dravye ca-Acodita-tvAt viDInAm avyavasTA syAt nirdeSAt vyatizWeta tasmAt-
   nityānuvādaḥ syāt / Jaim_2,4.25 /	nitya-anuvAdaH syAt / JEm_2,4.25 /
   vihitapratiṣedhāt pakṣe 'tirekaḥ syāt / Jaim_2,4.26 /	vihita-pratizeDAt pakze atirekaH syAt / JEm_2,4.26 /
   sārasvate vipratiṣedhādyadeti syāt / Jaim_2,4.27 /	sArasvate vipratizeDAt-yadA-iti syAt / JEm_2,4.27 /
   upahavye 'pratiprasavaḥ / Jaim_2,4.28 /	upahavye apratiprasavaH / JEm_2,4.28 /
   guṇārthā vā punaḥ śrutiḥ / Jaim_2,4.29 /	guNa-arTAH vA punar SrutiH / JEm_2,4.29 /
   pratyayaṃ cāpi darśayati / Jaim_2,4.30 /	pratyayam ca-api darSayati / JEm_2,4.30 /
   api vā kramasaṃyogād vidhipṛthaktvam ekasyāṃ vyavatiṣṭheta / Jaim_2,4.31 /	api vA krama-saMyogAt viDi-pRTaktvam ekasyAm vyavatizWeta / JEm_2,4.31 /
   virodhinā tv asaṃyogād aikakarmye tatsaṃyogād vidhīnāṃ sarvakarmapratyayaḥ	viroDinA tu asaMyogAt Eka-karmye tad-saMyogAt viDInAm sarva-karma-pratyayaH
   syāt / Jaim_2,4.32 /	syAt / JEm_2,4.32 /
   START MJaiNy 2,4.3-4	START MJENi 2,4.3-4
   dvitīyādhikaraṇamāracayati -	dvitIya-aDikaraNam-Aracayati -
