   mātṛkā 1	mAtRkA 1
   N18.48a/ svakarmaṇi dvijas tiṣṭhed vṛttim āhārayet kṛtām /	N18.48a/ sva-karmaNi dvijaH tizWet vRttim AhArayet kRtAm /
   N18.48c/ nāsadbhyaḥ pratigṛhṇīyād varṇebhyo niyame 'asati //	N18.48c/ na-asadByaH pratigRhNIyAt varNeByaH niyame aasati //
   N18.49a/ aśucir vacanād yasya śucir bhavati puruṣaḥ /	N18.49a/ aSuciH vacanAt yasya SuciH Bavati puruzaH /
   N18.49c/ śuciś caivāśuciḥ sadyaḥ kathaṃ rājā na daivatam //	N18.49c/ SuciH ca-eva-aSuciH sadyas kaTam rAjA na dEvatam //
   N18.50a/ vidur ya eva devatvaṃ rājño hy amitatejasaḥ /	N18.50a/ viduH yaH eva deva-tvam rAjQaH hi amita-tejasaH /
   N18.50c/ tasya te pratigṛhṇanto na lipyante dvijātayaḥ //	N18.50c/ tasya te pratigRhNantaH na lipyante dvijAtayaH //
   N18.51a/ loke 'asmin maṅgalāny aṣṭau brāhmaṇo gaur hutāśanaḥ /	N18.51a/ loke aasmin maFgalAni azwO brAhmaNaH gOH hutASanaH /
   N18.51c/ hiraṇyaṃ sarpir āditya āpo rājā tathāṣṭamaḥ //	N18.51c/ hiraNyam sarpiH AdityaH ApaH rAjA taTA-azwamaH //
   N18.52a/ etāni satataṃ paśyen namasyed arcayec ca tān /	N18.52a/ etAni satatam paSyet namasyet arcayet ca tAn /
   N18.52c/ pradakṣiṇaṃ ca kurvīta tathā hy āyur na hīyate //	N18.52c/ pradakziNam ca kurvIta taTA hi AyuH na hIyate //
   pariśiṣṭam	pariSizwam
   19.steyam	19.steyam
   N19.1a/ dvividhās taskarā jñeyāḥ paradravyāpahāriṇaḥ /	N19.1a/ dviviDAH taskarAH jQeyAH para-dravya-apahAriNaH /
   N19.1c/ prakāśāś cāprakāśāś ca tān vidyād ātmavān nṛpaḥ //	N19.1c/ prakASAH ca-aprakASAH ca tAn vidyAt AtmavAn nRpaH //
   N19.2a/ prakāśavañcakās tatra kūṭamānatulāśritāḥ /	N19.2a/ prakASa-vaQcakAH tatra kUwa-mAna-tulA-ASritAH /
   N19.2c/ utkoṭakāḥ sāhasikāḥ kitavāḥ paṇyayoṣitaḥ //	N19.2c/ utkowakAH sAhasikAH kitavAH paNya-yozitaH //
   N19.3a/ pratirūpakarāś caiva maṅgaloddeśavṛttayaḥ /	N19.3a/ pratirUpa-karAH ca-eva maFgala-uddeSa-vRttayaH /
   N19.3c/ ity evamādayo jñeyāḥ prakāśalokavañcakāḥ //	N19.3c/ iti evamAdayaH jQeyAH prakASa-loka-vaQcakAH //
   N19.4a/ aprakāśāś ca vijñeyā bahirabhyantarāśritāḥ /	N19.4a/ aprakASAH ca vijQeyAH bahis-aByantara-ASritAH /
   N19.4c/ suptān pramattāṃś ca narā muṣṇanty ākramya caiva te //	N19.4c/ suptAn pramattAn ca narAH muzNanti Akramya ca-eva te //
   N19.5a/ deśagrāmagṛhaghnāś ca pathighnā granthimocakāḥ /	N19.5a/ deSa-grAma-gRha-GnAH ca paTiGnAH granTimocakAH /
   N19.5c/ ity evamādayo jñeyā aprakāśāś ca taskarāḥ //	N19.5c/ iti evamAdayaH jQeyAH aprakASAH ca taskarAH //
   N19.6a/ tān viditvā sukuśalaiś cārais tatkarmakāribhiḥ /	N19.6a/ tAn viditvA su-kuSalEH cArEH tad-karma-kAriBiH /
   N19.6c/ anusṛtya gṛhītavyā gūḍhapraṇihitair naraiḥ //	N19.6c/ anusRtya gRhItavyAH gUXa-praNihitEH narEH //
   N19.7a/ sabhāprapāpūpaśālāveśamadyānnavikrayāḥ /	N19.7a/ saBA-prapApu-upa-SAla-AveSa-m-adya-anna-vikrayAH /
   N19.7c/ catuṣpathāś caityavṛkṣāḥ samājāḥ prekṣaṇāni ca //	N19.7c/ catuzpaTAH cEtya-vRkzAH samAjAH prekzaNAni ca //
   N19.8a/ śūnyāgārāṇy araṇyāni devatāyatanāni ca /	N19.8a/ SUnya-AgArANi araNyAni devatAyatanAni ca /
   N19.8c/ cārair vineyāny etāni cauragrahaṇatatparaiḥ //	N19.8c/ cArEH vineyAni etAni cOra-grahaNa-tatparEH //
   N19.9a/ tathaivānye praṇihitāḥ śraddheyāś citravādinaḥ /	N19.9a/ taTA-eva-anye praNihitAH SradDeyAH citra-vAdinaH /
   N19.9c/ carā hy utsāhayeyus tāṃs taskarān pūrvataskarāḥ //	N19.9c/ carAH hi utsAhayeyuH tAn taskarAn pUrva-taskarAH //
   N19.10a/ annapānasamādānaiḥ samājotsavadarśanaiḥ /	N19.10a/ anna-pAna-samAdAnEH samAja-utsava-darSanEH /
   N19.10c/ tathā cauryāpadeśaiś ca kuryus teṣāṃ samāgamam //	N19.10c/ taTA cOrya-apadeSEH ca kuryuH tezAm samAgamam //
   N19.11a/ ye tatra nopasarpanti sṛtāḥ praṇihitā api /	N19.11a/ ye tatra na-upasarpanti sRtAH praNihitAH api /
   N19.11c/ te 'abhisārya gṛhītavyāḥ saputrapaśubāndhavāḥ //	N19.11c/ te aaBisArya gRhItavyAH sa-putra-paSu-bAnDavAH //
   N19.12a/ yāṃs tatra caurān gṛhṇīyāt tān vitāḍya viḍambya ca /	N19.12a/ yAn tatra cOrAn gRhNIyAt tAn vitAxya vixambya ca /
   N19.12c/ avaghuṣya ca sarvatra vadhyāś citravadhena te //	N19.12c/ avaGuzya ca sarvatra vaDyAH citra-vaDena te //
   N19.13a/ na tv ahoḍhānvitāś caurā rājñā vadhyā hy anāgamāḥ /	N19.13a/ na tu ahoXa-anvitAH cOrAH rAjQA vaDyAH hi anAgamAH /
   N19.13c/ sahoḍhān sopakaraṇān kṣipraṃ caurān praśāsayet //	N19.13c/ sahoXAn sa-upakaraNAn kzipram cOrAn praSAsayet //
   N19.14a/ svadeśaghātino ye syus tathā panthāvarodhinaḥ /	N19.14a/ sva-deSa-GAtinaH ye syuH taTA panTa-avaroDinaH /
   N19.14c/ teṣāṃ sarvasvam ādāya bhūyo nindāṃ prakalpayet //	N19.14c/ tezAm sarva-svam AdAya BUyas nindAm prakalpayet //
   N19.15a/ ahoḍhān vimṛśec caurān gṛhītān pariśaṅkayā /	N19.15a/ ahoXAn vimRSet cOrAn gRhItAn pariSaFkayA /
   N19.15c/ bhayopadhābhiś citrābhir brūyus tathā yathākṛtam //	N19.15c/ Baya-upaDABiH citrABiH brUyuH taTA yaTAkRtam //
   N19.16a/ deśaṃ kālaṃ diśaṃ jātiṃ nāma vā saṃpratiśrayam /	N19.16a/ deSam kAlam diSam jAtim nAma vA saMpratiSrayam /
   N19.16c/ kṛtyaṃ karmakarā vā syuḥ praṣṭavyās te vinigrahe //	N19.16c/ kRtyam karmakarAH vA syuH prazwavyAH te vinigrahe //
   N19.17a/ varṇasvarākārabhedāt sasaṃdigdhanivedanāt /	N19.17a/ varNa-svara-AkAra-BedAt sa-saMdigDa-nivedanAt /
   N19.17c/ adeśakāladṛṣṭatvād vāsasyāpy aviśodhanāt //	N19.17c/ adeSa-kAla-dRzwa-tvAt vAsasyA-api aviSoDanAt //
   N19.18a/ asadvyayāt pūrvacauryād asatsaṃsargakāraṇāt /	N19.18a/ asat-vyayAt pUrva-cOryAt asat-saMsarga-kAraNAt /
   N19.18c/ leśair apy avagantavyā na hoḍhenaiva kevalam //	N19.18c/ leSEH api avagantavyAH na hoXena-eva kevalam //
   N19.19a/ dasyuvṛtte yadi nare śaṅkā syāt taskare 'api vā /	N19.19a/ dasyu-vRtte yadi nare SaFkA syAt taskare aapi vA /
   N19.19c/ yadi spṛśyeta leśena kāryaḥ syāc chapathaḥ tataḥ //	N19.19c/ yadi spRSyeta leSena kAryaH syAt SapaTaH tatas //
   N19.20a/ caurāṇāṃ bhaktadā ye syus tathāgnyudakadāyakāḥ /	N19.20a/ cOrANAm Bakta-dAH ye syuH taTA-agni-udaka-dAyakAH /
   N19.20c/ āvāsadā deśikadās tathaivottaradāyakāḥ //	N19.20c/ AvAsa-dAH deSika-dAH taTA-eva-uttara-dAyakAH //
   N19.21a/ kretāraś caiva bhāṇḍānāṃ pratigrāhiṇa eva ca /	N19.21a/ kretAraH ca-eva BANxAnAm pratigrAhiNaH eva ca /
   N19.21c/ samadaṇḍāḥ smṛtā hy ete ye ca pracchādayanti tān //	N19.21c/ sama-daNxAH smRtAH hi ete ye ca pracCAdayanti tAn //
   N19.22a/ rāṣṭreṣu rāṣṭrādhikṛtāḥ sāmantāś caiva coditāḥ /	N19.22a/ rAzwrezu rAzwra-aDikRtAH sAmantAH ca-eva coditAH /
   N19.22c/ abhyāghāteṣu madhyasthā yathā caurās tathaiva te //	N19.22c/ aByAGAtezu maDyasTAH yaTA cOrAH taTA-eva te //
   N19.23a/ gocare yasya muṣyeta tena caurāḥ prayatnataḥ /	N19.23a/ gocare yasya muzyeta tena cOrAH prayatnataH /
   N19.23c/ mṛgyā dāpyo 'anyathā moṣaṃ padaṃ yadi na nirgatam //	N19.23c/ mRgyAH dApyaH aanyaTA mozam padam yadi na nirgatam //
   N19.24a/ nirgate tu pade tasmin naṣṭe 'anyatra nipātite /	N19.24a/ nirgate tu pade tasmin nazwe aanyatra nipAtite /
   N19.24c/ sāmantān mārgapālāṃś ca dikpālāṃś caiva dāpayet //	N19.24c/ sAmantAn mArga-pAlAn ca dikpAlAn ca-eva dApayet //
   N19.25a/ gṛhe vai muṣite rājā cauragrāhāṃs tu dāpayet /	N19.25a/ gRhe vE muzite rAjA cOra-grAhAn tu dApayet /
   N19.25c/ ārakṣakān rāṣṭrikāṃś ca yadi cauro na labhyate //	N19.25c/ ArakzakAn rAzwrikAn ca yadi cOraH na laByate //
   N19.26a/ yadi vā dāpyamānānāṃ tasmin moṣe tu saṃśayaḥ /	N19.26a/ yadi vA dApyamAnAnAm tasmin moze tu saMSayaH /
   N19.26c/ muṣitaḥ śapathaṃ śāpyo moṣe vaiśodhyakāraṇāt //	N19.26c/ muzitaH SapaTam SApyaH moze vESoDya-kAraNAt //
   N19.27a/ acaure dāpite moṣaṃ cauryavaiśodhyakāraṇāt /	N19.27a/ acOre dApite mozam cOrya-vESoDya-kAraNAt /
   N19.27c/ caure labdhe labheyus te dviguṇaṃ pratipāditāḥ //	N19.27c/ cOre labDe laBeyuH te dviguNam pratipAditAH //
   N19.28a/ caurahṛtaṃ prayatnena sarūpaṃ pratipādayet /	N19.28a/ cOra-hRtam prayatnena sarUpam pratipAdayet /
   N19.28c/ tadabhāve tu mūlyaṃ syād daṇḍaṃ dāpyaś ca tatsamam //	N19.28c/ tad-aBAve tu mUlyam syAt daNxam dApyaH ca tad-samam //
   N19.29a/ kāṣṭhakāṇḍatṛṇādīnāṃ mṛnmayānāṃ tathaiva ca /	N19.29a/ kAzWa-kANxa-tRNa-AdInAm mRd-mayAnAm taTA-eva ca /
   N19.29c/ veṇuvaiṇavabhāṇḍānāṃ vetrasnāyvasthicarmaṇām //	N19.29c/ veNu-vENava-BANxAnAm vetra-snAyu-asTi-carmaNAm //
   N19.30a/ śākaharitamūlānāṃ haraṇe phalapuṣpayoḥ /	N19.30a/ SAka-harita-mUlAnAm haraNe Pala-puzpayoH /
   N19.30c/ gorasekṣuvikārāṇāṃ tathā lavaṇatailayoḥ //	N19.30c/ gorasa-ikzu-vikArANAm taTA lavaNa-tElayoH //
   N19.31a/ pakvānnānāṃ kṛtānnānāṃ madyānām āmiṣasya ca /	N19.31a/ pakva-annAnAm kRtAnnAnAm madyAnAm Amizasya ca /
   N19.31c/ sarveṣām alpamūlyānāṃ mūlyāt pañcaguṇo damaḥ //	N19.31c/ sarvezAm alpa-mUlyAnAm mUlyAt paQcaguNaH damaH //
   N19.32a/ tulādharimameyānāṃ gaṇimānāṃ ca sarvaśaḥ /	N19.32a/ tulA-Darima-meyAnAm gaNimAnAm ca sarvaSas /
   N19.32c/ ebhyas tūtkṛṣṭamūlyānāṃ mūlyād daśaguṇo damaḥ //	N19.32c/ eByaH tu-utkRzwa-mUlyAnAm mUlyAt daSaguNaH damaH //
   N19.33a/ dhānyaṃ daśabhyaḥ kumbhebhyo harato 'abhyadhikaṃ vadhaḥ /	N19.33a/ DAnyam daSaByaH kumBeByaH harataH aaByaDikam vaDaH /
   N19.33c/ nyūnaṃ tv ekādaśaguṇaṃ daṇḍaṃ dāpyo 'abravīn manuḥ //	N19.33c/ nyUnam tu ekAdaSaguNam daNxam dApyaH aabravIt manuH //
   N19.34a/ suvarṇarajatādīnām uttamānāṃ ca vāsasām /	N19.34a/ suvarNa-rajata-AdInAm uttamAnAm ca vAsasAm /
   N19.34c/ ratnānāṃ caiva mukhyānāṃ śatād abhyadhikaṃ vadhaḥ //	N19.34c/ ratnAnAm ca-eva muKyAnAm SatAt aByaDikam vaDaH //
   N19.35a/ puruṣaṃ harataḥ pātyo daṇḍa uttamasāhasaḥ /	N19.35a/ puruzam harataH pAtyaH daNxaH uttama-sAhasaH /
   N19.35c/ sarvasvaṃ strīṃ tu harataḥ kanyāṃ tu harato vadhaḥ //	N19.35c/ sarva-svam strIm tu harataH kanyAm tu harataH vaDaH //
   N19.36a/ mahāpaśūn stenayato daṇḍa uttamasāhasaḥ /	N19.36a/ mahA-paSUn stenayataH daNxaH uttama-sAhasaH /
   N19.36c/ madhyamo madhyamapaśuṃ pūrvaḥ kṣudrapaśuṃ haran //	N19.36c/ maDyamaH maDyama-paSum pUrvaH kzudra-paSum haran //
   N19.37a/ caturviṃśāvaraḥ pūrvaḥ paraḥ ṣaṇṇavatir bhavet /	N19.37a/ caturviMSa-avaraH pUrvaH paraH zaNNavatiH Bavet /
   N19.37c/ śatāni pañca tu paro madhyamo dviśatāvaraḥ //	N19.37c/ SatAni paQca tu paraH maDyamaH dvi-Sata-avaraH //
   N19.38a/ sahasraṃ tūttamo jñeyaḥ paraḥ pañcaśatāvaraḥ /	N19.38a/ sahasram tu-uttamaH jQeyaH paraH paQca-Sata-avaraH /
   N19.38c/ trividhaḥ sāhaseṣv eva daṇḍaḥ proktaḥ svayaṃbhuvā //	N19.38c/ triviDaH sAhasezu eva daNxaH proktaH svayaMBuvA //
   N19.39a/ prathame granthibhedānām aṅgulyaṅguṣṭhayor vadhaḥ /	N19.39a/ praTame granTi-BedAnAm aFgulI-aFguzWayoH vaDaH /
   N19.39c/ dvitīye caiva taccheṣaṃ daṇḍaḥ pūrvaś ca sāhasaḥ //	N19.39c/ dvitIye ca-eva tad-Sezam daNxaH pUrvaH ca sAhasaH //
   N19.40a/ goṣu brāhmaṇasaṃsthāsu sthūrāyāś chedanaṃ bhavet /	N19.40a/ gozu brAhmaNa-saMsTAsu sTUrAyAH Cedanam Bavet /
   N19.40c/ dāsīṃ tu harato nityam ardhapādavikartanam //	N19.40c/ dAsIm tu harataH nityam arDa-pAda-vikartanam //
   N19.41a/ yena yena viśeṣeṇa stenāṅgena viceṣṭate /	N19.41a/ yena yena viSezeNa stena-aFgena vicezwate /
   N19.41c/ tat tad evāsya chettavyaṃ tan manor anuśāsanam //	N19.41c/ tat tat eva-asya Cettavyam tat manoH anuSAsanam //
   N19.42a/ garīyasi garīyāṃsam agarīyasi vā punaḥ /	N19.42a/ garIyasi garIyAMsam agarIyasi vA punar /
   N19.42c/ stene nipātayed daṇḍaṃ na yathā prathame tathā //	N19.42c/ stene nipAtayet daNxam na yaTA praTame taTA //
   N19.43a/ daśa sthānāni daṇḍasya manuḥ svāyaṃbhuvo 'abravīt /	N19.43a/ daSa sTAnAni daNxasya manuH svAyaMBuvaH aabravIt /
   N19.43c/ triṣu varṇeṣu yāni syur brāhmaṇo rakṣitaḥ sadā //	N19.43c/ trizu varNezu yAni syuH brAhmaNaH rakzitaH sadA //
   N19.44a/ upastham udaraṃ jihvā hastau pādau ca pañcamam /	N19.44a/ upasTam udaram jihvA hastO pAdO ca paQcamam /
   N19.44c/ cakṣur nāsā ca karṇau ca dhanaṃ dehas tathaiva ca //	N19.44c/ cakzuH nAsA ca karNO ca Danam dehaH taTA-eva ca //
   N19.45a/ aparādhaṃ parijñāya deśakālau ca tattvataḥ /	N19.45a/ aparADam parijQAya deSa-kAlO ca tattvataH /
   N19.45c/ sārānubandhāv ālokya daṇḍān etān prakalpayet //	N19.45c/ sAra-anubanDO Alokya daNxAn etAn prakalpayet //
   N19.46a/ na mitrakāraṇād rājñā vipulād vā dhanāgamāt /	N19.46a/ na mitra-kAraNAt rAjQA vipulAt vA Dana-AgamAt /
   N19.46c/ utsraṣṭavyaḥ sāhasikas tyaktātmā manur abravīt //	N19.46c/ utsrazwavyaH sAhasikaH tyakta-AtmA manuH abravIt //
   N19.47a/ yāvān avadhyasya vadhe tāvān vadhyasya mokṣaṇe /	N19.47a/ yAvAn avaDyasya vaDe tAvAn vaDyasya mokzaNe /
   N19.47c/ bhavaty adharmo nṛpater dharmas tu viniyacchataḥ //	N19.47c/ Bavati aDarmaH nRpateH DarmaH tu viniyacCataH //
   N19.48a/ na jātu brāhmaṇaṃ hanyāt sarvapāpeṣv api sthitam /	N19.48a/ na jAtu brAhmaNam hanyAt sarva-pApezu api sTitam /
   N19.48c/ nirvāsaṃ kārayet kāmam iti dharmo vyavasthitaḥ //	N19.48c/ nirvAsam kArayet kAmam iti DarmaH vyavasTitaH //
   N19.49a/ sarvasvaṃ vā hared rājā caturthaṃ vāvaśeṣayet /	N19.49a/ sarva-svam vA haret rAjA caturTam vA-avaSezayet /
   N19.49c/ bhṛtyebhyo 'anusmaran dharmaṃ prājāpatyam iti sthitiḥ //	N19.49c/ BRtyeByaH aanusmaran Darmam prAjApatyam iti sTitiH //
   N19.50a/ brāhmaṇasyāparādhe tu catuḥsv aṅko vidhīyate /	N19.50a/ brAhmaNasya-aparADe tu catuHsu aFkaH viDIyate /
   N19.50c/ gurutalpe surāpāne steye brāhmaṇahiṃsane //	N19.50c/ gurutalpe surA-pAne steye brAhmaNa-hiMsane //
   N19.51a/ gurutalpe bhagaḥ kāryaḥ surāpāne dhvajaḥ smṛtaḥ /	N19.51a/ gurutalpe BagaH kAryaH surA-pAne DvajaH smRtaH /
   N19.51c/ steye tu śvapadaṃ kṛtvā śikhipittena kūṭayet //	N19.51c/ steye tu Svapadam kRtvA SiKi-pittena kUwayet //
   N19.52a/ viśirāḥ puruṣaḥ kāryo lalāṭe bhrūṇaghātinaḥ /	N19.52a/ viSirAH puruzaH kAryaH lalAwe BrUNa-GAtinaH /
   N19.52c/ asaṃbhāṣyaś ca kartavyas tan manor anuśāsanam //	N19.52c/ asaMBAzyaH ca kartavyaH tat manoH anuSAsanam //
   N19.53a/ rājā stenena gantavyo muktakeśena dhāvatā /	N19.53a/ rAjA stenena gantavyaH mukta-keSena DAvatA /
   N19.53c/ ācakṣāṇena tatsteyam evaṃ kartāsmi śādhi mām //	N19.53c/ AcakzANena tat-steyam evam kartAsmi SADi mAm //
   N19.54a/ anenā bhavati stenaḥ svakarmapratipādanāt /	N19.54a/ anenA Bavati stenaH sva-karma-pratipAdanAt /
   N19.54c/ rājānaṃ tat spṛśed ena utsṛjantaṃ sakilbiṣam //	N19.54c/ rAjAnam tat spRSet enaH utsRjantam sa-kilbizam //
   N19.55a/ rājabhir dhṛtadaṇḍās tu kṛtvā pāpāni mānavāḥ /	N19.55a/ rAjaBiH DRta-daNxAH tu kRtvA pApAni mAnavAH /
   N19.55c/ nirmalāḥ svargam āyānti santaḥ sukṛtino yathā //	N19.55c/ nirmalAH svargam AyAnti santaH sukRtinaH yaTA //
   N19.56a/ śāsanād vā vimokṣād vā steno mucyate kilbiṣāt /	N19.56a/ SAsanAt vA vimokzAt vA stenaH mucyate kilbizAt /
   N19.56c/ aśāsanāt tu tad rājā stenasyāpnoti kilbiṣam //	N19.56c/ aSAsanAt tu tat rAjA stenasya-Apnoti kilbizam //
   N19.57a/ gurur ātmavatāṃ śāstā śāstā rājā durātmanām /	N19.57a/ guruH AtmavatAm SAstA SAstA rAjA durAtmanAm /
   N19.57c/ atha pracchannapāpānāṃ śāstā vaivasvato yamaḥ //	N19.57c/ aTa pracCanna-pApAnAm SAstA vEvasvataH yamaH //
   N19.58a/ aṣṭāpādyaṃ tu śūdrasya steye bhavati kilbiṣam /	N19.58a/ azwApAdyam tu SUdrasya steye Bavati kilbizam /
   N19.58c/ dvir aṣṭāpādyaṃ vaiśyasya dvātriṃśat kṣatriyasya tu //	N19.58c/ dvis azwApAdyam vESyasya dvAtriMSat kzatriyasya tu //
   N19.59a/ brāhmaṇasya catuḥṣaṣṭīty evaṃ svāyaṃbhuvo 'abravīt /	N19.59a/ brAhmaNasya catuHzazwI-iti evam svAyaMBuvaH aabravIt /
   N19.59c/ tatrāpi ca viśeṣeṇa vidvatsv abhyadhikaṃ bhavet //	N19.59c/ tatra-api ca viSezeNa vidvatsu aByaDikam Bavet //
   N19.60a/ śārīraś cārthadaṇḍaś ca daṇḍas tu dvividhaḥ smṛtaḥ /	N19.60a/ SArIraH ca-arTa-daNxaH ca daNxaH tu dviviDaH smRtaH /
   N19.60c/ śārīrā daśadhā proktā arthadaṇḍās tv anekadhā //	N19.60c/ SArIrAH daSaDA proktAH arTa-daNxAH tu anekaDA //
   N19.61a/ kākaṇyādis tv arthadaṇḍaḥ sarvasvāntas tathaiva ca /	N19.61a/ kAkaNi-AdiH tu arTa-daNxaH sarva-sva-antaH taTA-eva ca /
   N19.61c/ śārīras tv avarodhādir jīvitāntas tathaiva ca //	N19.61c/ SArIraH tu avaroDa-AdiH jIvita-antaH taTA-eva ca //
   N19.62a/ kākaṇyādis tu yo daṇḍaḥ sa tu māṣāparaḥ smṛtaḥ /	N19.62a/ kAkaNi-AdiH tu yaH daNxaH sa tu mAza-aparaH smRtaH /
   N19.62c/ māṣāvarādyo yaḥ proktaḥ kārṣāpaṇaparas tu saḥ //	N19.62c/ mAza-avara-AdyaH yaH proktaH kArzApaNa-paraH tu saH //
   N19.63a/ kārṣāpaṇāparādyas tu catuḥkārṣāpaṇaḥ paraḥ /	N19.63a/ kArzApaNa-aparAt-yaH tu catur-kArzApaNaH paraH /
   N19.63c/ dvyavaro 'aṣṭāparaś cānyas tryavaro dvādaśottaraḥ //	N19.63c/ dvi-avaraH aazwa-aparaH ca-anyaH tri-avaraH dvAdaSa-uttaraH //
   N19.64a/ kārṣāpaṇādyā ye proktāḥ sarve te syuś caturguṇāḥ /	N19.64a/ kArzApaNa-AdyAH ye proktAH sarve te syuH caturguNAH /
   N19.64c/ evam anye tu vijñeyāḥ prāk ca te pūrvasāhasāt //	N19.64c/ evam anye tu vijQeyAH prAk ca te pUrva-sAhasAt //
   N19.65a/ kārṣāpaṇo dakṣiṇasyāṃ diśi raupyaḥ pravartate /	N19.65a/ kArzApaNaH dakziNasyAm diSi rOpyaH pravartate /
   N19.65c/ paṇair nibaddhaḥ pūrvasyāṃ ṣoḍaśaiva paṇāḥ sa tu //	N19.65c/ paNEH nibadDaH pUrvasyAm zoxaSa-eva paNAH sa tu //
   N19.66a/ māṣo viṃśatibhāgas tu jñeyaḥ kārṣāpaṇasya tu /	N19.66a/ mAzaH viMSati-BAgaH tu jQeyaH kArzApaNasya tu /
   N19.66c/ kākaṇī tu caturbhāgo māṣasya ca paṇasya ca //	N19.66c/ kAkaNI tu catur-BAgaH mAzasya ca paNasya ca //
   N19.67a/ pāñcanadyāḥ pradeśe tu saṃjñā yā vyāvahārikī /	N19.67a/ pAQcanadyAH pradeSe tu saMjQA yA vyAvahArikI /
   N19.67c/ kārṣāpaṇapramāṇaṃ tu nibaddham iha vai tayā //	N19.67c/ kArzApaNa-pramANam tu nibadDam iha vE tayA //
   N19.68a/ kārṣāpaṇo 'aṇḍikā jñeyāś catasras tās tu dhānakaḥ /	N19.68a/ kArzApaNaH aaNxikAH jQeyAH catasraH tAH tu DAnakaH /
   N19.68c/ taddvādaśa suvarṇasya dīnāraś citrakaḥ smṛtaḥ //	N19.68c/ tad-dvAdaSa suvarNasya dInAraH citrakaH smRtaH //
   N19.69a/ vārttāṃ trayīṃ cāpy atha daṇḍanītim / rājānuvartet	N19.69a/ vArttAm trayIm ca-api aTa daNxanItim / rAja-anuvartet
   saṃtatāpramattaḥ /	saMtata-apramattaH /
   N19.69c/ hanyād upāyair nipuṇair gṛhītān / pure ca rāṣṭre nigṛhṇīyāt pāpān	N19.69c/ hanyAt upAyEH nipuNEH gRhItAn / pure ca rAzwre nigRhNIyAt pApAn
   20.divyāni	20.divyAni
   N20.1a/ yadā sākṣī na vidyate vivāde vadatāṃ nṛṇām /	N20.1a/ yadA sAkzI na vidyate vivAde vadatAm nRNAm /
   N20.1c/ tadā divyaiḥ parīkṣeta śapathaiś ca pṛthagvidhaiḥ // 1	N20.1c/ tadA divyEH parIkzeta SapaTEH ca pRTagviDEH // 1
   N20.2a/ satyaṃ vāhanaśastrāṇi gobījarajatāni ca /	N20.2a/ satyam vAhana-SastrANi go-bIja-rajatAni ca /
   N20.2c/ devatāpitṛpādāś ca dattāni sukṛtāni ca // 2	N20.2c/ devatA-pitR-pAdAH ca dattAni sukRtAni ca // 2
   N20.3a/ mahāparādhe divyāni dāpayet tu mahīpatiḥ /	N20.3a/ mahA-aparADe divyAni dApayet tu mahIpatiH /
   N20.3c/ alpeṣu ca naraḥ śreṣṭhaḥ śapathaiḥ śāpayen naram // 3	N20.3c/ alpezu ca naraH SrezWaH SapaTEH SApayet naram // 3
   N20.4a/ ete hi śapathāḥ proktāḥ sukarās svalpasaṃśaye /	N20.4a/ ete hi SapaTAH proktAH sukarAH su-alpa-saMSaye /
   N20.4c/ sāhaseṣv abhiśāpe ca vidhir divyaḥ prakīrtitaḥ // 4	N20.4c/ sAhasezu aBiSApe ca viDiH divyaH prakIrtitaH // 4
   N20.5a/ saṃdigdhe 'arthe 'abhiyuktānāṃ pracchanneṣu viśeṣataḥ /	N20.5a/ saMdigDe aarTe aaBiyuktAnAm pracCannezu viSezataH /
   N20.5c/ divyaḥ pañcavidho jñeya ity āha bhagavān manuḥ // 5	N20.5c/ divyaH paQcaviDaH jQeyaH iti Aha BagavAn manuH // 5
   N20.6a/ dhaṭo 'agnir udakaṃ caiva viṣaṃ kośaś ca pañcamaḥ /	N20.6a/ DawaH aagniH udakam ca-eva vizam koSaH ca paQcamaH /
   N20.6c/ uktāny etāni divyāni dūṣitānāṃ viśodhane // 6	N20.6c/ uktAni etAni divyAni dUzitAnAm viSoDane // 6
   N20.7a/ saṃdigdheṣv abhiyuktānāṃ viśuddhyarthaṃ mahātmanā /	N20.7a/ saMdigDezu aBiyuktAnAm viSudDi-arTam mahAtmanA /
   N20.7c/ nāradena punaḥ proktāḥ satyānṛtavibhāvanāḥ /	N20.7c/ nAradena punar proktAH satya-anRta-viBAvanAH /
   N20.7e/ vādino 'anumatenainaṃ kārayen nānyathā budhaḥ // 7	N20.7e/ vAdinaH aanumatena-enam kArayet na-anyaTA buDaH // 7
   [dhaṭaḥ]	[DawaH]
   N20.8a/ caturhastau tulāpādāv ucchrayeṇa prakīrtitau /	N20.8a/ catur-hastO tulA-pAdO ucCrayeNa prakIrtitO /
   N20.8c/ṣaḍḍhastaṃ tu tayor dṛṣṭaṃ pramāṇaṃ parimāṇataḥ // 8	N20.8c/zaz-hastam tu tayoH dRzwam pramANam parimANataH // 8
   N20.9a/ pādayor antaraṃ hastaṃ bhaved adhyardham eva ca /	N20.9a/ pAdayoH antaram hastam Bavet aDyarDam eva ca /
   N20.9c/ śikyadvayaṃ samāsajya dhaṭe karkaṭake dṛḍhe // 9	N20.9c/ Sikya-dvayam samAsajya Dawe karkawake dRXe // 9
   N20.10a/ tulayitvā naraṃ pūrvaṃ cihnaṃ kuryād dhaṭasya tu /	N20.10a/ tulayitvA naram pUrvam cihnam kuryAt Dawasya tu /
