   śrīḥ	SrIH
   pada-saṅghaṭanā rītir aṅga-saṃsthā-viśeṣavat /	pada--saFGawanA rItiH aFga--saMsTA--viSeza-vat /
   upakartrī rasādīnāṃ sā punaḥ syāc caturvidhā // VisSd_9.1 //	upakartrI rasa-AdInAm sA punar syAt caturviDAH // VisSd-_9.1 //
   vaidarbhī cātha gauḍī ca pāñcālī lāṭikā tathā /	vEdarBI ca-aTa gOxI ca pAQcAlI lAwikA taTA /
   mādhurya-vyañjakair varṇai racanā lalitātmikā // VisSd_9.2 //	mADurya--vyaQjakEH varNEH racanA lalita-AtmikAH // VisSd-_9.2 //
   avṛttir alpa-vṛttir vā vaidarbhī rītir iṣyate /	avRttiH alpa-vRttiH vA vEdarBI rItiH izyate /
   ojaḥ prakāśakair varṇair bandha āḍambaraḥ punaḥ // VisSd_9.3 //	ojaH prakASakEH varNEH banDaH AxambaraH punar // VisSd-_9.3 //
   samāsa-bahulā gauḍī varṇaiḥ śeṣaiḥ punar dvayoḥ /	samAsa-bahulA gOxI varNEH SezEH punar dvayoH /
   samasta-pañcaṣa-pado bandhaḥ pāñcālikā matā // VisSd_9.4 //	samasta-paQcaza--padaH banDaH pAQcAlikA matA // VisSd-_9.4 //
   lāṭī tu rītir vaidarbhī-pāñcālyor antare sthitā /	lAwI tu rItiH vEdarBI--pAQcAlyoH antare sTitAH /
   kvacit tu vaktrādyaucityād anyathā racanādayaḥ // VisSd_9.5 //	kvacid tu vaktra-Adi-OcityAt anyaTA racanA-AdayaH // VisSd-_9.5 //
   iti sāhitya-darpaṇe rīti-vivecano nāma	iti sAhitya--darpaNe rIti-vivecanaH nAma
   navamaḥ paricchedaḥ	navamaH paricCedaH
   daśama-paricchedaḥ	daSama--paricCedaH
   alaṅkāra-tattvam	alaFkAra--tattvam
   śabdārthayor asthirā ye dharmāḥ śobhātiśāyinaḥ /	Sabda-arTayoH asTirAH ye DarmAH SoBA-atiSAyinaH /
   rasādīn upakurvanto 'laṅkārās te 'ṅgadādivat // VisSd_10.1 //	rasa-AdIn upakurvantaH alaFkArAH te aFgada-Adi-vat // VisSd-_10.1 //
   [śabdālaṅkārāḥ]	[Sabda-alaFkArAH]
   āpātato yad arthasya paunaruktyena bhāṣaṇam /	ApAtatas yat arTasya pOnaruktyena BAzaNam /
   punar uktavad ābhāsaḥ sa bhinnākāra-śabdagaḥ // VisSd_10.2 //	punar ukta-vat ABAsaH sa Binna-AkAra--Sabda-gaH // VisSd-_10.2 //
   anuprāsaḥ śabda-sāmyaṃ vaiṣamye 'pi svarasya yat /	anuprAsaH Sabda--sAmyam vEzamye api svarasya yat /
   cheko vyañjana-saṅghasya sakṛt sāmyam anekadhā // VisSd_10.3 //	CekaH vyaQjana-saFGasya sakRt sAmyam anekaDA // VisSd-_10.3 //
   anekasyaikadhā sāmyam asakṛd vāpy anekadhā /	anekasya-ekaDA sAmyam asakRt vA-api anekaDA /
   ekasya sakṛd apy eṣa vṛtty-anuprāsa iṣyate // VisSd_10.4 //	ekasya sakRt api eza vRtti--anuprAsaH izyate // VisSd-_10.4 //
   uccāryatvād yad ekatra sthāne tālūradādike /	uccArya-tvAt yat ekatra sTAne tAlUradAdike /
   sādṛśyaṃ vyañjanasyaitac chruty-anuprāsa iṣyate // VisSd_10.5 //	sAdRSyam vyaQjanasya-etat Sruty-anuprAsaH izyate // VisSd-_10.5 //
   vyañjanaṃ ced yathāvasthaṃ sahāyena svareṇa tu /	vyaQjanam ced yaTAvasTam sahAyena svareNa tu /
   āvartyate 'ntya-yojyatvād antyānuprāsa eva tat // VisSd_10.6 //	Avartyate antya-yojya-tvAt antya-anuprAse eva tat // VisSd-_10.6 //
   śabdārthayoḥ paunaruktyaṃ bhavet tātparya-mātrataḥ /	Sabda-arTayoH pOnaruktyam Bavet tAtparya--mAtrataH /
   lāṭānuprāsa ity ukto 'nuprāsaḥ pañcadhā mataḥ // VisSd_10.7 //	lAwa-anuprAse iti uktaH anuprAsaH paQcaDA mataH // VisSd-_10.7 //
   saty arthe pṛthag-arthāyāḥ svara-vyañjana-santateḥ /	sati arTe pRTak--arTAyAH svara--vyaQjana--santateH /
   krameṇa tenaivāvṛttir yamakaṃ vinigadyate // VisSd_10.8 //	krameNa tena-eva-AvRttiH yamakam vinigadyate // VisSd-_10.8 //
   anyasyānyārthakaṃ vākyam anyathā yojayed yadi /	anyasya-anya-arTakam vAkyam anyaTA yojayet yadi /
   anyaḥ śleṣeṇa kākvā vā sā vakroktis tato dvidhā // VisSd_10.9 //	anyaH SlezeNa kA-akvA vA sA vakroktiH tatas dviDA // VisSd-_10.9 //
   śabdair eka-vidhair eva bhāṣāsu vividhāsv api /	SabdEH eka-viDEH eva BAzAsu viviDAsu api /
   vākyaṃ yatra bhavet so 'yaṃ bhāṣā-sama itīṣyate // VisSd_10.10 //	vAkyam yatra Bavet saH ayam BAzA--samaH iti-izyate // VisSd-_10.10 //
   śliṣṭaiḥ padair anekārthābhidhāne śleṣa ucyate /	SlizwEH padEH aneka-arTa-aBiDAne SlezaH ucyate /
   varṇa-pratyaya-liṅgānāṃ prakṛtyoḥ padayor api // VisSd_10.11 //	varNa--pratyaya--liFgAnAm prakRtyoH padayoH api // VisSd-_10.11 //
   śleṣād vibhakti-vacana-bhāṣāṇām aṣṭadhā ca saḥ /	SlezAt viBakti--vacana--BAzANAm azwaDA ca saH /
   punas tridhā sabhaṅgo 'bhaṅgas tad ubhayātmakaḥ // VisSd_10.12 //	punar triDA sa-BaFgaH aBaFgaH tat uBaya-AtmakaH // VisSd-_10.12 //
   padyādyākāra-hetutve varṇanāṃ citram ucyate /	padi-A-Adi-AkAra--hetu-tve varNanAm citram ucyate /
   rasasya paripanthitvān nālaṅkāraū prahelikā // VisSd_10.13 //	rasasya paripanTi-tvAt na-alaFkAraU prahelikAH // VisSd-_10.13 //
   ukti-vaicitrya-mātraṃ sā cyuta-dattākṣarādikā /	ukti-vEcitrya--mAtram sA cyuta--datta-akzara-AdikA /
   sāmyaṃ vācyam avaidharmye vākyaikye upamā dvayoḥ // VisSd_10.14 //	sAmyam vAcyam avEDarmye vAkya-Ekye upamA dvayoH // VisSd-_10.14 //
   sā pūrṇā yadi sāmānya-dharma aupamya-vāci ca /	sA pUrNA yadi sAmAnya--DarmaH Opamya-vAci ca /
   upamānaṃ copameyaṃ bhaved vācyam iyaṃ punaḥ // VisSd_10.15 //	upamAnam ca-upameyam Bavet vAcyam iyam punar // VisSd-_10.15 //
   śrautī yathevāvā-śabdā ivārtho vā vatir yadi /	SrOtI yaTA-iva-avA--SabdAH iva-arTaH vA vatiH yadi /
   ārthī tulya-samānādyās tulyārtho yatra vā vatiḥ // VisSd_10.16 //	ArTI tulya--samAna-AdyAH tulya-arTaH yatra vA vatiH // VisSd-_10.16 //
   dve tad-dhite samāse 'pi vākye pūrṇā ṣaḍ eva tat /	dve tad--Dite samAse api vAkye pUrNA zaz eva tat /
   luptā sāmānya-dharmāder ekasya yadi vā dvayoḥ // VisSd_10.17 //	luptA sAmAnya--Darma-AdeH ekasya yadi vA dvayoH // VisSd-_10.17 //
   trayāṇāṃ vānupādāne śrauty ārthī sāpi pūrvavat /	trayANAm vA-anupAdAne SrOti ArTI sA-api pUrvavat /
   pūrṇāvad dharma-lope sā vinā śrautīṃ tu tad-dhite // VisSd_10.18 //	pUrNAvat Darma--lope sA vinA SrOtIm tu tad--Dite // VisSd-_10.18 //
   ādhāra-karma-vihite dvividhe ca kyaci kyaṅi /	ADAra--karma--vihite dviviDe ca kyaci kyaFi /
   karma-kartror ṇamuli casyād evaṃ pañcadhā punaḥ // VisSd_10.19 //	karma--kartroH Namuli casyAt evam paQcaDA punar // VisSd-_10.19 //
   upamānānupādāne dvidhā vākya-samāsayoḥ /	upamAna-anupAdAne dviDA vAkya--samAsayoH /
   aupamya-vācino lope samāse kvipi ca dvidhā // VisSd_10.20 //	Opamya-vAcinaH lope samAse kvipi ca dviDA // VisSd-_10.20 //
   dvidhā samāse vākye ca lope dharmopamānayoḥ /	dviDA samAse vAkye ca lope Darma-upamAnayoH /
   kvip-samāsa-gatā dvedhā dharmevādivi-lopane // VisSd_10.21 //	kvip--samAsa--gatAH dveDA Darmeva-Adi-vi-lopane // VisSd-_10.21 //
   upameyasya lope tu syād eka pratyaye kyaci /	upameyasya lope tu syAt eka pratyaye kyaci /
   dharmopameya-lope 'nyā trilope ca samāsa-gā // VisSd_10.22 //	Darma-upameya--lope anyA trilope ca samAsa-gAH // VisSd-_10.22 //
   tenopamāyā bhedāḥ syuḥ saptaviṃśati-saṅkhyakāḥ /	tena-upamAyAH BedAH syuH saptaviMSati--saFKyakAH /
   eka-rūpaḥ kvacit kvāpi bhinnaḥ sādhāraṇo guṇaḥ // VisSd_10.23 //	eka-rUpaH kvacid kvApi BinnaH sADAraNaH guNaH // VisSd-_10.23 //
   bhinne bimbānubimbatvaṃ śabda-mātreṇa vā bhidā /	Binne bimba-anubimba-tvam Sabda--mAtreNa vA BidA /
   eka-deśa-vivartiny upamā vācyatva-gamyate // VisSd_10.24 //	eka-deSa--vivartinI upamA vAcya-tva-gamyate // VisSd-_10.24 //
   bhavetāṃ yatra sāmyasya kathitā rasanopamā /	BavetAm yatra sAmyasya kaTitA rasanA-upamA /
   yathordhvam upameyasya yadi syād upamānatā // VisSd_10.25 //	yaTA-UrDvam upameyasya yadi syAt upamAna-tA // VisSd-_10.25 //
   mālopamā yad ekasyopamānaṃ bahu dṛśyate /	mAlA-upamA yat ekasya-upamAnam bahu dRSyate /
   upamānopameyatvam ekasyaiva tv ananvayaḥ // VisSd_10.26 //	upamAna-upameya-tvam ekasya-eva tu ananvayaH // VisSd-_10.26 //
   paryāyeṇa dvayor etad upameyopamā matā /	paryAyeNa dvayoH etat upameya-upamA matA /
   sadṛśānubhavād vastu-smṛtiḥ smaraṇam ucyate // VisSd_10.27 //	sadRSa-anuBavAt vastu-smRtiH smaraNam ucyate // VisSd-_10.27 //
   rūpakaṃ rūpitāropād viṣaye nirapahnave /	rUpakam rUpita-AropAt vizaye nirapahnave /
   tat paraṃparitaṃ sāṅgaṃ niraṅgam iti ca tridhā // VisSd_10.28 //	tat paraMparitam sAFgam niraFgam iti ca triDA // VisSd-_10.28 //
   yatra kasyacid āropaḥ parāropaṇa-kāraṇam /	yatra kasyacid AropaH para-AropaNa--kAraNam /
   tat paraṃparitaṃ prāhuḥ śliṣṭāśliṣṭa-nibandhanam // VisSd_10.29 //	tat paraMparitam prAhuH Slizwa-aSlizwa--nibanDanam // VisSd-_10.29 //
   pratyekaṃ kevalaṃ mālā-rūpakaṃ ceti caturvidham /	pratyekam kevalam mAlA--rUpakam ca-iti caturviDam /
   aṅgino yadi sāṅgasya rūpaṇaṃ sāṅgam eva tat // VisSd_10.30 //	aFginaH yadi sa-aFgasya rUpaNam sAFgam eva tat // VisSd-_10.30 //
   samasta-vastu-viṣayam eka-deśa-vivarti ca /	samasta-vastu--vizayam eka-deSa-vivarti ca /
   āropyāṇām aśeṣāṇāṃ śābdatve prathamaṃ matam // VisSd_10.31 //	AropyANAm aSezANAm SAbda-tve praTamam matam // VisSd-_10.31 //
   yatra kasyacid ārthatvam eka-deśa-vivarti tat /	yatra kasyacid ArTa-tvam eka-deSa-vivarti tat /
   niraṅgaṃ kevalasyaiva rūpaṇaṃ tad api dvidhā // VisSd_10.32 //	niraFgam kevalasya-eva rUpaNam tat api dviDA // VisSd-_10.32 //
   mālā-kevala-rūpatvāt tenāṣṭau rūpaka-bhedāḥ /	mAlA-kevala---rUpa-tvAt tena-azwO rUpa-ka-BedAH /
   dṛśyante kvacid āropyāḥ śliṣṭāḥ saṅge 'pi rūpake // VisSd_10.33 //	dRSyante kvacid AropyAH SlizwAH saFge api rUpake // VisSd-_10.33 //
   adhikārūḍha-vaiśiṣṭyaṃ rūpakaṃ yat tad eva tat /	aDika-ArUXa--vESizwyam rUpakam yat tat eva tat /
   viṣayārthatayāropye prakṛtārthopayogini // VisSd_10.34 //	vizaya-arTa-tayA-Aropye prakRta-arTa-upayogini // VisSd-_10.34 //
   pariṇāmo bhavet tulyā tulyādhikaraṇo dvidhā /	pariNAmaH Bavet tulyA tulya-aDikaraNaH dviDA /
   sandehaḥ prakṛte 'nyasya saṃśayaḥ pratibhotthitaḥ // VisSd_10.35 //	sandehaH prakRte anyasya saMSayaH pratiBA-utTitaH // VisSd-_10.35 //
   śuddho niścaya-garbhāsau niścayānta iti tridhā /	SudDaH niScaya-garBAsO niScaya-ante iti triDA /
   sāmyād atasmiṃs tad-buddhir bhrāntimān pratibhotthitā // VisSd_10.36 //	sAmyAt atasmin tad--budDiH BrAntimAn pratiBA-utTitAH // VisSd-_10.36 //
   kvacid bhedād gṛhītṛṇāṃ viṣayāṇāṃ tathā kvacit /	kvacid BedAt gRhItRNAm vizayANAm taTA kvacid /
   ekasyānekadhollekho yaḥ sa ullekha ucyate // VisSd_10.37 //	ekasya-anekaDA-ulleKaH yaH saH ulleKaH ucyate // VisSd-_10.37 //
   prakṛtaṃ pratiṣidhyānyasthāpanaṃ syād apahnutiḥ /	prakRtam pratiziDya-anya-sTApanam syAt apahnutiH /
   gopanīyaṃ kam apy arthaṃ dyotayitvā kathañcana // VisSd_10.38 //	gopanIyam kam api arTam dyotayitvA kaTaQcanaH // VisSd-_10.38 //
   yadi śleṣeṇānyathā vānyathayet sāpy apahnutiḥ /	yadi SlezeNa-anyaTA vA-anyaTayet sA-api apahnutiH /
   anyan niṣidhya prakṛta-sthāpanaṃ niścayaḥ punaḥ // VisSd_10.39 //	anyat niziDya prakRta--sTApanam niScayaH punar // VisSd-_10.39 //
   bhavet saṃbhāvanotprekṣā prakṛtasya parātmanā /	Bavet saMBAvanA-utprekzA prakRtasya para-AtmanA /
   vācyā pratīyamānā sā prathamaṃ dvividhā matā // VisSd_10.40 //	vAcyA pratIyamAnA sA praTamam dviviDAH matA // VisSd-_10.40 //
   vācye vādeḥ prayoge syād aprayoge parā punaḥ /	vAcye vAdeH prayoge syAt aprayoge parA punar /
   jātir guṇaḥ kriyā dravyaṃ yad utprekṣyaṃ dvayor api // VisSd_10.41 //	jAtiH guNaH kriyA dravyam yat utprekzyam dvayoH api // VisSd-_10.41 //
   tad aṣṭadhāpi pratyekaṃ bhāvābhāvābhimānataḥ /	tat azwaDA-api pratyekam BAva-aBAva-aBimAnataH /
   guṇa-kriyā-svarūpatvān nimittasya punaś ca tāḥ // VisSd_10.42 //	guNa--kriyA--svarUpa-tvAt nimittasya punar ca tAH // VisSd-_10.42 //
   dvātriṃśad-vidhatāṃ yānti tatra vācyābhidhāḥ punaḥ /	dvAtriMSat--viDa-tAm yAnti tatra vAcya-aBiDAH punar /
   vinā dravyaṃ tridhā sarvāḥ svarūpa-phala-hetugāḥ // VisSd_10.43 //	vinA dravyam triDA sarvAH sva-rUpa--Pala--hetu-gAH // VisSd-_10.43 //
   ukty-anuktyor nimittasya dvidhā tatra svarūpagāḥ /	ukti--anuktyoH nimittasya dviDA tatra svarUpa-gAH /
   pratīyamānā bhedāś ca pratyekaṃ phala-hetugāḥ // VisSd_10.44 //	pratIyamAnAH BedAH ca pratyekam Pala--hetu-gAH // VisSd-_10.44 //
   ukty-anuktyoḥ prastutasya pratyekaṃ tā api dvidhā /	ukti--anuktyoH prastutasya pratyekam tAH api dviDA /
   alaṅkārāntarotthā sā vaicitryam adhikaṃ bhajet // VisSd_10.45 //	alaFkAra-antara-utTA sA vEcitryam aDikam Bajet // VisSd-_10.45 //
   siddhatve 'dhyavasāyasyātiśayoktir nigadyate /	sidDa-tve aDyavasAyasya-atiSaya-uktiH nigadyate /
   bhede 'py abhedaḥ saṃbandhe 'saṃbandhas tad-viparyayau // VisSd_10.46 //	Bede api aBedaH saMbanDe asaMbanDaH tad--viparyayO // VisSd-_10.46 //
   paurvāparyātmakaṃ kārya-hetvoḥ sā pañcadhā mataḥ /	pOrvAparya-Atmakam kArya-hetvoH sA paQcaDA mataH /
   padārthānāṃ prastutānām anyeṣāṃ vā yadā bhavet // VisSd_10.47 //	padArTAnAm prastutAnAm anyezAm vA yadA Bavet // VisSd-_10.47 //
   eka-dharmābhisaṃbandhaḥ syāt tadā tulyayogitā /	eka-Darma-aBisaMbanDaH syAt tadA tulyayogitAH /
   aprastuta-prastutayor dīpakaṃ tu nigadyate // VisSd_10.48 //	aprastuta--prastutayoH dIpakam tu nigadyate // VisSd-_10.48 //
   atha kārakam ekaṃ syād anekāsu kriyāsu cet /	aTa kArakam ekam syAt anekAsu kriyAsu ced /
   prativastūpamā sā syād vākyayor gamya-sāmyayoḥ // VisSd_10.49 //	prativastUpamA sA syAt vAkyayoH gamya--sAmyayoH // VisSd-_10.49 //
   eko 'pi dharmaḥ sāmānyo yatra nirdiśyate pṛthak /	ekaH api DarmaH sAmAnyaH yatra nirdiSyate pRTak /
   dṛṣṭāntas tu sadharmasyāpi vastunaḥ pratibimbanaḥ // VisSd_10.50 //	dRzwAntaH tu saDarmasya-api vastunaH pratibimbanaH // VisSd-_10.50 //
   saṃbhavan vastusaṃbandho 'saṃbhavan vāpi kutracit /	saMBavan vastu-saMbanDaH asaMBavan vA-api kutracid /
   yatra bimbānubimbatvaṃ bodhayets sā nidarśanā // VisSd_10.51 //	yatra bimba-anubimba-tvam boDayet-s sA nidarSanAH // VisSd-_10.51 //
   ādhikyam upameyasyopamānān nyūnatāthavā /	ADikyam upameyasya-upamAnAt nyUna-tA-aTavA /
   vyatireka eka ukte 'nukte hetau punas tridhā // VisSd_10.52 //	vyatirekaH ekaH ukte anukte hetO punar triDA // VisSd-_10.52 //
   caturvidho 'pi sāmyasya bodhanāc chabdato 'rthataḥ /	caturviDaH api sAmyasya boDanAt SabdataH arTataH /
   ākṣepāc ca dvādaśadhā śleṣe 'pīti triraṣṭadhā // VisSd_10.53 //	AkzepAt ca dvAdaSaDA Sleze api-iti tris-azwaDA // VisSd-_10.53 //
   pratyekaṃ syān militāṣṭa-catvāriṃśad-vidhaḥ punaḥ /	pratyekam syAt milita-azwa-catvAriMSat--viDaH punar /
   sahārthasya balād ekaṃ yatra syād vācakaṃ dvayoḥ // VisSd_10.54 //	saha-arTasya balAt ekam yatra syAt vAcakam dvayoH // VisSd-_10.54 //
   sā sahoktir mūla-bhūtātiśayoktir yadā bhavet /	sA sahoktiH mUla-BUta-atiSayoktiH yadA Bavet /
   vinoktir yad vinānyena nāsādhv anyad asādhu vā // VisSd_10.55 //	vinA-uktiH yat vinA-anyena na-asADu anyat asADu vA // VisSd-_10.55 //
   samāsoktiḥ samair yatra kārya-liṅga-viśeṣaṇaiḥ /	samAsa-uktiH samEH yatra kArya--liFga--viSezaNEH /
   vyavahāra-samāropaḥ prakṛtenāsya vastunaḥ // VisSd_10.56 //	vyavahAra--samAropaH prakRtena-asya vastunaH // VisSd-_10.56 //
   uktair viśeṣaṇaiḥ sābhiprāyaiḥ parikaro mataḥ /	uktEH viSezaNEH sa-aBiprAyEH parikaraH mataH /
   śabdaiḥ svabhāvād ekārthe śleṣo 'nekārtha-vācanam // VisSd_10.57 //	SabdEH svaBAvAt eka-arTe SlezaH aneka-arTa-vAcanam // VisSd-_10.57 //
   kvacid viśeṣaḥ sāmānyāt sāmānyaṃ vā viśeṣataḥ /	kvacid viSezaH sAmAnyAt sAmAnyam vA viSezataH /
   kāryān nimittaṃ kāryaṃ ca hetor atha samāt samam // VisSd_10.58 //	kAryAt nimittam kAryam ca hetoH aTa samAt samam // VisSd-_10.58 //
   aprastutāt prastutaṃ ced gamyate pañcadhā tataḥ /	aprastutAt prastutam ced gamyate paQcaDA tatas /
   aprastuta-praśaṃsā syād uktā vyāja-stutiḥ punaḥ // VisSd_10.59 //	aprastuta--praSaMsA syAt uktA vyAja--stutiH punar // VisSd-_10.59 //
   nindā-stutibhyāṃ vācyābhyāṃ gamyatve stuti-nindayoḥ /	nindA--stutiByAm vAcyAByAm gamya-tve stuti--nindayoH /
   paryāyoktaṃ yadā bhaṅgyā gamyam evābhidhīyate // VisSd_10.60 //	paryAya-uktam yadA BaFgyA gamyam eva-aBiDIyate // VisSd-_10.60 //
   sāmānyaṃ vā viśeṣeṇa viśeṣas tena vā yadi /	sAmAnyam vA viSezeNa viSezaH tena vA yadi /
   kāryaṃ ca kāraṇenedaṃ kāryeṇa ca samarthyate // VisSd_10.61 //	kAryam ca kAraNena-idam kAryeNa ca samarTyate // VisSd-_10.61 //
   sādharmyenetareṇārthāntara-nyāso 'ṣṭadhā tataḥ /	sADarmyena-itareNa-arTa-antara-nyAsaH azwaDA tatas /
   hetor vākya-padārthatve kāvya-liṅgo nigadyate // VisSd_10.62 //	hetoH vAkya--padArTa-tve kAvya-liFgaH nigadyate // VisSd-_10.62 //
   anumānaṃ tu vicchityā jñānaṃ sādhyasya sādhanāt /	anumAnam tu vicCityA jQAnam sADyasya sADanAt /
   abhedenābhidhā-hetur hetor hetumatā saha // VisSd_10.63 //	aBedena-aBiDA--hetuH hetoH hetumatA saha // VisSd-_10.63 //
   anukūlaṃ prātikūlyam anukūla-vidhāyi cet /	anukUlam prAtikUlyam anukUla-viDAyi ced /
   vastuno vaktum iṣṭasya viśeṣa-pratipattaye // VisSd_10.64 //	vastunaH vaktum izwasya viSeza--pratipattaye // VisSd-_10.64 //
   niṣedhābhāsa ākṣepo vakṣyamāṇoktago dvidhā /	nizeDa-ABAse AkzepaH vakzyamANa-ukta-gaH dviDA /
   aniṣṭasya tathārthasya vidhyābhāsaḥ paro mataḥ // VisSd_10.65 //	anizwasya taTA-arTasya viDi-ABAsaH paraH mataH // VisSd-_10.65 //
   vibhāvanā vinā hetuṃ kāryotpattir yad ucyate /	viBAvanA vinA hetum kArya-utpattiH yat ucyate /
   uktānukta-nimittatvād dvidhā sā parikīrtitā // VisSd_10.66 //	ukta-anukta--nimitta-tvAt dviDA sA parikIrtitAH // VisSd-_10.66 //
   sati hetau phalābhāve viśeṣoktis tathā dvidhā /	sati hetO Pala-aBAve viSeza-uktiH taTA dviDA /
   jātiś caturbhir jātādyair guṇo guṇādibhis tribhiḥ // VisSd_10.67 //	jAtiH caturBiH jAta-AdyEH guNaH guNa-AdiBiH triBiH // VisSd-_10.67 //
   kriyā ca kriyādravyābhyāṃ dravyaṃ dravyeṇa vā mithaḥ /	kriyA ca kriyA-dravyAByAm dravyam dravyeNa vA miTas /
   viruddham iva bhāseta virodho 'sau daśākṛtiḥ // VisSd_10.68 //	virudDam iva BAseta viroDaH asO daSa-AkRtiH // VisSd-_10.68 //
   kārya-kāraṇayor bhinna-deśatāyām asaṅgatiḥ /	kArya--kAraNayoH Binna-deSa-tAyAm asaFgatiH /
   guṇau kriye vā yat syātāṃ viruddhe hetu-kāryayoḥ // VisSd_10.69 //	guNO kriye vA yat syAtAm virudDe hetu--kAryayoH // VisSd-_10.69 //
   yad vārabdhasya vaiphalyam anarthasya ca saṃbhavaḥ /	yat vA-ArabDasya vEPalyam anarTasya ca saMBavaH /
   virūpayoḥ saṃghaṭanā yā ca tad viṣamaṃ matam // VisSd_10.70 //	virUpayoH saMGawanA yA ca tat vizamam matam // VisSd-_10.70 //
   samaṃ syād ānurūpyeṇa ślāghā yogyasya vastunaḥ /	samam syAt AnurUpyeNa SlAGA yogyasya vastunaH /
   vicitraṃ yad viruddhasya kṛtir iṣṭa-phalāptaye // VisSd_10.71 //	vicitram yat virudDasya kRtiH izwa--Pala-Aptaye // VisSd-_10.71 //
   āśrayāśrayinor ekasyādhikye 'dhikam ucyate /	ASraya-ASrayinoH ekasya-ADikye aDikam ucyate /
   anyonyam ubhayor eka-kriyāyāḥ kāraṇaṃ mithaḥ // VisSd_10.72 //	anyonyam uBayoH eka-kriyAyAH kAraNam miTas // VisSd-_10.72 //
   yad ādheyam anādhāram ekaṃ cāneka-gocaram /	yat ADeyam anADAram ekam ca-aneka-gocaram /
   kiñcit prakurvataḥ kāryam aśakyasyetarasya vā // VisSd_10.73 //	kiQcid prakurvataH kAryam aSakyasya-itarasya vA // VisSd-_10.73 //
   kāryasya karaṇaṃ daivād viśeṣas trividhas tataḥ /	kAryasya karaNam dEvAt viSezaH triviDaH tatas /
   vyāghātaḥ sa tu kenāpi vastu yena yathākṛtam // VisSd_10.74 //	vyAGAtaH sa tu kena-api vastu yena yaTAkRtam // VisSd-_10.74 //
   tenaiva ced upāyena kurute 'nyas tad anyathā /	tena-eva ced upAyena kurute anyaH tat anyaTA /
   saukāryeṇa ca kāryasya viruddhaṃ kriyate yadi // VisSd_10.75 //	sOkAryeNa ca kAryasya virudDam kriyate yadi // VisSd-_10.75 //
   paraṃ paraṃ prati yadi pūrva-pūrvasya hetutā /	param param prati yadi pUrva--pUrvasya hetu-tA /
   tadā kāraṇa-māla syāt tan mālā-dīpakaṃ punaḥ // VisSd_10.76 //	tadA kAraNa-mAla syAt tat mAlA-dIpakam punar // VisSd-_10.76 //
   dharmiṇām ekadharmeṇa saṃbaddho yady athottaram /	DarmiNAm eka-DarmeNa saMbadDaH yadi aTa-uttaram /
   pūrvaṃ pūrvaṃ prati viśeṣaṇatvena paraṃ param // VisSd_10.77 //	pUrvam pUrvam prati viSezaNa-tvena param param // VisSd-_10.77 //
   sthāpyate 'pohate vā cet syāt tadaikāvalī dvidhā /	sTApyate apohate vA ced syAt tadA-ekAvalI dviDA /
   uttarottaram utkarṣo vastunaḥ sāra ucyate // VisSd_10.78 //	uttarottaram utkarzaH vastunaH sAraH ucyate // VisSd-_10.78 //
   yathāsāṅkhyam anuddeśa uddiṣṭānāṃ krameṇa yat /	yaTA-asAFKyam anuddeSaH uddizwAnAm krameNa yat /
   kvacid ekam anekasmin ekaṃ caikaśaḥ kramāt // VisSd_10.79 //	kvacid ekam anekasmin ekam ca-ekaSas kramAt // VisSd-_10.79 //
   bhavati kriyate vā cet tadā paryāya iṣyate /	Bavati kriyate vA ced tadA paryAyaH izyate /
   parivṛttir vinimayaḥ sama-nyūnādhikair bhavet // VisSd_10.80 //	parivRttiH vinimayaH sama-nyUna-aDikEH Bavet // VisSd-_10.80 //
   praśnād apraśnato vāpi kathitād vastuno bhavet /	praSnAt apraSnataH vA-api kaTitAt vastunaH Bavet /
   tādṛg anya-vyāpohaś cec chābda ārtho 'thavā tadā // VisSd_10.81 //	tAdRS anya-vyApohaH ced SAbdaH ArTaH aTavA tadA // VisSd-_10.81 //
   parisaṅkhyottaraṃ praśnasyottarād unnayo yadi /	parisaFKya-uttaram praSnasya-uttarAt unnayaH yadi /
   yac cāsakṛd asaṃbhāvyaṃ saty api praśna uttaram // VisSd_10.82 //	yat ca-asakRt asaMBAvyam sati api praSnaH uttaram // VisSd-_10.82 //
   daṇḍāpūpikayānyārthāgamo 'rthāpattir iṣyate /	daNxa-ApUpikayA-anya-arTa-AgamaH arTApattiH izyate /
   vikalpas tulya-balayor virodhaś cāntarāyataḥ // VisSd_10.83 //	vikalpaH tulya-balayoH viroDaH ca-antarAyataH // VisSd-_10.83 //
   samuccayo 'yam ekasmin sati kāryasya sādhake /	samuccayaH ayam ekasmin sati kAryasya sADake /
   khalekapotikā-nyāyāt tat-karas tat-paro 'pi cet // VisSd_10.84 //	KalekapotikA--nyAyAt tat-karaH tat--paraH api ced // VisSd-_10.84 //
   guṇau kriye vā yugapat syātāṃ yad vā guṇa-kriye /	guNO kriye vA yugapad syAtAm yat vA guNa--kriye /
