   REFERENCE SYSTEM:	RA-eFA-eRENCE SYSTEM:
   4 7 1 0603a tvaṃ no agne agnibhirbrahma yajñaṃ ca vardhaya .	4 7 1 0603a tvam naH agne agniBiH-brahma yajQam ca varDaya .
   4 7 1 0603c tvaṃ no devatātaye rāyo dānāya codaya .. 1505	4 7 1 0603c tvam naH devatAtaye rAyaH dAnAya codaya .. 1505
   4 7 1 0701a tve soma prathamā vṛktabarhiṣo mahe vājāya śravase dhiyan	4 7 1 0701a tve soma praTamA vRkta-barhizaH mahe vAjAya Sravase Diyan
   dadhuḥ .	daDuH .
   4 7 1 0701c sa tvaṃ no vīra vīryāya codaya .. 1506	4 7 1 0701c sa tvam naH vIra vIryAya codaya .. 1506
   4 7 1 0702a abhyabhi hi śravasā tatardithotsaṃ na kaṃ cijjanapānamakṣitam	4 7 1 0702a aByaBi hi SravasA tatardiTa-utsam na kam cit-jana-pAnam-akzitam
   4 7 1 0702c śaryābhirna bharamāṇo gabhastyoḥ .. 1507	4 7 1 0702c SaryABiH-na BaramANaH gaBastyoH .. 1507
   4 7 1 0703a ajījano amṛta martyāya amṛtasya dharmannamṛtasya cāruṇaḥ .	4 7 1 0703aH ajIjanaH amRta martyAya amRtasya Darman=-amRtasya ca-aruNaH .
   4 7 1 0703c sadāsaro vājamacchā saniṣyadat .. 1508	4 7 1 0703d sadA-asaraH vAjam-acCA sanizyadat .. 1508
   4 7 1 0801a endumindrāya siñcata pibāti somyaṃ madhu .	4 7 1 0801aH endum-indrAya siQcata pibAti somyam maDu .
   4 7 1 0801c pra rādhāṃsi codayate mahitvanā .. 1509	4 7 1 0801d pra rADAMsi codayate mahitvanAH .. 1509
   4 7 1 0802a upo harīṇāṃ patiṃ rādhaḥ pṛñcantamabravam .	4 7 1 0802aH upaH harINAm patim rADaH pRQcantam-abravam .
   4 7 1 0802c nūnaṃ śrudhi stuvato aśvyasya .. 1510	4 7 1 0802t nUnam SruDi stuvataH aSvyasya .. 1510
   4 7 1 0803a na hyāṅ3ga purā ca na jajñe vīratarastvat .	4 7 1 0803a na hi-AF3ga purA ca na jajQe vIrataraH-tvat .
   4 7 1 0803c na kī rāyā naivathā na bhandanā .. 1511	4 7 1 0803d na kI rAyA na-evaTAH na BandanAH .. 1511
   4 7 1 0901a nadaṃ va odatīnāṃ nadaṃ yoyuvatīnām .	4 7 1 0901a nadam vaH odatInAm nadam yaH-yuvatInAm .
   4 7 1 0901c patiṃ vo aghnyānāṃ dhenūnāmiṣudhyasi .. 1512	4 7 1 0901c patim vaH aGnyAnAm DenUnAm-izuDyasi .. 1512
   4 7 1 1001a devo vo draviṇodāḥ pūrṇāṃ vivaṣṭvāsicam .	4 7 1 1001a devaH vaH draviNa-udAH pUrNAm vivazwvA-asicam .
   4 7 1 1001c udvā siñcadhvamupa vā pṛṇadhvamādidvo deva ohate .. 1513	4 7 1 1001c udvA siQcaDvam-upa vA pRNaDvam-AdidvaH devaH ohate .. 1513
   4 7 1 1002a taṃ hotāramadhvarasya pracetasaṃ vahniṃ devā akṛṇvata .	4 7 1 1002a tam hotAram-aDvarasya pracetasam vahnim devAH akRNvata .
   4 7 1 1002c dadhāti ratnaṃ vidhate suvīryamagnirjanāya dāśuṣe .. 1514	4 7 1 1002t daDAti ratnam viDate su-vIryam-agniH-janAya dASuze .. 1514
   4 7 1 1101a adarśi gātuvittamo yasminvratānyādadhuḥ .	4 7 1 1101a adarSi gAtu-vittamaH yasmin-vratAni-AdaDuH .
   4 7 1 1101c upoṣu jātamāryasya vardhanamagniṃ nakṣantu no giraḥ .. 1515	4 7 1 1101c upozu jAtam-Aryasya varDanam-agnim nakzantu naH giraH .. 1515
   4 7 1 1102a yasmādrejanta kṛṣṭayaścarkṛtyāni kṛṇvataḥ .	4 7 1 1102a yasmAt-rejanta kRzwayaH-carkRtyAni kRNvataH .
   4 7 1 1102c sahasrasāṃ medhasātāviva tmanāgniṃ dhībhirnamasyata .. 1516	4 7 1 1102c sahasrasAm meDasAtO=-iva tmanA-agnim DIBiH-namasyate .. 1516
   4 7 1 1103a pra daivodāso agnirdeva indro na majmanā .	4 7 1 1103a pra dEvodAsaH agniH-devaH indraH na majmanA .
   4 7 1 1103c anu mātaraṃ pṛthivīṃ vi vāvṛte tasthau nākasya śarmaṇi .. 1517	4 7 1 1103t anu mAtaram pRTivIm vi vA-AvRte tasTO nAkasya SarmaNi .. 1517
   4 7 1 1201a agna āyūṃṣi pavase āsuvorjamiṣaṃ ca naḥ .	4 7 1 1201a agne AyUMzi pavase Asuva-UH-jamizam ca naH .
   4 7 1 1201c āre bādhasva ducchunām .. 1518	4 7 1 1201t Are bADasva ducCunAm .. 1518
   4 7 1 1202a agnirṛṣiḥ pavamānaḥ pāñcajanyaḥ purohitaḥ .	4 7 1 1202a agniH-RziH pavamAnaH pAQcajanyaH purohitaH .
   4 7 1 1202c tamīmahe mahāgayam .. 1519	4 7 1 1202d tamImahe mahA-gayam .. 1519
   4 7 1 1203a agne pavasva svapā asme varcaḥ suvīryam .	4 7 1 1203a agne pavasva svapAH asme varcaH su-vIryam .
   4 7 1 1203c dadhadrayiṃ mayi yoṣam .. 1520	4 7 1 1203t daDat-rayim mayi yozam .. 1520
   4 7 1 1301a agne pāvaka rociṣā mandrayā deva jihvayā .	4 7 1 1301a agne pAvaka rocizA mandrayA deva jihvayA .
   4 7 1 1301c ā devānvakṣi yakṣi ca .. 1521	4 7 1 1301t A devAn-vakzi yakzi ca .. 1521
   4 7 1 1302a taṃ tvā ghṛtasnavīmahe citrabhāno svardṛśam .	4 7 1 1302a tam tvA GRta-snavImahe citraBAno svardRSam .
   4 7 1 1302c devāṃ ā vītaye vaha .. 1522	4 7 1 1302t devAm A vItaye vahaH .. 1522
   4 7 1 1303a vītihotraṃ tvā kave dyumantaṃ samidhīmahi .	4 7 1 1303a vItihotram tvA kave dyumantam samiDImahi .
   4 7 1 1303c agne bṛhantamadhvare .. 1523	4 7 1 1303c agne bRhantam-aDvare .. 1523
   4 7 1 1401a avā no agna ūtibhirgāyatrasya prabharmaṇi .	4 7 1 1401aH avA naH agne UtiBiH-gAyatrasya praBarmaNi .
   4 7 1 1401c viśvāsu dhīṣu vandya .. 1524	4 7 1 1401t viSvAsu DIzu vandya .. 1524
   4 7 1 1402a ā no agne rayiṃ bhara satrāsāhaṃ vareṇyam .	4 7 1 1402aH A naH agne rayim Bara satrAsAham vareNyam .
   4 7 1 1402c viśvāsu pṛtsu duṣṭaram .. 1525	4 7 1 1402t viSvAsu pRtsu duzwaram .. 1525
   4 7 1 1403a ā no agne sucetunā rayiṃ viśvāyupoṣasam .	4 7 1 1403aH A naH agne su-cetunA rayim viSvAyu-pozasam .
   4 7 1 1403c mārḍīkaṃ dhehi jīvase .. 1526	4 7 1 1403t mArxIkam Dehi jIvase .. 1526
   4 7 1 1501a agniṃ hinvantu no dhiyaḥ saptimāśumivājiṣu .	4 7 1 1501a agnim hinvantu naH DiyaH saptimASum-iva-ajizu .
   4 7 1 1501c tena jeṣma dhanaṃdhanam .. 1527	4 7 1 1501c tena jezma DanaMDanam .. 1527
   4 7 1 1502a yayā gā ākarāmahai senayāgne tavotyā .	4 7 1 1502a yayA gAH AkarAmahE senayA-agne tava-utyAH .
   4 7 1 1502c tāṃ no hinva maghattaye .. 1528	4 7 1 1502d tAm naH hinva maGattaye .. 1528
   4 7 1 1503a āgne sthūraṃ rayiṃ bhara pṛthuṃ gomantamaśvinam .	4 7 1 1503aH Agne sTUram rayim Bara pRTum gomantam-aSvinam .
   4 7 1 1503c aṅdhi khaṃ varttayā pavim .. 1529	4 7 1 1503c aFDi Kam varttayA pavim .. 1529
   4 7 1 1504a agne nakṣatramajaramā sūryaṃ rohayo divi .	4 7 1 1504a agne nakzatram-ajaramA sUryam rohayaH divi .
   4 7 1 1504c dadhajjyotirjanebhyaḥ .. 1530	4 7 1 1504t daDat-jyotiH-janeByaH .. 1530
   4 7 1 1505a agne keturviśāmasi preṣṭhaḥ śreṣṭha upasthasat .	4 7 1 1505a agne ketuH-viSAm-asi prezWaH SrezWaH upasTasat .
   4 7 1 1505c bodhā stotre vayo dadhat .. 1531	4 7 1 1505t boDA stotre vayaH daDat .. 1531
   4 7 1 1601a agnirmūrdhā divaḥ kakutpatiḥ pṛthivyā ayam .	4 7 1 1601a agniH-mUrDA divaH kakutpatiH pRTivyAH ayam .
   4 7 1 1601c apāṃ retāṃsi jinvati .. 1532	4 7 1 1601t apAm retAMsi jinvati .. 1532
   4 7 1 1602a īśiṣe vāryasya hi dātrasyāgne svaḥpatiḥ .	4 7 1 1602aH ISize vAri-asya hi dAtrasya-agne svaHpatiH .
   4 7 1 1602c stotā syāṃ tava śarmaṇi .. 1533	4 7 1 1602c stotA syAm tava SarmaNi .. 1533
   4 7 1 1603a udagne śucayastava śukrā bhrājanta īrate .	4 7 1 1603aH udagne SucayaH-tava SukrAH BrAjantaH Irate .
   4 7 1 1603c tava jyotīṃṣyarcayaḥ .. 1534	4 7 1 1603d tava jyotIMzi-arcayaH .. 1534
   saptama prapāṭhakaḥ . dvitīyo 'rdhaḥ	saptama prapAWakaH . dvitIyaH arDaH
   4 7 2 0101a kaste jāmirjanānāmagne ko dāśvadhvaraḥ .	4 7 2 0101a kaH-te jAmiH-janAnAm-agne kaH dASu-aDvaraH .
   4 7 2 0101c ko ha kasminnasi śritaḥ .. 1535	4 7 2 0101d kaH ha kasmin=-asi SritaH .. 1535
   4 7 2 0102a tvaṃ jāmirjanānāmagne mitro asi priyaḥ .	4 7 2 0102a tvam jAmiH-janAnAm-agne mitraH asi priyaH .
   4 7 2 0102c sakhā sakhibhya īḍyaḥ .. 1536	4 7 2 0102c saKA saKiByaH IxyaH .. 1536
   4 7 2 0103a yajā no mitrāvaruṇā yajā devāṃ ṛtaṃ bṛhat .	4 7 2 0103a yajAH naH mitrAvaruNA yajA devAm Rtam bRhat .
   4 7 2 0103c agne yakṣi svaṃ damam .. 1537	4 7 2 0103c agne yakzi svam damam .. 1537
   4 7 2 0201a īḍenyo namasyastirastamāṃsi darśataḥ .	4 7 2 0201aH Ixet-yaH namasyaH-tirasta-mAMsi darSataH .
   4 7 2 0201c samagniridhyate vṛṣā .. 1538	4 7 2 0201c samagniH-iDyate vRzA .. 1538
   4 7 2 0202a vṛṣo agniḥ samidhyate 'śvo na devavāhanaḥ .	4 7 2 0202a vRzaH agniH samiDyate aSvaH na devavAhanaH .
   4 7 2 0202c taṃ haviṣmanta īḍate .. 1539	4 7 2 0202c tam havizmantaH Ixate .. 1539
   4 7 2 0203a vṛṣaṇaṃ tvā vayaṃ vṛṣanvṛṣaṇaḥ samidhīmahi .	4 7 2 0203a vRzaNam tvA vayam vRzan-vRzaNaH samiDImahi .
   4 7 2 0203c agne dīdyataṃ bṛhat .. 1540	4 7 2 0203c agne dIdyatam bRhat .. 1540
   4 7 2 0301a utte bṛhanto arcayaḥ samidhānasya dīdivaḥ .	4 7 2 0301aH utte bRhantaH arcayaH sa-miDAnasya dIdivaH .
   4 7 2 0301c agne śukrāsa īrate .. 1541	4 7 2 0301c agne SukrAsaH Irate .. 1541
   4 7 2 0302a upa tvā juhvo3 mama ghṛtācīryantu haryata .	4 7 2 0302aH upa tvA juhvo3 mama GRta-AcIryantu haryate .
   4 7 2 0302c agne havyā juṣasva naḥ .. 1542	4 7 2 0302c agne havyAH juzasva naH .. 1542
   4 7 2 0303a mandraṃ hotāramṛtvijaṃ citrabhānuṃ vibhāvasum .	4 7 2 0303a mandram hotAram-Rtvijam citraBAnum viBAvasum .
   4 7 2 0303c agnimīḍe sa u śravat .. 1543	4 7 2 0303c agnimIxe saH u Sravat .. 1543
   4 7 2 0401a pāhi no agna ekayā pāhyū3ta dvitīyayā .	4 7 2 0401a pAhi naH agne ekayA pAhyU3ta dvitIyayA .
   4 7 2 0401c pāhi gīrbhistisṛbhirūrjāṃ pate pāhi catasṛbhirvaso .. 1544	4 7 2 0401d pAhi gIrBiH-tisRBiH-UrjAm pate pAhi catasRBiH-vasaH .. 1544
   4 7 2 0402a pāhi viśvasmādrakṣaso arāvṇaḥ pra sma vājeṣu no 'va .	4 7 2 0402a pAhi viSvasmAt-rakzasaH arAvNaH pra sma vAjezu naH avaH .
   4 7 2 0402c tvāmiddhi nediṣṭhaṃ devatātaya āpiṃ nakṣāmahe vṛdhe .. 1545	4 7 2 0402d tvAm-idDi nedizWam devatAtayaH Apim nakzAmahe vRDe .. 1545
   4 7 2 0501a ino rājannaratiḥ samiddho raudro dakṣāya suṣumāṃ adarśi .	4 7 2 0501aH inaH rAjan=-aratiH samidDaH rOdraH dakzAya suzumAm adarSi .
   4 7 2 0501c cikidvi bhāti bhāsā bṛhatāsiknīmeti ruśatīmapājan .. 1546	4 7 2 0501d cikidvi BAti BAsA bRhatAsi-knIm-eti ruSatIm-a-pAjan .. 1546
   4 7 2 0502a kṛṣṇāṃ yadenīmabhi varpasābhūjjanayanyoṣāṃ bṛhataḥ piturjām .	4 7 2 0502a kRzNAm yat-enIm-aBi varpasA-aBUt-janayan-yozAm bRhataH pituH-jAm .
   4 7 2 0502c ūrdhvaṃ bhānuṃ sūryasya stabhāyandivo vasubhiraratirvi bhāti	4 7 2 0502t UrDvam BAnum sUryasya staBAyan-divaH vasuBiH-aratiH-vi BAti
   4 7 2 0503a bhadro bhadrayā sacamāna āgātsvasāraṃ jāro abhyeti paścāt .	4 7 2 0503a BadraH BadrayA sacamAnaH AgAt-svasAram jAraH aByeti paScAt .
   4 7 2 0503c supraketairdyubhiragnirvitiṣṭhanruśadbhirvarṇairabhi	4 7 2 0503d su-praketEH-dyuBiH-agniH-vitizWan-ruSadBiH-varNEH-aBi
   rāmamasthāt .. 1548	rAmam-asTAt .. 1548
   4 7 2 0601a kayā te agne aṅgira ūrjo napādupastutim .	4 7 2 0601a kayA te agne aFgiraH UrjaH napAt-upastutim .
   4 7 2 0601c varāya deva manyave .. 1549	4 7 2 0601t varAya deva manyave .. 1549
   4 7 2 0602a dāśema kasya manasā yajñasya sahaso yaho .	4 7 2 0602a dASema kasya manasA yajQasya sahasaH yahaH .
   4 7 2 0602c kadu voca idaṃ namaḥ .. 1550	4 7 2 0602d kadu voce idam namaH .. 1550
   4 7 2 0603a adhā tvaṃ hi naskaro viśvā asmabhyaṃ sukṣitīḥ .	4 7 2 0603aH aDA tvam hi naskaraH viSvAH asmaByam sukzitIH .
   4 7 2 0603c vājadraviṇaso giraḥ .. 1551	4 7 2 0603t vAja-draviNasaH giraH .. 1551
   4 7 2 0701a agna ā yāhyagnibhirhotāraṃ tvā vṛṇīmahe .	4 7 2 0701a agne A yAhi-agniBiH-hotAram tvA vRNImahe .
   4 7 2 0701c ā tvāmanaktu prayatā haviṣmatī yajiṣṭhaṃ barhirāsade .. 1552	4 7 2 0701t A tvAm-anaktu prayatA havizmatI yajizWam barhirAsade .. 1552
   4 7 2 0702a acchā hi tvā sahasaḥ sūno aṅgiraḥ srucaścarantyadhvare .	4 7 2 0702a acCA hi tvA sahasaH sUnaH aFgiraH srucaH-caranti-aDvare .
   4 7 2 0702c ūrjo napātaṃ ghṛtakeśamīmahe 'gniṃ yajñeṣu pūrvyam .. 1553	4 7 2 0702t UrjaH napAtam GRta-keSamImahe agnim yajQezu pUrvyam .. 1553
   4 7 2 0801a acchā naḥ śīraśociṣaṃ giro yantu darśatam .	4 7 2 0801a acCAH naH SIra-Socizam giraH yantu darSatam .
   4 7 2 0801c acchā yajñāso namasā purūvasuṃ purupraśastamūtaye .. 1554	4 7 2 0801t acCAH yajQAsaH namasA purUvasum puru-praSasta-mUtaye .. 1554
   4 7 2 0802a agniṃ sūnuṃ sahaso jātavedasaṃ dānāya vāryāṇām .	4 7 2 0802a agnim sUnum sahasaH jAtavedasam dAnAya vAryANAm .
   4 7 2 0802c dvitā yo bhūdamṛto martyeṣvā hotā mandratamo viśi .. 1555	4 7 2 0802t dvitA yaH BUt-amRtaH martyezvA hotA mandratamaH viSi .. 1555
   4 7 2 0901a adābhyaḥ puraetā viśāmagnirmānuṣīṇām .	4 7 2 0901a adAByaH puraetA viSAm-agniH-mAnuzINAm .
   4 7 2 0901c tūrṇī rathaḥ sadā navaḥ .. 1556	4 7 2 0901c tUrNI raTaH sadA navaH .. 1556
   4 7 2 0902a abhi prayāṃsi vāhasā dāśvāṃ aśnoti martyaḥ .	4 7 2 0902a aBi prayAMsi vAhasA dASvAm aSnoti martyaH .
   4 7 2 0902c kṣayaṃ pāvakaśociṣaḥ .. 1557	4 7 2 0902c kzayam pAvaka-SocizaH .. 1557
   4 7 2 0903a sāhvānviśvā abhiyujaḥ kraturdevānāmamṛktaḥ .	4 7 2 0903a sAhvAn-viSvA aBiyujaH kratuH-devAnAm-amRktaH .
   4 7 2 0903c agnistuviśravastamaḥ .. 1558	4 7 2 0903c agniH-tu-viSravaH-tamaH .. 1558
   4 7 2 1001a bhadro no agnirāhuto bhadrā rātiḥ subhaga bhadro adhvaraḥ .	4 7 2 1001a BadraH naH agniH-AhutaH BadrA rAtiH suBaga BadraH aDvaraH .
   4 7 2 1001c bhadrā uta praśastayaḥ .. 1559	4 7 2 1001t BadrAH uta praSastayaH .. 1559
   4 7 2 1002a bhadraṃ manaḥ kṛṇuṣva vṛtratūrye yenā samatsu sāsahiḥ .	4 7 2 1002a Badram manaH kRNuzva vRtra-tUrye yenA samatsu sAsahiH .
   4 7 2 1002c ava sthirā tanuhi bhūri śardhatāṃ vanemā te abhiṣṭaye .. 1560	4 7 2 1002t ava sTirA tanu-hi BUri SarDa-tAm vana-imA te aBizwaye .. 1560
   4 7 2 1101a agne vājasya gomata īśānaḥ sahaso yaho .	4 7 2 1101a agne vAjasya gomate ISAnaH sahasaH yahaH .
   4 7 2 1101c asme dehi jātavedo mahi śravaḥ .. 1561	4 7 2 1101c asme dehi jAtavedaH mahi SravaH .. 1561
   4 7 2 1102a sa idhāno vasuṣkaviragnirīḍenyo girā .	4 7 2 1102a saH iDAnaH vasuzka-viragniH-IxenyaH girA .
   4 7 2 1102c revadasmabhyaṃ purvaṇīka dīdihi .. 1562	4 7 2 1102c revat-asmaByam purvaNIka dIdihi .. 1562
   4 7 2 1103a kṣapo rājannuta tmanāgne vastorutoṣasaḥ .	4 7 2 1103a kzapaH rAjan=-uta tmanA-agne vastA-Uru-tozasaH .
   4 7 2 1103c sa tigmajambha rakṣaso daha prati .. 1563	4 7 2 1103c sa tigmajamBa rakzasaH daha prati .. 1563
   4 7 2 1201a viśoviśo vo atithiṃ vājayantaḥ purupriyam .	4 7 2 1201a viSaH-viSaH vaH atiTim vA-ajayantaH puru-priyam .
   4 7 2 1201c agniṃ vo duryaṃ vaca stuṣe śūṣasya manmabhiḥ .. 1564	4 7 2 1201c agnim vaH duryam vaca stuze SUzasya manmaBiH .. 1564
   4 7 2 1202a yaṃ janāso haviṣmanto mitraṃ na sarpirāsutim .	4 7 2 1202a yam janAsaH havizmantaH mitram na sarpiH-Asutim .
   4 7 2 1202c praśaṃsanti praśastibhiḥ .. 1565	4 7 2 1202c praSaMsanti praSastiBiH .. 1565
   4 7 2 1203a panyāṃsaṃ jātavedasaṃ yo devatātyudyatā .	4 7 2 1203a panyAMsam jAtavedasam yaH devatA-ati-udyatA .
   4 7 2 1203c havyānyairayaddivi .. 1566	4 7 2 1203t havya-ani-EH-ayat-divi .. 1566
   4 7 2 1301a samiddhamagniṃ samidhā girā gṛṇe śuciṃ pāvakaṃ puro adhvare	4 7 2 1301a samidDam-agnim samiDA girA gRNe Sucim pAvakam puras aDvare
   dhruvam .	Druvam .
   4 7 2 1301c vipraṃ hotāraṃ puruvāramadruhaṃ kaviṃ sumnairīmahe jātavedasam	4 7 2 1301t vipram hotAram puruvAram-adruham kavim sumnErImahe jAtavedasam
   4 7 2 1302a tvāṃ dūtamagne amṛtaṃ yugeyuge havyavāhaṃ dadhire pāyumīḍyam.	4 7 2 1302a tvAm dUtam-agne amRtam yugeyuge havyavAham daDire pAyu-mIxyam.
   4 7 2 1302c devāsaśca marttāsaśca jāgṛviṃ vibhuṃ viśpatiṃ namasā ni ṣedire	4 7 2 1302t devAsaH-ca marttAsaH-ca jAgRvim viBum viSpatim namasA ni zedire
   4 7 2 1303a vibhūṣannagna ubhayāṃ anu vratā dūto devānāṃ rajasī samīyase .	4 7 2 1303a viBUzat-nagnaH uBayAm anu vratA dUtaH devAnAm rajasI samIyase .
   4 7 2 1303c yatte dhītiṃ sumatimāvṛṇīmahe 'dha smā nastrivarūthaḥ śivo	4 7 2 1303t yat-te DItim sumatim-AvRNImahe aDas smAH naH-tri-varUTaH SivaH-
   bhava .. 1569	Bava .. 1569
   4 7 2 1401a upa tvā jāmayo giro dediśatīrhaviṣkṛtaḥ .	4 7 2 1401aH upa tvA jAmayaH giraH dedi-SatIH-havizkRtaH .
   4 7 2 1401c vāyoranīke asthiran .. 1570	4 7 2 1401t vAyoH-anIke asTiran .. 1570
   4 7 2 1402a yasya tridhātvavṛtaṃ barhistasthāvasandinam .	4 7 2 1402a yasya triDA-tvavRtam barhiH-tasTa-avasandinam .
   4 7 2 1402c āpaścinni dadhā padam .. 1571	4 7 2 1402t ApaScit-ni daDA padam .. 1571
   4 7 2 1403a padaṃ devasya mīḍhuṣo 'nādhṛṣṭābhirūtibhiḥ .	4 7 2 1403a padam devasya mIXuzaH anADRzwa-aBirUtiBiH .
   4 7 2 1403c bhadrā sūrya ivopadṛk .. 1572	4 7 2 1403t BadrA sUryaH iva-upadRS .. 1572
   saptama prapāṭhakaḥ . tṛtīyo 'rdhaḥ	saptama prapAWakaH . tRtIyaH arDaH
   4 7 3 0101a abhi tvā pūrvapītaya indra stomebhirāyavaḥ .	4 7 3 0101a aBi tvA pUrva-pItayaH indra stomeBiH-AyavaH .
   4 7 3 0101c samīcīnāsa ṛbhavaḥ samasvaranrudrā gṛṇanta pūrvyam .. 1573	4 7 3 0101c samIcInAsaH RBavaH sama-svaran-rudrAH gRNanta pUrvyam .. 1573
   4 7 3 0102a asyedindro vāvṛdhe vṛṣṇyaṃ śavo made sutasya viṣṇavi .	4 7 3 0102a asyet-indraH vA-vRDe vRzNyam SavaH made sutasya vizNavi .
   4 7 3 0102c adyā tamasya mahimānamāyavo 'nu ṣṭuvanti pūrvathā .. 1574	4 7 3 0102t adyAH tam-asya mahimAna-m-AyavaH anu zwuvanti pUrvaTAH .. 1574
   4 7 3 0201a pra vāmarcantyukthino nīthāvido jaritāraḥ .	4 7 3 0201a pra vAm-arcanti-ukTinaH nITA-vidaH jaritAraH .
   4 7 3 0201c indrāgnī iṣa ā vṛṇe .. 1575	4 7 3 0201t indra-agnI izaH A vRNe .. 1575
   4 7 3 0202a indrāgnī navatiṃ puro dāsapatnīradhūnutam .	4 7 3 0202aH indra-agnI navatim puras dAsa-patnIraDUnutam .
   4 7 3 0202c sākamekena karmaṇā .. 1576	4 7 3 0202c sAkam-ekena karmaNA .. 1576
   4 7 3 0203a indrāgnī apasasparyupa pra yanti dhītayaḥ .	4 7 3 0203aH indra-agnI apasaspari-upa pra yanti DItayaH .
   4 7 3 0203c ṛtasya pathyā ' '3 anu .. 1577	4 7 3 0203t Rtasya paTyA a a3 anu .. 1577
   4 7 3 0204a indrāgnī taviṣāṇī vāṃ sadhasthāni prayāṃsi ca .	4 7 3 0204aH indra-agnI tavizANI vAm saDasTAni prayAMsi ca .
   4 7 3 0204c yuvoraptūryaṃ hitam .. 1578	4 7 3 0204t yuvoraptUryam hitam .. 1578
   4 7 3 0301a śagdhyū3 ṣu śacīpata indra viśvābhirūtibhiḥ .	4 7 3 0301a SagDyU3 zu SacIpataH indra viSva-aBirUtiBiH .
   4 7 3 0301c bhagaṃ na hi tvā yaśasaṃ vasuvidamanu śūra carāmasi .. 1579	4 7 3 0301c Bagam na hi tvA yaSasam vasu-vidam-anu SUra carAmasi .. 1579
   4 7 3 0302a pauro aśvasya purukṛdgavāmasyutso deva hiraṇyayaḥ .	4 7 3 0302a pOraH aSvasya purukRt-ga-vAma-syutsaH deva hiraNyayaH .
   4 7 3 0302c na kirhi dānaṃ pari mardhiṣatve yadyadyāmi tadā bhara .. 1580	4 7 3 0302d na kirhi dAnam pari marDiza-tve yat-yadyAmi tadA Bara .. 1580
   4 7 3 0401a tvaṃ hyehi cerave vidā bhagaṃ vasuttaye .	4 7 3 0401a tvam hi-ehi cerave vidA Bagam vasuttaye .
   4 7 3 0401c udvāvṛṣasva madhavangaviṣṭaya udindrāśvamiṣṭaye .. 1581	4 7 3 0401c udvAvRzasva maDavan-gavizwayaH udindra-aSvam-izwaye .. 1581
   4 7 3 0402a tvaṃ purū sahasrāṇi śatāni ca yūthā dānāya maṃhase .	4 7 3 0402a tvam purU sahasrANi SatAni ca yUTAH dAnAya maMhase .
   4 7 3 0402c ā purandaraṃ cakṛma vipravacasa indraṃ gāyanto 'vase .. 1582	4 7 3 0402t A purandaram cakRma vipra-vacasaH indram gAyantaH avase .. 1582
   4 7 3 0501a yo viśvā dayate vasu hotā mandro janānām .	4 7 3 0501a yaH viSvA dayate vasu hotA mandraH janAnAm .
   4 7 3 0501c madhorna pātrā prathamānyasmai pra stomā yantvagnaye .. 1583	4 7 3 0501t maDoH-na pAtrA praTama-ani-asmE pra stomAH yantu-agnaye .. 1583
   4 7 3 0502a aśva na gīrbhī rathyaṃ sudānavo marmṛjyante devayavaḥ .	4 7 3 0502a aSva na gIrBiH raTyam su-dAnavaH marmRjyante devayavaH .
   4 7 3 0502c ubhe toke tanaye dasma vispate parṣi rādho maghonām .. 1584	4 7 3 0502c uBe toke tanaye dasma vispate parzi rADaH maGonAm .. 1584
   4 7 3 0601a imaṃ me varuṇa śrudhī havamadyā ca mṛḍaya .	4 7 3 0601aH imam me varuNa SruDI havamadyA ca mRxayaH .
   4 7 3 0601c tvāmavasyurā cake .. 1585	4 7 3 0601d tvAm-avasyurA cake .. 1585
   4 7 3 0701a kayā tvaṃ na ūtyābhi pra mandase vṛṣan .	4 7 3 0701a kayA tvam naH UtyA-aBi pra mandase vRzan .
   4 7 3 0701c kayā stotṛbhya ā bhara .. 1586	4 7 3 0701d kayA stotRByaH A Bara .. 1586
   4 7 3 0801a indramiddevatātaya indraṃ prayatyadhvare .	4 7 3 0801aH indramid-devatAtayaH indram prayati-aDvare .
   4 7 3 0801c indraṃ samīke vanino havāmaha indraṃ dhanasya sātaye .. 1587	4 7 3 0801t indram samIke vaninaH havAmahe indram Danasya sAtaye .. 1587
   4 7 3 0802a indro mahnā rodasī paprathacchava indraḥ sūryamarocayat .	4 7 3 0802aH indraH mahnA rodasI papraTa=-CavaH indraH sUryam-arocayat .
   4 7 3 0802c indre ha viśvā bhuvanāni yemira indre suvānāsa indavaḥ .. 1588	4 7 3 0802t indre ha viSvA BuvanAni yemiraH indre suvAnAsaH indavaH .. 1588
   4 7 3 0901a viśvakarmanhaviṣā vāvṛdhānaḥ svayaṃ yajasva tanvā3ṃ svā hi te	4 7 3 0901a viSvakarman-havizA vAvRDAnaH svayam yajasva tanvA3m svAH hi te
   4 7 3 0901c muhyantvanye abhito janāsa ihāsmākaṃ maghavā sūrirastu .. 1589	4 7 3 0901c muhyantu-anye aBitas janAsaH iha-asmAkam maGavA sUriraH-tu .. 1589
   4 7 3 1001a ayā rucā hariṇyā punāno viśvā dveṣāṃsi tarati sayugvabhiḥ sūro	4 7 3 1001aH ayA rucA hariNyA punAnaH viSvA dvezAMsi tarati sa-yugvaBiH sUraH-
   na sayugvabhiḥ .	na sa-yugvaBiH .
   4 7 3 1001c dhārā pṛṣṭhasya rocate punāno aruṣo hariḥ .	4 7 3 1001t DArA pRzWasya rocate punAnaH aruzaH hariH .
