   oṃ	om
   tādṛśabhedapratiyogitāvacchedakatāsaṃbandhena ghaṭābhāvavatī	tAdRSa Beda pratiyogi ta avacCeda ka tA saMbanDena Gawa aBAvavatI
   vahnitvāvacchinnaviṣayatā tena saṃbandhena ghaṭābhāvavadbhinnā ca	vahni tva avacCinna vizaya tA tena saMbanDena Gawa aBAvavat BinnA ca
   ghaṭatvāvacchinnaviṣayateti svasetyādibhedavattvasaṃbandhena	Gawa tva avacCinna vizaya tA iti svasA ityAdi Bedavattva saMbanDena
   ghaṭābhāvaviśiṣṭā ghaṭatvāvacchinnaviṣayatā, tadanyā	Gawa aBAva viSizwA Gawa tva avacCinna vizaya tA, tad anyA
   vahnitvāvacchinnaviṣayateti samanvayo bodhyaḥ/	vahni tva avacCinna vizaya tA iti samanvayaH boDyaH/
   tu	tu
   dharmadvayāderviśeṣaṇaviśeṣyatāvacchedakabhāvena yādṛśaṃ vilakṣaṇa	Darma dvaya AdeH viSezaNa viSezya tAvacCedaka BAvena yAdRSam vilakzaNa
   avacchedakatvaṃ tannirūpakatvarūpamiti na kṣatiriti/ na	avacCedaka tvam tat nirUpaka tva rUpam iti na kzatiH iti/ na
   caivamiti	ca evam iti
   saṃyogasamavāyobhayasambandhāvacchinnapratiyogitākavahnyādyabhāvamādāya	saMyoga samavAya uBaya sambanDa avacCinna pratiyogi tAka vahni Adi aBAvam AdAya
   taddoṣatādavasthyamiti vācyam/	tad doza tAdavasTyam iti vAcyam/
   sādhyatāvacchedakasambandhamātrāvacchinnatvasya	sADya tAvat Cedaka sambanDa mAtra avacCinna tvasya
   taditarasambandhānavacchinnatvaparyavasitasya vivakṣitatvāt/ [158]	tad itara sambanDAn avacCinna tva paryavasitasya vivakzita tva at/ [158]
   hetutāvacchedakāvacchinnaparamiti/	hetu tAvat Cedaka avacCinna param iti/
   1prakṛtahetutāvacchedakatāvyāpakatāvacchedakatākanirūpakatākaparami	1prakRta hetu tAvat Cedaka tA vyApaka tAvacCedaka tAka nirUpaka tAka parami
   tyarthaḥ/	tyarTaH/
   tādṛśanirūpakatākatvamadhikaraṇatānvayi/ tena viśiṣṭasattāhetuke	tAdRSa nirUpaka tAka tvam aDikaraNa tA anvayi/ tena viSizwa sattA hetuke
   sattātvasyāpi hetutāvacchedakatāyā taddoṣatādavasthyamiti śaṅkā	sattAtvasya api hetu tAvat Cedaka tAyA tad doza tAdavasTyam iti SaFkA
   parāstā/	parAH tA/
   vastutastu ekadharmasya	vastutas tu eka Darmasya
   hetutāvacchedakatve tanniṣṭhāvacchedakatākatvamevādhikaraṇatāyāṃ	hetu tAvat Cedaka tve tad nizWA avacCedaka tAka tvam eva aDikaraNa tAyAm
   niveśyam/ yatra	niveSyam/ yatra
   dharmadvayādeḥ tathātvaṃ	Darma dvaya AdeH taTA tvam
   tatra pūrvoktarītyā vilakṣaṇāvacchedakatākatvamiti na kiñcidavahīnam/	tatra pUrva ukta rItyA vilakzaNa avacCedaka tAka tvam iti na kiQcid avahInam/
   atraiva [158] hetutāvacchedakāvacchinnaparamityasyāpi	atra eva [158] hetu tAvat Cedaka avacCinna param iti asya api
   tātparyamiti dhyeyam/ [158] viśiṣṭeti/	tAtparyam iti Dyeyam/ [158] viSizwa iti/
   2svarūpasamavāyobhayaghaṭitasāmānādhikaraṇyasambandhena	2svarUpa samavAya uBaya Gawita sAmAnADikaraNya sambanDena
   guṇakarmānyatvaviśiṣṭetyarthaḥ/ nanu viśiṣṭaśuddhayorbhendāt kathaṃ	guNa karma anyatva viSizwa iti arTaH/ nanu viSizwa SudDayoH BendAt kaTam
   hetvadhikaraṇatva guṇāderityata āha   [158] viśiṣṭasyeti/	hetu aDikaraNa tva guNa AdeH ityataH Aha  [158] viSizwasya iti/
   dravyatvābhāvasya hetvadhikaraṇaguṇādiniṣṭhatve 'pīti yojanā/	dravya tva aBAvasya hetu aDikaraNa guNa Adi nizWa tve api iti yojanA/
   guṇādītyādinā karmādisaṅgrahaḥ/ [158] nāvyāptiriti/	guNa Adi ityAdinA karma Adi saFgrahaH/ [158] na avyAptiH iti/
   tanniṣṭhādhikaraṇatānirūpakatāvacchedakaṃ yat	tad nizWA aDikaraNa tA nirUpaka tAvacCedakam yat 
   1. nirūpakatāpadenātra	1. nirUpaka tA padena atra
   ādheyatā vivakṣitā/ tathā ca prakṛtahetutāvacchedakatāvyāpikā yā	ADeya tA vivakzitA/ taTA ca prakRta hetu tA avat Cedaka tA vyApikA yA
   ādheyatāvacchedakatā tannirūpakādheyatānirūpakatvamadhikaraṇatāyāṃ	ADeya tAvat Cedaka tA tad nirUpaka ADeya tA nirUpaka tvam aDikaraNa tAyAm
   vivakṣitam/ tena dravyaṃ viśiṣṭasattvāt ityatra hetutāvacchedakatā	vivakzitam/ tena dravyam viSizwa sattvAt iti atra hetu tAvat Cedaka tA
   viśiṣṭasattātve, tatra	viSizwa sattAtve, tatra
   guṇaniṣṭhādhikaraṇatānirūpitādheyatāvacchedakatā nāsti, 'guṇo	guNa nizWa aDikaraNa tA nirUpita ADeya tAvacCedaka tA nAsti, aguNo
   guṇakarmānyatvaviśiṣṭasattāvān' iti pratītivirahāt/ api tu	guNa karma anyatva viSizwa sattAvAn a iti pratIti virahAt/ api tu
   dravyaniṣṭhābhikaraṇatānirūpitadheyatāvacchedakatā asti, 'dravyaṃ	dravya nizWA aBikaraNa tA nirUpita Deya tAvacCedaka tA asti, adravyam
   guṇakarmānyatvaviśiṣṭasattāvat' iti pratīteḥ/ ataḥ	guNa karma anyatva viSizwa sattAvat a iti pratIteH/ atas 
   hetutāvacchedakatāvyāpakāvacchedakatākādheyatākādhikaraṇatāvat	hetu tAvat Cedaka tA vyApaka avacCedaka tAka ADeya tAkA aDikaraNa tAvat 
   dravyameva, tadvṛttyatyantābhāvāpratiyogitvaṃ dravyatve 'stīti	dravyam eva, tad vRtti atyanta aBAva apratiyogi tvam dravya tve asti iti
   nāvyāptiriti bhāvaḥ/	na avyAptiH iti BAvaH/
   svarūpasamavāyobhayaghaṭitasāmānādhikaraṇyaṃ nāma	svarUpa samavAya uBaya Gawita sAmAnADikaraNyam nAma
   svarūpasaṃbandhāvacchinnasvaniṣṭhādheyatānirūpakādhikaraṇanirūpitasamavāyasaṃbandhāvacchinnavṛttitvam/	svarUpa saMbanDa avacCinna sva nizWA Deya tA nirUpaka aDikaraNa nirUpita samavAya saMbanDa avacCinna vRtti tvam/
   tasyaiva	tasya eva
   tadavacchinnanirūpitādhikaraṇatāvattvena guṇāderatathātvāditi bhāvaḥ/	tad avacCinna nirUpita aDikaraNa tAvat tvena guNa AdeH ataTA tvAt iti BAvaH/
   yadyapi hetvadhikaraṇatāyāṃ hetutāvacchedakasambandhāvacchinnatvāniveśe	yadi api hetu aDikaraNa tAyAm hetu tAvat Cedaka sambanDa avacCinna tva aniveSe
   kālikādinā dhūmādyabhikaraṇe hradādau	kAlikA AdinA DUma Adi aBikaraNe hrada AdO
   saṃyogādyavacchinnavahnyādyabhāvasattvāt apyavyāptisambhavaḥ/ tathāpi	saMyoga Adi avacCinna vahni Adi aBAva sattvAt api avyApti samBavaH/ taTA api
   janyamātrasya kālatvānupagame naiṣa doṣaḥ sambhavatīti tatra tanniveśasya	janya mAtrasya kAla tva anupagame na eza dozaH samBavati iti tatra tat niveSasya
   prakārāntareṇa phalamāha   [158] nāvyāptiriti/ ātmabhinnaṃ	prakAra antareNa Palam Aha  [158] na avyAptiH iti/ Atma Binnam
   jñānavadanyatvādityādau ātmanaḥ kenāpi sambandhena	jQAna vat anya tvAt ityAdO AtmanaH kena api sambanDena
   hetvadhikaraṇatāviraheṇa lakṣaṇasamanvayasambhavāt nāsambhavo darśitaḥ/	hetu aDikaraNa tA viraheNa lakzaNa samanvaya samBavAt na asamBavaH darSitaH/
   saṃyogasāmānyābhāvasya vṛkṣe savivādatvādāha    [158] kapīti/ [158]	saMyoga sAmAnya aBAvasya vRkze savivAda tvAt Aha   [158] kapIti/ [158]
   pratiyogivaiyadhikaraṇyasyeti/ yadyapi	pratiyogi vEyaDikaraNyasya iti/ yadi api
   sāmānyataḥ pratiyoginiveśe tādṛśaviśeṣaṇākrāntābhāvāprasiddhiḥ/	sAmAnyatas pratiyogi niveSe tAdRSa viSezaNa AkrAnta aBAva aprasidDiH/
   svapratiyoginiveśe svatvasya tattadvyaktiviśrāntatayā	sva pratiyogi niveSe sva tvasya tad tad vyakti viSrAnta tayA
   vyāpterasarvajñadurjñeyatāpattiḥ/ tathāpi	vyApteH asarvajQa durjQeya tA ApattiH/ taTA api
   1tādātmyasvapratiyogyadhikaraṇavṛttitvobhayasaṃbandhena	1tAdAtmya sva pratiyogi aDikaraNa vRtti tva uBaya saMbanDena
   abhāvaviśiṣṭānyatvaṃ nirūpakatvasvāśrayādhikaraṇavṛttitvobhayasaṃbandhena	aBAva viSizwa anya tvam nirUpaka tva sva ASraya aDikaraNa vRtti tva uBaya saMbanDena
   pratiyogitāviśiṣṭānyatvaṃ vā sthūlasūkṣmarītibhyāmanugatamabhāve	pratiyogita aviSizwa anya tvam vA sTUla sUkzma rItiByAm anugatam aBAve
   niveśyamiti na doṣaḥ/ atra ca svapratiyogyadhikaraṇāvṛttitvasya	niveSyam iti na dozaH/ atra ca sva pratiyogi aDikaraNa AvRtti tvasya
   pratiyogivaiyadhikaraṇyaśabdārthatve kapisaṃyogī sattvādityādau	pratiyogi vEyaDi karaNya Sabda arTa tve kapi saMyogI sattvAt ityAdO
   vyabhicāriṇyatiprasaṅgaḥ/ adhikaraṇabhedenābhāvabhedaviraheṇa	vyaBicAriNI ati prasaFgaH/ aDikaraNa Bedena aBAva Beda viraheNa
   sādhyābhāvasya vyāpakatāghaṭakatvāsambhavāt/	sADya aBAvasya vyApaka tA Gawaka tva asamBavAt /
   svapratiyogyanadhikaraṇavṛttitvasya niveśe ca kapisaṃyogī	sva pratiyogi anaDikaraNa vRtti tvasya niveSe ca kapi saMyogI
   etattvādityādau avyāpitatādavasthyamiti hetvadhikaraṇe	etat tvAt ityAdO avyApita tAdavasTyam iti hetu aDikaraNe
   svapratiyogyanadhikaraṇatvaṃ niveśanīyamityādikaṃ manasi nidhāyāha  	sva pratiyogi anaDikaraNa tvam niveSanIyam iti Adikam manasi niDAya Aha  
   [158] adhikamiti/	[158] aDikam iti/
   1. abhāvapadena	1. aBAva padena
   saṃyogābhāvo grāhyaḥ tādātmyasaṃbandhena	saMyoga aBAvaH grAhyaH tAdAtmya saMbanDena
   svapratiyogyadhikaraṇavṛttitvasambandhena ca tadviśiṣṭaḥ sa eva, tadanyo	sva pratiyogi aDikaraNa vRtti tva sambanDena ca tad viSizwaH saH eva, tad anyaH 
   ghaṭādyabhāvaḥ/ evaṃ prayitogitā saṃyoganiṣṭhā, tannirūpakaḥ	Gawa Adi aBAvaH/ evam prayitA ugitA saMyoga nizWA, tad nirUpakaH
   saṃyogābhāvaḥ tathā svaṃ pratiyogitā tadāśrayaḥ saṃyogaḥ	saMyoga aBAvaH taTA svam pratiyogitA tad ASrayaH saMyogaH
   tadadhikaraṇavṛttiśca	tad aDikaraNa vRttiH ca
   saṃyogābhāva iti uktobhayasambandhena pratiyogitāviśiṣṭaḥ	saMyoga aBAvaH iti ukta uBaya sambanDena pratiyogitA viSizwaH
   saṃyogābhāvaḥ tadanyaḥ ghaṭādyabhāva iti samanvayo draṣṭavyaḥ/	saMyoga aBAvaH tad anyaH Gawa Adi aBAvaH iti samanvayaH drazwavyaH/
   anumānavibhāgaḥ	anumAna viBAgaH
   saṅgrahe [164] svayamevetyādi/ asya vākyasya	saFgrahe [164] svayam eva ityAdi/ asya vAkyasya
   parānadhīnabhūyodarśanajanyamahānasādinirūpitasvāśrayāśrayatvarūpaparamparāsambandhāvacchinnādheyatāśrayaḥ	para anaDIna BUyas darSana janya mahAnasa Adi nirUpita sva ASraya ASraya tva rUpa paramparA sambanDa avacCinna ADeyatA ASrayaH
   yatra dhūmastatrāgniriti	yatra DUmaH tatra agniH iti
   vyāptiviṣayakapratyakṣottarakālīnaparvatasamīpakarmakagamanāśrayaḥ	vyApti vizayaka pratyakza uttara kAlIna parvata samIpa karmaka gamana ASrayaH
   parvatavṛttivahniviṣayakasandehavān	parvata vRtti vahni vizaya ka sandehavAn
   parvatadharmikadhūmaprakārakacākṣuṣāśrayaḥ yatra	parvata Darmika DUma prakAraka cAkzuza ASrayaH yatra
   dhūmastatrāgnirityākārakavyāptiviṣayakasmaraṇāśraya ityakhaṇḍabodhaḥ/	DUmaH tatra agniH iti AkAraka vyApti vizaya ka smaraNa ASrayaH iti aKaNxa boDaH/
   tatra	tatra
   dhūmaṃ paśyan	DUmam paSyan
   smaratītyanena dhūmadarśanajanyatvaṃ vyāptismaraṇe labhyate/	smarati iti anena DUma darSana janya tvam vyApti smaraNe laByate/
   uddeśyavidheyabhāvasthale	uddeSya viDeya BAva sTale
   uddeśyatāvacchedakavidheyayorjanyajanakabhāvasambandhabhānasya dhanavān	uddeSya tAvacCedaka viDeyayoH janya janaka BAva sambanDa BAnasya DanavAn
   sukhītayādau dṛṣṭatvāt/ tathā ca kathaṃ vyāptismaraṇahetutvaṃ	suKItayA AdO dRzwa tvAt/ taTA ca kaTam vyApti smaraNa hetu tvam
   dhūmadarśanasyetyāśaṅkāyāṃ tadupapādayati prakāśikāyām [165]	DUma darSanasya iti ASaFkAyAm tat upapAdayati prakASikAyAm [165]
   ekasaṃnbadhīti/	eka saMnbaDI iti/
   svārthānumānanirūpaṇam	sva arTa anumAna nirUpaNam
   bhūyodarśanena	BUyas darSanena
   vyāptiṃ gṛhītveti saṅgrahavākyāt bhūyodarśanasya vyāptigrāhakatā	vyAptim gRhItvA iti saFgraha vAkyAt BUyas darSanasya vyApti grAhaka tA
   labhyate/ tacca nopapadyate/ anvayavyabhicārādityāśaṅkate  	laByate/ tat ca na upapadyate/ anvaya vyaBicArAt ityASaFkate  
   dīpikāyāñ [164] nanviti/	dIpikAyAn [164] nanu iti/
   vyāptigrahopāyanirūpaṇam	vyApti graha upAya nirUpaNam
   nanu	nanu
   vyabhicārajñānadaśāyāmapi bhūyodarśanena vyāptiniścayaḥ svīkriyate	vyaBicAra jQAna daSAyAm api BUyas darSanena vyApti niScayaH svIkriyate
   itīṣṭāpattiḥ kuto na sambhavati ityata āha   [165]	iti izwApattiH kutas na samBavati iti atas Aha  [165]
   vyabhicārajñānadaśāyāmityādi/ tathā cānubhavavirodha iti	vyaBicAra jQAna daSAyAm ityAdi/ taTA ca anuBava viroDaH iti
   bhāvaḥ/ yadi cānubhavavirodhamapyanādṛtya iṣṭāpattiḥ svīkriyate	BAvaH/ yadi ca anuBava viroDam api anAdRtya izwApattiH svIkriyate
   tadāpyāha   [165] idamupalakṣaṇamiti/	tadA api Aha  [165] idam upalakzaNam iti/
   idaṃ vyabhicārajñānadaśāyāṃ	idaM vI aBicAra jQAna daSAyAm
   vyāptiniścayāpattirūpātiprasaṅgakathanam	vyApti niScaya Apatti rUpa ati prasaFga kaTanam
   upalakṣaṇam vakṣyamāṇadūṣaṇāntarasūcakam/ [165] rasābhādisādhāraṇyād iti/	upalakzaNam  vakzyamANa dUzaNa antara sUcakam/ [165] rasa ABa Adi sADAraNyAt iti/
   idamupalakṣaṇam	idam upalakzaNam
   sāmānya pratyāsattyanupagamapakṣe parvatīyavahnidhūmayoḥ	sAmAnya  pratyAsatti anupagama pakze parvatIya vahni DUmayoH
   sāmānādhikaraṇyasyāsannikṛṣṭatayā mahānasādau vyāptipratyakṣe	sAmAnADikaraNyasya AsannikRzwa tayA mahAnasa AdO vyApti pratyakze
   bhānāsambhavāt parvatādau dhūmādidarśanānantaraṃ	BAnAsamBavAt parvata AdO DUma Adi darSana anantaram
   vyāptismaraṇānupapattirityapi draṣṭavyam/ hetutāvacchedakaparyaṃntasya	vyApti smaraNa anupapattiH iti api drazwavyam/ hetu tAvacCedaka paryaMntasya
   vyāptitve dhūmatvādikamevāvacchedakaṃ avacchedyaṃ ca bhavatīti	vyApti tve DUma tva Adikam eva avacCedakam avacCedyam ca Bavati iti
   avacchedyāvacchedakayoraikyaprasaṅgaḥ/ na ceṣṭāpattiḥ/	avacCedya avacCedakayoH Ekya prasaFgaH/ na cezwApattiH/
   avacchedyaprakārakajñāne 'vacchedakaprakārakajñānasya kāraṇatayā	avacCedya prakAraka jQAne avacCedaka prakAraka jQAnasya kAraNa tayA
   ātmāśrayaprasaṅgāt/ ātmāśrayaśca prakṛte	Atma ASraya prasaFga at/ Atma ASrayaH ca prakRte
   svajñānahetutvāpādanajanyasvajñānabhedāropātmakaḥ/ yadi svajñānaṃ	sva jQAna hetu tva ApAdana janya sva jQAna BedAra upa AtmakaH/ yadi sva jQAnam
   svajñānahetuḥ syāt tarhi svajñānavyatiriktaṃ syāditi tarka iti	sva jQAna hetuH syAt tarhi sva jQAna vyatiriktam syAt iti tarkaH iti
   yāvat/ yadvā yadi svaṃ svahetuḥ syāt tarhi svabhinnaṃ syādityādi	yAvat/ yat vA yadi svam sva hetuH syAt tarhi sva Binnam syAt ityAdi
   tarkarūpaḥ/ svajñānādihetutvasya svajñānādivyatiriktatvavyāpyatayā	tarka rUpaH/ sva jQAna Adi hetu tvasya sva jQAna Adi vyatirikta tva vyApya tayA
   āpādyāpādakayorvyāptisattvāt āha   [165] dhūmatvāderiti/ [165] na	ApAdya ApAdakayoH vyApti sattvAt Aha  [165] DUma tva Aderiti/ [165] na
   kṣatiriti/ tathā ca tādṛśadhūmatvatvāvacchinnaprakāratāśālijñānaṃ	kzatiH iti/ taTA ca tAdRSa DUma tva tva avacCinna prakAra tA SAli jQAnam
   kāryam; dhūmatvādiniṣṭhānavacchinnaprakāratākajñānaṃ kāraṇamiti	kAryam; DUma tva Adi nizWAnavacCinna prakAra tAka jQAnam kAraNam iti
   kāryakāraṇayoḥ bhedāt nātmāśraya ityarthaḥ/ iṣṭāpattidoṣeṇa	kArya kAraNayoH BedAt na Atma ASrayaH iti arTaH/ izwApatti dozeNa
   tarkānutthānāditi bhāvaḥ/	tarka anutTAnAt iti BAvaH/
   nanu	nanu
   vyabhicārajñānābhāvaḥ sahacāragrahaśca vyāptigrahaheturityuktam tatra	vyaBicAra jQAna aBAvaH sahacAra grahaH ca vyApti graha hetuH iti uktam tatra
   tādṛśaviśiṣṭavyāptigrahe kimaṃśe	tAdRSa viSizwa vyApti grahe kim aMSe
   vyabhicāragrahābhāvasyopayogaḥ sāmānādhikaraṇyagrahasya ca	vyaBicAra graha aBAvasya upayogaH  sAmAnADikaraNya grahasya ca
   kutropayoga ityāśaṅkāyāṃ tadupapādayati [165] itthaṃ cetyādinā/ [165]	kutra upayogaH iti ASaFkAyAm tat upapAdayati [165] itTam ca ityAdinA/ [165]
   viśeṣaṇajñānavidhayeti/ hetuḥ	viSezaNa jQAna viDayA iti/ hetuH
   sādhyasamānādhikaraṇa iti jñānaṃ vinā hetutāvacchedake	sADya samAna aDikaraNaH iti jQAnam vinA hetu tAvat Cedake
   sādhyasamānādhikaraṇavṛttitvasya durgrahatvāditi bhāvaḥ/	sADya samAna aDikaraNa vRtti tvasya durgraha tvAt iti BAvaH/
   sādhyasāmānādhikaraṇyasya vyāptitve 'pi na doṣa ityāha   [165]	sADya sAmAnADikaraNyasya vyApti tve api na dozaH iti Aha  [165]
   vastutastviti/ [166] taddharmadharmitāvacchedakaketi/	vastutas tu iti/ [166] tad Darma Darmita avacCedakaka iti/
   taddharmāvacchinnaviśeṣyatāketyarthaḥ/ [166] ata eveti/	tad Darma avacCinna viSezya tAkA iti arTaH/ [166] atas eva iti/
   sāmānādhikaraṇyāntasyaiva vyāptitvavyavasthāpanādevetyarthaḥ/ [166]	sAmAnADikaraNya antasya eva vyApti tva vyavasTApanAt eva iti arTaH/ [166]
   dhūmatvatveti/ dhūmatvatvasya	DUma tvatvA iti/ DUma tvatvasya
   dhūmetarāsamavetatvasahitanikhiladhūmavṛttitvarūpatvāditi bhāvaḥ/	DUma itara asam aveta tva sahita niKila DUma vRtti tva rUpa tvAt iti BAvaH/
   [166] digiti/ ayamāśayaḥ  	[166] diS iti/ ayam ASayaH  
   hetutāvacchedakāvacchinnaprakāratānirūpitavyāpakatvaprakāratānirūpita	hetu tAvat Cedaka avacCinna prakAra tA nirUpita vyApaka tva prakAra tA nirUpita
   sādhyatāvacchedakāvacchinnaprakāratānirūpitasāmānādhikaraṇyaprakāratāni	sADya tAvacCedaka avacCinna prakAra tA nirUpita sAmAnADikaraNya prakAratAni
   rūpitahetutāvacchedakadharmasambandhāvacchinnaprakāratānirūpitapakṣatāvaccherakāvacchinnaviśeṣyatākaniścayatvena	rUpita hetu tAvacCedaka Darma sambanDa avacCinna prakAra tA nirUpita pakza tAvat Seraka avacCinna viSezya tAka niScaya tvena
   hetutvopagamāt na viśiṣṭaparāmarśasya anumitihetutvānupapattiḥ/	hetu tva upagamAt na viSizwa parAmarSasya anumiti hetutva anupapattiH/
   evaṃ pūrvamate vahnimān jalāt ityādau	evam pUrva mate vahnimAn jalAt iti AdO
   sādhyasamānādhikaraṇāvṛttihetutāvacchedakaṃ virodhaḥ/ etanmate ca	sADya samAna aDikaraNa avRtti hetu tAvacCedakam viroDaH/ etat mate ca
   sādhyādhikaraṇāvṛttihetuḥ tathā/ evaṃ pūrvamate hetutāvacchedakasya	sADya aDikaraNa AvRtti hetuH taTA/ evam pUrva mate hetu tAvat Cedakasya
   pakṣaviśeṣaṇatāvacchedakatayā svarūpato 'pi niveśasya	pakza viSezaNa tAvacCedaka tayA svarUpataH api niveSasya
   svarūpāsiddherhetvābhāsatopapattaye āvaśyakatayā	svarUpa asidDeH hetvABAsa tA upapattaye AvaSyaka tayA
   vyāptigrahaniṣṭhahetutāvacchedakagarbhe tredhā	vyApti graha nizWa hetu tAvacCedaka garBe treDA
   hetutāvacchedakapraveśanamāvaśyakamiti gauravam etanmate tu dvidheti	hetu tAvat Cedaka praveSanam AvaSyakam iti gOravam etat mate tu dviDA iti
   lāghavam/ evaṃ	lAGavam/ evam
   hetuprakāratānirūpitavyāpakatvaprakāratānirūpitasādhyaprakāratānirūpi	hetu prakAra tA nirUpita vyApaka tva prakAra tA nirUpita sADya prakAra tAnirUpi
   tasamānādhikaraṇaprakāratānirūpitavṛttitvaprakāratānirūpitahetutāvacchedakaprakāratānirūpitahetutāvacchedakāvacchinnaprakāratānirūpitapakṣatāvacchedakāvacchinnaviśeṣyatākaniścayatvena	tasamAna aDikaraNa prakAra tA nirUpita vRtti tva prakAra tA nirUpita hetu tAvat Cedaka prakAra tA nirUpita hetu tAvacCedaka avacCinna prakAra tA nirUp
   pūrvamate hetutvaṃ vācyamiti gauravam/ etanmate tu na tatheti	pUrva mate hetu tvam vAcyam iti gOravam/ etat mate tu na taTA iti
   lāghavamiti/ atra ca vyabhicāra saṃśayasya vyāptipratyakṣaṃ pratyeva	lAGava miti/ atra ca vyaBicAra saMSayasya vyApti pratyakzam pratyeva
   virodhitā na tu vyāptyanumityādau tatra tasyānukūlatvāt/ tathā ca	viroDitA na tu vyApti anumiti AdO tatra tasya anukUla tvAt/ taTA ca
   vyāptipratyakṣatvameva vyabhicārasaṃśayapratibadhyatāvacchedakam, na	vyApti pratyakza tvam eva vyaBicAra saMSaya pratibaDya ta avacCedakam, na
   tvanumityādisādhāraṇavyāptijñānatvam/ tathā sati	tu anum iti Adi sADAraNa vyApti jQAna tvam/ taTA sati
   vyabhicārasaṃśayadaśāyāṃ	vyaBicAra saMSaya daSAyAm
   vyāptyanumityanupapatteḥ/ evaṃ caikadharmāvacchinnaṃ prati	vyApti anum iti anupapatteH/ evam ca eka Darma avacCinnam prati
   saṃśayaniścayasādhāraṇavyabhicārajñānatvena naikaṃ pratibandhakatvaṃ	saMSaya niScaya sADAraNa vyaBicAra jQAna tvena na ekam pratibanDaka tvam
   sambhavati/ evaṃ tadavacchinnābhāvasnaya hetutvamapi/ kiṃ ca	samBavati/ evam tad avacCinna aBAva snaya hetu tvam api/ kim ca
   vyabhicārasaṃśayapratibandhakatāyāṃ tarka uttejakaḥ/	vyaBicAra saMSaya pratibanDaka tAyAm tarkaH uttejakaH/
   niścayapratibandhakatāyāṃ tu sa na tatheti	niScaya pratibanDaka tAyAm tu sa na taTA iti
   tarkābhāvaviśiṣṭavyabhicārasaṃśayatvena vyāptipratyakṣapratibandhakatvaṃ	tarka aBAva viSizwa vyaBicAra saMSaya tvena vyApti pratyakza pratibanDaka tvam
   tadaviśeṣitavyabhicāraniścayatvena ca vyāptigrahapratibandhakatvamiti na	tad aviSezita vyaBicAra niScaya tvena ca vyApti graha pratibanDaka tvam iti na
   pratibandhakataikyasambhava iti ekasyābhāvasya hetutvaṃ na	pratibanDaka tEkya samBavaH iti ekasya aBAvasya hetu tvam na
   sambhavatītyabhisandhāya [166] hṛdayamityuktam/ [166]	samBavati iti aBisanDAya [166] hRdayam iti uktam/ [166]
   dhūmāgnyorityādivākye dīpikāsthe vyāptigrahe iti	DUma agnyoH iti Adi vAkye dIpikA sTe vyApti grahe iti
   saptamyantasya anvayānupapattimāśaṅkya śeṣaṃ pūrayati   [166] vyāptigrahe	saptamI antasya anvaya anupapattim ASaFkya Sezam pUrayati  [166] vyApti grahe
   utpatsyamāna iti/ tathā ca 'yasya ca bhāvena	utpatsyamAnaH iti/ taTA ca ayasya ca BAvena
