   (Vaidya 258)	(VEdyaH 258)
   gaṅgānadīvālukopamāstathāgatā arhantaḥ	gaFgA-nadI-vAlukA-upamAH-taTAgatAH arhantaH
   samyaksaṃbuddhāścīvarapiṇḍapātraśayanāsanaglānapratyayabhaiṣajyapariṣkāraiḥ	samyaksaMbudDAH-cIvara-piNxa-pAtra-Sayana-Asana-glAna-pratyaya-BEzajya-parizkArEH
   sarvopakaraṇaiḥ samupasthitā bhaveyuḥ / yaśca teṣāṃ tathāgatānāmupasthāne	sarva-upakaraNEH samupasTitAH BaveyuH / yaH-ca tezAm taTAgatAnAm-upasTAne
   puṇyaskandhaḥ, tataḥ kulaputra avalokiteśvarasyaikavālāgre puṇyaskandhaḥ /	puNya-skanDaH, tatas kula-putra avalokita-ISvarasya-eka-vAla-agre puNya-skanDaH /
   tadyathāpi nāma sarvanīvaraṇaviṣkambhin avalokiteśvaraḥ anekaiḥ	tat-yaTA-api nAma sarva-nIvaraNa-vizkamBin avalokita-ISvaraH anekEH
   samādhiśataiḥ samanvāgataḥ / tadyathā - prabhaṃjano nāma samādhiḥ /	samADi-SatEH samanvAgataH / tat-yaTA  praBaMjanaH nAma samADiH /
   vibhūṣaṇakalo nāma samādhiḥ / abhūṣaṇakaro nāma samādhiḥ / vidyullocano	viBUzaNakalaH nAma samADiH / aBUzaNa-karaH nAma samADiH / vidyut-locanaH-
   nāma samādhiḥ / kṣapaṇo nāma samādhiḥ / mahāmanasvī nāma samadhiḥ /	nAma samADiH / kzapaNaH nAma samADiH / mahAmanasvI nAma samaDiH /
   ākārakaro nāma samādhiḥ / vajramālā nāma samādhiḥ / varado nāma samādhiḥ /	AkArakaraH nAma samADiH / vajramAlA nAma samADiH / varadaH nAma samADiH /
   śatavīryo nāma samādhiḥ / andhavyūho nāma samādhiḥ / pratibhānakūṭo nāma	SatavIryaH nAma samADiH / anDavyUhaH nAma samADiH / pratiBAnakUwaH nAma
   samādhiḥ / rājendro nāma samādhiḥ / vajraprākāro nāma samādhiḥ /	samADiH / rAjendraH nAma samADiH / vajraprAkAraH nAma samADiH /
   vajramukho nāma samādhiḥ / sadāvaradāyako nāma samādhiḥ /	vajramuKaH nAma samADiH / sadAvaradAyakaH nAma samADiH /
   indriyaparimocano nāma samādhiḥ / dveṣaparimocano nāma samādhiḥ /	indriyaparimocanaH nAma samADiH / dvezaparimocanaH nAma samADiH /
   candravaralocano nāma samādhiḥ / divākaravaralocano nāma samādhiḥ /	candravara-locanaH nAma samADiH / divAkaravara-locanaH nAma samADiH /
   dharmābhimukho nāma samādhiḥ / vajrakukṣirnāma samādhiḥ / sudarśako nāma	Darma-aBimuKaH nAma samADiH / vajrakukziH-nAma samADiH / sudarSakaH nAma
   samādhiḥ / nirvāṇakaro nāma samādhiḥ / anantaraśminiṣpādanakaro nāma	samADiH / nirvANa-karaH nAma samADiH / ananta-raSmi-nizpAdana-karaH nAma
   samādhiḥ / yogakaro nāma samādhiḥ / vikiriṇo nāma samādhiḥ /	samADiH / yogakaraH nAma samADiH / vikiriNaH nAma samADiH /
   jambudvīpavaralocano nāma samādhiḥ / buddhakṣetravaralocano nāma samādhiḥ	jambudvIpavara-locanaH nAma samADiH / budDakzetravara-locanaH nAma samADiH
   / maitryābhimukho nāma samādhiḥ / prajñāpratibhāsito nāma samādhiḥ /	/ mEtrya-aBimuKaH nAma samADiH / prajQApratiBAsitaH nAma samADiH /
   sudanto nāma samādhiḥ / akṣarākṣaro nāma samādhiḥ / avīcisaṃśoṣaṇo nāma	sudantaH nAma samADiH / akzarAkzaraH nAma samADiH / avIcisaMSozaNaH nAma
   samādhiḥ / sāgaragambhīro nāma samādhiḥ / śataparivāro nāma samādhiḥ /	samADiH / sAgaragamBIraH nAma samADiH / SataparivAraH nAma samADiH /
   mārgasaṃdarśano nāma samādhiḥ / ebhiḥ kulaputra avalokiteśvaraḥ	mArgasaMdarSanaH nAma samADiH / eBiH kula-putra avalokita-ISvaraH
   samanvāgataḥ //	samanvAgataH //
   (Vaidya 306)	(VEdyaH 306)
   tadyathāpi nāma sarvanīvaraṇaviṣkambhin bhūtapūrvaṃ kulaputra krakucchando	tat-yaTA-api nAma sarva-nIvaraNa-vizkamBin BUta-pUrvam kula-putra krakucCandaH-
   nāma tathāgato 'rhan samyaksaṃbuddho loka udapādi vidyācaraṇasaṃpannaḥ	nAma taTAgataH arhan samyaksaMbudDaH loke udapAdi vidyA-caraNa-saMpannaH
   sugato lokavidanuttaraḥ puruṣadamyasārathiḥ śāstā devānāṃ ca manuṣyāṇāṃ ca	sugataH loka-vid-anuttaraH puruza-damya-sAraTiH SAstA devAnAm ca manuzyANAm ca
   buddho bhagavān / tena kālena tena samayena ahaṃ dānaśūro nāma bodhisattvo	budDaH BagavAn / tena kAlena tena samayena aham dAnaSUraH nAma boDisattvaH-
   'bhūvam / tadā etasya tathāgatasya puraḥ sthitvā	aBUvam / tadA etasya taTAgatasya puras sTitvA
   īdṛśamavalokiteśvarasamantabhadrayoḥ samādhivigraho mayā dṛṣṭaḥ /	IdRSam-avalokita-ISvara-samantaBadrayoH samADi-vigrahaH mayA dRzwaH /
   bhadrādibhiścānyairbodhisattvairmahāsattvaiḥ samādhivigraho dṛṣṭaḥ / yadā	Badra-AdiBiH-ca-anyEH-boDisattvEH-mahAsattvEH samADi-vigrahaH dRzwaH / yadA
   samantabhadro bodhisattvo vajrodgataṃ nāma samādhiṃ samāpede,	samantaBadraH boDisattvaH vajra-udgatam nAma samADim samApede,
   tadāvalokiteśvaro bodhisattvo mahāsattvo vividhamādhisamādhiṃ samāpede /	tadA-avalokita-ISvaraH boDisattvaH mahAsattvaH viviDam-ADi-samADim samApede /
   yadā samantabhadraścandravaralocanaṃ nāma samādhiṃ samāpede,	yadA samantaBadraH-candravara-locanam nAma samADim samApede,
   tadāvalokiteśvaraḥ sūryavaralocanaṃ nāma samādhiṃ samāpede / yadā	tadA-avalokita-ISvaraH sUryavara-locanam nAma samADim samApede / yadA
   samantabhadro vicchuritaṃ nāma samādhiṃ samāpede, tadāvalokiteśvaro	samantaBadraH vicCuritam nAma samADim samApede, tadA-avalokita-ISvaraH-
   gaganagañjaṃ nāma samādhiṃ samāpede / yadā samantabhadra ākārakaraṃ nāma	gaganagaQjam nAma samADim samApede / yadA samantaBadraH AkAra-karam nAma
   samādhiṃ samāpede, tadāvalokiteśvara indramatiṃ nāma samādhiṃ samāpede /	samADim samApede, tadA-avalokita-ISvaraH indramatim nAma samADim samApede /
   yadā samantabhadro bhadrarājaṃ nāma samādhiṃ samāpede, tadā	yadA samantaBadraH BadrarAjam nAma samADim samApede, tadA
   avalokiteśvaraḥ sāgaragambhīraṃ nāma samādhiṃ samāpede / yadā	avalokita-ISvaraH sAgara-gamBIram nAma samADim samApede / yadA
   samantabhadraḥ siṃhaviṣkambhitaṃ nāma samādhiṃ samāpede,	samantaBadraH siMhavizkamBitam nAma samADim samApede,
   tadāvalokiteśvaraḥ siṃhavikrīḍitaṃ nāma samādhiṃ samāpede / yadā	tadA-avalokita-ISvaraH siMha-vikrIxitam nAma samADim samApede / yadA
   samantabhadro varadāyakaṃ nāma samādhiṃ samāpede, tadāvalokiteśvaraḥ	samantaBadraH varadAyakam nAma samADim samApede, tadA-avalokita-ISvaraH
   avīcisaṃśoṣaṇaṃ nāma samādhiṃ samāpede / yadā samantabhadraḥ	avIcisaMSozaNam nAma samADim samApede / yadA samantaBadraH
   sarvaromavivarāṇyuddhāṭayati, tadāvalokiteśvaraḥ	sarva-roma-vivarANi-udDAwayati, tadA-avalokita-ISvaraH
   sarvaromavivarāṇyapāvṛṇoti / tadā samantabhadrastametadavocat - sādhu	sarva-roma-vivarANi-apAvRNoti / tadA samantaBadraH-tam-etat-avocat  sADu
   sādhvavalokiteśvara, yastvamīdṛśaṃ pratibhānavān / atha	sADu-avalokita-ISvara, yaH-tvam-IdRSam pratiBAnavAn / aTa
   krakucchandastathāgatastametadavocat - alpaṃ tvayā kulaputra	krakucCandaH-taTAgataH-tam-etat-avocat  alpam tvayA kula-putra
   avalokiteśvarasya pratibhānaṃ dṛṣṭam / yādṛśamavalokiteśvarasya	avalokita-ISvarasya pratiBAnam dRzwam / yAdRSam-avalokita-ISvarasya
   pratibhānaṃ tādṛśaṃ tathāgatānāṃ na saṃvidyate / īdṛśaṃ mayā kulaputra	pratiBAnam tAdRSam taTAgatAnAm na saMvidyate / IdRSam mayA kula-putra
   krakucchandasya tathāgatasya sakāśācchrutam //	krakucCandasya taTAgatasya sakASAt-Srutam //
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - deśayatu me bhagavān	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  deSayatu me BagavAn
   kāraṇḍavyūhaṃ mahāyānasūtraratnarājaṃ yena vayaṃ dharmarasenāpūryamāṇāḥ	kAraNxa-vyUham mahAyAna-sUtra-ratna-rAjam yena vayam Darma-rasena-ApUryamANAH
   saṃtṛptāḥ bhavema / bhagavānāha - ye kulaputra	saMtRptAH Bavema / BagavAn-Aha  ye kula-putra
   kāraṇḍavyūhamahāyānasūtraratnarājasya nāma śroṣyanti, teṣāṃ pūrvakāni	kAraNxa-vyUha-mahAyAna-sUtra-ratna-rAjasya nAma Srozyanti, tezAm pUrvakAni
   karmāvaraṇāni na saṃvidyante / ye paradāragamanaprasaktā	karma-AvaraNAni na saMvidyante / ye para-dAra-gamana-prasaktA
   aurabhrikakarmodyuktāḥ, ye mātāpitṛghātakā	OraBrika-karma-udyuktAH, ye mAtA-pitR-GAtakA
   arhaddhātastūpabhedakāstathāgatasyāntike duṣṭacittarudhirotpādakāḥ,	arhadDAta-stu-upaBedakAH-taTAgatasya-antike duzwa-citta-ruDira-utpAdakAH,
   īdṛśānāṃ pāparatānāṃ sattvānāṃ tadapi kāraṇḍavyūho mahāyānasūtraratnarājaḥ	IdRSAnAm pApa-ratAnAm sattvAnAm tat-api kAraNxa-vyUhaH mahAyAna-sUtra-ratna-rAjaH
   sarvapāpaparimokṣaṇaṃ kurute //	sarva-pApa-parimokzaNam kurute //
   atha sarvanīvaraṇaviṣkambhī bhagavantametadavocat - kathaṃ jānāmyahaṃ	aTa sarva-nIvaraNa-vizkamBI Bagavantam-etat-avocat  kaTam jAnAmi-aham
   bhagavan kāraṇḍavyūhaṃ mahāyānasūtraratnarājaṃ sarvapāpaparimokṣaṇaṃ	Bagavan kAraNxa-vyUham mahAyAna-sUtra-ratna-rAjam sarva-pApa-parimokzaNam
   kurute? bhagavānāha - asti kulaputra sumeroḥ parvatarājasya dakṣiṇapārśve	kurute? BagavAn-Aha  asti kula-putra sumeroH parvata-rAjasya dakziNa-pArSve
   saptabhiḥ samyaksaṃbuddhairmalanirmalau tīrthau parikalpitau / etarhi mayā	saptaBiH samyaksaMbudDEH-mala-nirmalO tIrTO parikalpitO / etarhi mayA
   vikalpitau / yathā pāṇḍulavastraṃ nīlamanugacchanti, sa pāparāśiriva	vikalpitO / yaTA pANxula-vastram nIlam-anugacCanti, sa pApa-rASiH-iva
   draṣṭavyaḥ / evameva kulaputra idaṃ kāraṇḍavyūhaṃ mahāyānasūtraratnarājaṃ	drazwavyaH / evam-eva kula-putraH idam kAraNxa-vyUham mahAyAna-sUtra-ratna-rAjam
   sarvapāpāni dahati / suśuklabhāvaṃ kurute / tadyathāpi nāma	sarva-pApAni dahati / su-Sukla-BAvam kurute / tat-yaTA-api nAma
   sarvanīvaraṇaviṣkambhin varṣākālasamaye sarvāṇi	sarva-nIvaraNa-vizkamBin varzA-kAla-samaye sarvANi
   tṛṇagulmauṣadhivanaspatayaḥ sarve nīlābhi(rūpā) bhavanti / atha śatamukho	tRNa-gulma-ozaDi-vanaspatayaH sarve nIla-aBi(rUpA) Bavanti / aTa Sata-muKaH-
   nāma nāgarājaḥ bhavanādavatīrya sarvāstā tṛṇagulmauṣadhivanaspatīrdahati /	nAma nAga-rAjaH BavanAt-avatIrya sarvAH-tAH tRNa-gulma-ozaDi-vanaspatIH-dahati /
   evamevāyaṃ kulaputraṃ kāraṇḍavyūhaṃ mahāyānasūtraratnarājaṃ sarvapāpāni	evam-eva-ayam kula-putram kAraNxa-vyUham mahAyAna-sUtra-ratna-rAjam sarva-pApAni
   dahati, śuklabhāvaṃ kurute / sukhitāste sattvā bhaviṣyanti, ya imaṃ	dahati, Sukla-BAvam kurute / suKitAH-te sattvAH Bavizyanti, yaH imam
   kāraṇḍavyūhaṃ mahāyānasūtraṃ ratnarājaṃ (Vaidya 307) śroṣyanti / na te	kAraNxa-vyUham mahAyAna-sUtram ratna-rAjam (VEdyaH 307) Srozyanti / na te
   kulaputra pṛthagjanā iti vaktavyāḥ / avaivartikā bodhisattvā iva	kula-putra pRTagjanAH iti vaktavyAH / avEvartikAH boDisattvAH iva
   draṣṭavyāḥ / teṣāṃ ca maraṇakāraṇasamaye dvādaśa tathāgatā upasaṃkramya	drazwavyAH / tezAm ca maraNa-kAraNa-samaye dvAdaSa taTAgatAH upasaMkramya
   āśvāsayanti - mā bhaiṣīḥ kulaputra / tvayā kāraṇḍavyūhaṃ	ASvAsayanti  mA BEzIH kula-putra / tvayA kAraNxa-vyUham
   mahāyānasūtraratnarājaṃ śrutam / na tvayā punareva saṃsāraṃ saṃsaritavyam	mahAyAna-sUtra-ratna-rAjam Srutam / na tvayA punar-eva saMsAram saMsaritavyam
   / na punarapi teṣāṃ jātijarāmaraṇaṃ bhaviṣyati / tata iṣṭapriyaviprayogo	/ na punar-api tezAm jAti-jarA-maraNam Bavizyati / tatas izwa-priya-viprayogaH-
   priyasaṃprayogo na bhaviṣyati / gamiṣyasi tvaṃ kulaputra	priya-saMprayogaH na Bavizyati / gamizyasi tvam kula-putra
   sukhāvatilokadhātum / amitābhasya tathāgatasya sakāśāddharmamanuśroṣyasi /	suKOvati-lokaDAtum / amita-ABasya taTAgatasya sakASAt-Darmam-anuSrozyasi /
   evaṃ kulaputra teṣāṃ sattvānāṃ sukhamaraṇaṃ bhaviṣyati / athāvalokiteśvaro	evam kula-putra tezAm sattvAnAm suKa-maraNam Bavizyati / aTa-avalokita-ISvaraH-
   bhagavataḥ pādau śirasābhivandya ekānte prakrāntaḥ / atha	BagavataH pAdO SirasA-aBivandya ekAnte prakrAntaH / aTa
   sarvanīvaraṇaviṣkambhistūṣṇīṃbhāvena vyavasthitaḥ / ta ca devā nāgā yakṣā	sarva-nIvaraNa-vizkamBiH-tUzNIMBAvena vyavasTitaH / te ca devAH nAgAH yakzA
   gandharvā asurā garūḍāḥ kinnarā mahoragā manuṣyāmanuṣyāḥ prakrāntāḥ //	ganDarvAH asurAH garUxAH kinnarAH mahA-uragAH manuzya-amanuzyAH prakrAntAH //
   yadā te prakrāntāstadāyuṣmānānando bhagavantametadavocat - deśayatu me	yadA te prakrAntAH-tad-AyuzmAn-AnandaH Bagavantam-etat-avocat  deSayatu me
   bhagavānasmākaṃ śikṣāsaṃvaram / bhagavānāha - ye bhikṣava	BagavAn-asmAkam SikzA-saMvaram / BagavAn-Aha  ye Bikzava
   upasaṃpadābhāvamicchanti, taiḥ prathamataraṃ gatvā āvāsaṃ	upasaMpadA-BAvam-icCanti, tEH praTamataram gatvA AvAsam
   samyagavalokayitavyam / vyavalokayitvā bhikṣuka(?)mārocayitavyaṃ	samyak-avalokayitavyam / vyavalokayitvA Bikzuka(?)m-Arocayitavyam
   śuddhayate bhadanta nānāvāsaṃ na ca yatra nānāvāse 'sthīni saṃvidyante /	SudDayate Badanta nAnA-vAsam na ca yatra nAnA-vAse asTIni saMvidyante /
   uccāraprastāve na saṃvidyete / pariśuddhayati / evaṃ bhadanta	uccAra-prastAve na saMvid-yete / pariSudDayati / evam Badanta
   nānāvāsamarhati upasaṃpadābhāvo bhikṣūṇām //	nAnA-vAsam-arhati upasaMpadA-BAvaH BikzUNAm //
   bhagavānāha - duḥśīlena bhikṣuṇā nopasaṃpādayitavyam / na ca	BagavAn-Aha  duHSIlena BikzuNA na-upasaMpAdayitavyam / na ca
   jñaptirdātavyā / kiṃ bahunā? bhikṣavo duḥśīlena bhikṣuṇā nānāvāsaṃ na	jQaptiH-dAtavyAH / kim bahunA? BikzavaH duHSIlena BikzuNA nAnA-vAsam na
   kartavyam, prāgeva jñapticaturtham / ete hi śāsanadūṣakāḥ / duḥśīlānāṃ	kartavyam, prAk-eva jQapti-caturTam / ete hi SAsana-dUzakAH / duHSIlAnAm
   bhikṣūṇāṃ śīlavatāṃ dakṣiṇīyāṇāṃ madhye āvāso na dātavyaḥ / teṣāṃ	BikzUNAm SIlavatAm dakziNIyANAm maDye AvAsaH na dAtavyaH / tezAm
   bahirvihāre āvāso dātavyaḥ / tathā saṃghālāpo na dātavyaḥ / na ca teṣāṃ	bahis-vihAre AvAsaH dAtavyaH / taTA saMGa-AlApaH na dAtavyaH / na ca tezAm
   sāṃghikī bhūmimarhati / na ca teṣāṃ kiṃcidbhikṣubhāvaṃ saṃvidyate //	sAMGikI BUmim-arhati / na ca tezAm kiMcid-Bikzu-BAvam saMvidyate //
   atha khalvāyuṣmānānando bhagavantametadavocat - katame kāle	aTa Kalu-AyuzmAn-AnandaH Bagavantam-etat-avocat  katame kAle
   bhagavannīdṛśādakṣiṇīyā bhaviṣyanti? bhagavānāha - tṛtīye varṣaśatagate	Bagavat-nIdRSA-dakziNIyAH Bavizyanti? BagavAn-Aha  tRtIye varza-Sata-gate
   mama parinirvṛtasya tathāgatasya īdṛśādakṣiṇīyā bhaviṣyanti, ye vihāre	mama parinirvRtasya taTAgatasya IdRSA-dakziNIyAH Bavizyanti, ye vihAre
   gṛhisaṃjñāṃ dhārayiṣyanti / te dārakadārikāparivṛtā bhaviṣyanti / te	gRhi-saMjQAm DArayizyanti / te dAraka-dArikA-parivRtAH Bavizyanti / te
   sāṃghikaṃ mañcapīṭhaṃ vaṃśikopabimbopadhānakaṃ śayanāsanaṃ asatparibhogena	sAMGikam maQca-pIWam vaMSi-ka-upa-bimba-upaDAnakam Sayana-Asanam asat-pariBogena
   paribhokṣyante / ye ca sāṃghikopacāre uccāraṃ prasrāvaṃ kurvanti, te	pariBokzyante / ye ca sAMGika-upacAre uccAram prasrAvam kurvanti, te
   vārāṇasyāṃ mahānagaryāmuccāraprasrāve gūḍhamṛttikodare prāṇino jāyante /	vArANasyAm mahA-nagaryAm-uccAra-prasrAve gUXa-mRttikA-udare prANinaH jAyante /
   ye sāṃghikaṃ dantakāṣṭhamasatparibhogena paribhuñjante, te	ye sAMGikam dantakAzWam-asat-pariBogena pariBuQjante, te
   kūrmamakaramatsyeṣu jāyante / ye sāṃghikaṃ	kUrma-makara-matsyezu jAyante / ye sAMGikam
   tilataṇḍulakodravakulatthadhānyādīnasatparibhogena paribhūñjante, te	tila-taNxula-kodrava-kulatTa-DAnya-AdIn-asat-pariBogena pariBUn-jante, te
   pretanagareṣupapadyante / hīnendriyā	preta-nagarezupapadyante / hIna-indriyA
   dagdhasthūṇākṛtibhirasthipatravaducchritaiḥ svakeśaromapraticchannaiḥ	dagDa-sTUNa-AkRtiBiH-asTi-patra-vat-ucCritEH sva-keSa-roma-praticCannEH
   parvatodarasaṃnibhaiḥ sūcīchidropamamukhaiḥ kāye īdṛśaṃ te duḥkhaṃ	parvata-udara-saMniBEH sUcI-Cidra-upama-muKEH kAye IdRSam te duHKam
   pratyanubhavanti / ye sāṃghikasyānnapānāderanyāyena paribhogaṃ kurvanti,	pratyanuBavanti / ye sAMGikasya-anna-pAna-AdeH-anyAyena pariBogam kurvanti,
   te 'lpaśruteṣu kuleṣu jāyante / hīnendriyāśca jāyante /	te alpa-Srutezu kulezu jAyante / hIna-indriyAH-ca jAyante /
   khañjakubjakāṇavāmanāśca jāyante / paramukhayācanakāśca jāyante /	KaQja-kubja-kANa-vAmanAH-ca jAyante / para-muKa-yAcanakAH-ca jAyante /
   tataścottari vyādhitāśca jāyante / pūyaśoṇitaṃ kāye vahanti /	tatas-ca-uttari vyADitAH-ca jAyante / pUya-SoNitam kAye vahanti /
   svakīyalomasaṃkucitakāyā uttiṣṭhanti, tadā māṃsapiṇḍā bhūmau patanti /	svakIya-loma-saMkucita-kAyAH uttizWanti, tadA mAMsa-piNxAH BUmO patanti /
   asthīni dṛaśyante / evaṃ te bahūni varṣaśatāni kāyikaṃ duḥkhaṃ	asTIni dRaSyante / evam te bahUni varza-SatAni kAyikam duHKam
   pratyanubhavanti / ye sāṃghikīṃ bhūmimasatparibhogena paribhuñjante, te	pratyanuBavanti / ye sAMGikIm BUmim-asat-pariBogena pariBuQjante, te
   dvādaśa kalpān raurave mahānarake upapadyante / teṣāṃ taptānyayomuhāni	dvAdaSa kalpAn rOrave mahA-narake upapadyante / tezAm taptAni-ayomuhAni
   mukhe (Vaidya 308) viṣkambhānte dahyante / oṣṭhamapi, dantā api viśīryante	muKe (VEdyaH 308) vizkamBa-ante dahyante / ozWam-api, dantAH api viSIryante
   / tālūni sphūṭanti dahyante / kaṇṭhamapi tālvapi hṛdayamapi / anyānyapi	/ tAlUni sPUwanti dahyante / kaNWam-api tAlu-api hRdayam-api / anyAni-api
   sarveṇa sarvaṃ dahyante, avaśeṣaṃ gacchanti / tadā bhikṣavaḥ karmavāyavo	sarveNa sarvam dahyante, avaSezam gacCanti / tadA BikzavaH karma-vAyavaH-
   vānti yena te mṛtāḥ purūṣāḥ punareva jīvanti / tataḥ punarapi yamapālaiḥ	vAnti yena te mRtAH purUzAH punar-eva jIvanti / tatas punar-api yama-pAlEH
   puruṣaiḥ saṃgṛhyante / tataḥ teṣāṃ karmopagānāṃ karmavaśānāṃ mahatī jihvā	puruzEH saMgRhyante / tatas tezAm karma-upagAnAm karma-vaSAnAm mahatI jihvA
   prādurbhavati / tatra jihvāyāmupari halaśatasahasraṃ kṛṣyate / evaṃ te	prAdurBavati / tatra jihvAyAm-upari hala-Sata-sahasram kRzyate / evam te
   bahūni varṣaśatāni bahūni varṣasahasrāṇi bahūni varṣaśatasahasrāṇi nārakaṃ	bahUni varza-SatAni bahUni varza-sahasrANi bahUni varza-Sata-sahasrANi nArakam
   duḥkhaṃ pratyanubhavanti / tataścyutvā agnighaṭe mahānarake upapatsyante /	duHKam pratyanuBavanti / tatas-cyutvA agni-Gawe mahA-narake upapatsyante /
   tataste yamapālapuruṣā gṛhītvā ca tasya jihvāyāṃ sūcīśatasahasraṃ	tatas-te yama-pAla-puruzA gRhItvA ca tasya jihvAyAm sUcI-Sata-sahasram
   vidhyanti / tadapi karmavaśājjīvanti, tata utkṣipya agnikhadāmadhye	viDyanti / tat-api karma-vaSAt-jIvanti, tatas utkzipya agni-KadA-maDye
   kṣipanti / tasyāmagnikhadāyāmutkṣipya mahatīṃ vaitaraṇīṃ kṣipanti, tadapi	kzipanti / tasyAm-agni-KadAyAm-utkzipya mahatIm vEtaraNIm kzipanti, tat-api
   kālaṃ na kurvanti, tadanyanarakeṣupapadyante / evaṃ parikramatāṃ teṣāṃ	kAlam na kurvanti, tad-anya-narakezupapadyante / evam parikramatAm tezAm
   trayaḥ kalpāḥ parīkṣīyante / tataścyutvā jambūdvīpe jāyante daridrāḥ	trayaH kalpAH parIkzIyante / tatas-cyutvA jambUdvIpe jAyante daridrAH
   jātyandhāḥ / tasmātte hyanindānyuttarāṇi sāṃghikāni vastūni rakṣitavyāni	jAti-anDAH / tasmAt-te hi-anindAni-uttarANi sAMGikAni vastUni rakzitavyAni
   ye bhikṣavaḥ śikṣāsaṃvarasaṃvṛtāśca bhavanti, taiḥ imāni trīṇi cīvarāṇi	ye BikzavaH SikzA-saMvara-saMvRtAH-ca Bavanti, tEH imAni trINi cIvarANi
   dhārayitavyāni / ekaṃ cīvaraṃ saṃghasya viśvāsena saṃghaparibhogāya, tathā	DArayitavyAni / ekam cIvaram saMGasya viSvAsena saMGa-pariBogAya, taTA
   dvitīyaṃ cīvaraṃ rājakuladvāragamanāya ca, tṛtīyaṃ cīvaraṃ	dvitIyam cIvaram rAja-kula-dvAra-gamanAya ca, tRtIyam cIvaram
   grāmanagaranigamapallīpattaneṣu ca / imāni trīṇi cīvarāṇi bhikṣavo	grAma-nagara-nigama-pallI-pattanezu ca / imAni trINi cIvarANi BikzavaH-
   dhārayitavyāni / ye śīlavanto guaṇavantaḥ prajñāvantastairbhikṣava imāni	DArayitavyAni / ye SIlavantaH guaNavantaH prajQAvantaH-tEH-BikzavaH imAni
   śikṣāpadāni mayā prajñaptāni dhārayitavyāni / asatparibhogena bhikṣavo na	SikzA-padAni mayA prajQaptAni DArayitavyAni / asat-pariBogena BikzavaH na
   paribhoktavyaṃ sāṃghikaṃ vastu agnighaṭopamam / sāṃghikaṃ vastu viṣopamam	pariBoktavyam sAMGikam vastu agni-Gawa-upamam / sAMGikam vastu viza-upamam
   / sāṃghikaṃ vastu vajropamam / sāṃghikaṃ vastu bhāropamam / viṣasya	/ sAMGikam vastu vajra-upamam / sAMGikam vastu BAra-upamam / vizasya
   pratīkāraṃ kartuṃ śakyate, na tu sāṃghikasya vastunaḥ pratikāraṃ kartuṃ	pratIkAram kartum Sakyate, na tu sAMGikasya vastunaH pratikAram kartum
   śakyate //	Sakyate //
   athāyuṣmānānando bhagavantametadavocat - ājñaptāni bhagavatā śikṣāpadāni,	aTa-AyuzmAn-AnandaH Bagavantam-etat-avocat  AjQaptAni BagavatA SikzA-padAni,
   ye bhikṣavo dhārayanti, te pratimokṣasaṃvarasaṃvṛtā bhavanti /	ye BikzavaH DArayanti, te pratimokza-saMvara-saMvRtAH Bavanti /
