   oṃ	om
   sampūrṇaḥ san | prasarpati sarvasmiñ śarīre sañcāraṃ karotīty arthaḥ ||	sampUrNaH san | prasarpati sarvasmin SarIre saQcAram karoti iti arTaH ||
   MoT_4,19.14 ||	MoT_4,19.14 ||
   tataḥ kim ity | āha	tatas kim iti | Aha
        tasmin prasarpaty aṅgeṣu sparśāt saṃvid udeti hi /	tasmin prasarpati aFgezu sparSAt saMvid udeti hi /
        puṣṭatvāt saiti cittākhyām antarlīnajagadbhramā // Mo_4,19.15 //	puzwa tvAt sA eti citta AKyAm antar lIna jagat BramAH // MaH _4,19.15 //
   tasmin saṃvinmaye jīvadhātau | prasarpati sati | aṅgeṣu sparśāt	tasmin saMvid maye jIvaDAtO | prasarpati sati | aFgezu sparSAt 
   jīvadhātusparśāt | hi niścaye | saṃvit jīvadhātuspandabhūtā	jIva DAtu sparSAt | hi niScaye | saMvid jIva DAtu spanda BUtA
   śītoṣṇādisañcetanarūpā saṃvit | udeti prādurbhavati | sā saṃvit |	SIta uzNa Adi saQcetana rUpA saMvid | udeti prAdurBavati | sA saMvid |
   antarlīnajagadbhramā satī | puṣṭatvāt jīvadhātuprasarpaṇena puṣṭatvāt |	antar lIna jagat BramA satI | puzwa tvAt jIva DAtu prasarpaNena puzwa tvAt |
   cittākhyām eti | nanu antarlīnajagadbhramatvaṃ saṃvidaḥ katham iti cet |	citta AKyAm eti | nanu antar lIna jagat Brama tvam saMvidaH kaTam iti ced |
   satyam | saṃvit tāvat jīvadhātoḥ utpadyate | jīvadhātuś ca pitṛjīvadhātoḥ	satyam | saMvid tAvat jIva DAtoH utpadyate | jIvaDAtuH ca pitR jIva DAtoH
   utthānasamaye jagadbhramayukta eva uttiṣṭhati | pitṛjīvadhātor	utTAna samaye jagat Brama yuktaH eva uttizWati | pitR jIva DAtoH 
   antarlīnajagadbhramatvāt | ataḥ saṃvido 'py antarlīnajagadbhramatvaṃ	antar lIna jagat Brama tvAt | atas saMvidaH api antar lIna jagat Brama tvam
   siddham || MoT_4,19.15 ||	sidDam || MoT_4,19.15 ||
        sekṣaṇādiṣu randhreṣu prasarpantī bahirmayam /	sa IkzaNa Adizu ranDrezu prasarpantI bahis mayam /
        nānākāravikārāḍhyaṃ rūpam ātmani paśyati // Mo_4,19.16 //	nAnA AkAra vikAra AXyam rUpam Atmani paSyati // MaH _4,19.16 //
   sā saṃvit | īkṣaṇādirandhreṣu prasarpantī satī | bahirmayam bahiḥsvarūpam	sA saMvid | IkzaNa Adi ranDrezu prasarpantI satI | bahis mayam bahis sva rUpam
   | nānākāravikāraiḥ ghaṭapaṭādirūpaiḥ ākāravikāraiḥ | āḍhyaṃ rūpam | ātmani	| nAnA AkAra vikArEH Gawa pawa Adi rUpEH AkAra vikArEH | AXyam rUpam | Atmani
   paśyati vimṛśati | antar iva saṅkalpasiddhaghaṭapaṭāditām | na caitat	paSyati vimRSati | antar iva saFkalpa sidDa Gawa pawAdi tAm | na ca etat 
   katham iti vācyam | svapne dṛṣṭatvāt | yathā svapne saṃvid eva nānārūpair	kaTam iti vAcyam | svapne dRzwa tvAt | yaTA svapne saMvid eva nAnA rUpEH 
   bhāti | tathā bahir apīti na virodhaḥ || MoT_4,19.16 ||	BAti | taTA bahis api iti na viroDaH || MoT_4,19.16 ||
        tat sthiratvāt tayaivātha jāgrad ity avagamyate /	tat sTira tvAt tayA eva aTa jAgrat iti avagamyate /
        jāgratkrama iti proktaḥ suṣuptādikramaṃ śṛṇu // Mo_4,19.17 //	jAgrat kramaH iti proktaH suzupta Adi kramam SRNu // MaH _4,19.17 //
   tayā eva saṃvidā eva | na tv anyena dehādinā jaḍena | tat	tayA eva saMvidA eva | na tu anyena deha AdinA jaxena | tat 
   nānākāravikārāḍhyaṃ nijaṃ svarūpam | sthiratvāt kam api kālam tathaiva	nAnA AkAra vikAra AXyam nijam svarUpam | sTira tvAt kam api kAlam taTA eva
   sthitatvāt | jāgrad ity avagamyate jñāyate | jāgratprakriyopasaṃhārapūrvaṃ	sTita tvAt | jAgrat iti avagamyate jQAyate | jAgrat prakriyA upasaMhAra pUrvam
   suṣuptādiprakriyāṃ vaktum pratijānīte jāgratkrama iti || MoT_4,19.17 ||	suzupta Adi prakriyAm vaktum pratijAnIte jAgrat kramaH iti || MoT_4,19.17 ||
   suṣuptādikramam eva kathayati	suzupta Adi kramam eva kaTayati
        manasā karmaṇā vācā yadā kṣubhyati no vapuḥ /	manasA karmaNA vAcA yadA kzuByati naH vapuH /
        śānta ātiṣṭhati svaccho jīvadhātus tadā tv asau // Mo_4,19.18 //	SAntaH AtizWati svacCaH jIvaDAtuH tadA tu asO // MaH _4,19.18 //
   na kṣubhyati śrāntatvāt | vyavahāraṃ na karotīty arthaḥ | tadā tasmin kāle	na kzuByati SrAnta tvAt | vyavahAram na karoti iti arTaH | tadA tasmin kAle
   | jīvadhātuḥ svacchaḥ suptaprasarpaṇākhyamalaḥ | ata eva śāntaḥ	| jIvaDAtuH svacCaH supta prasarpaNa AKya malaH | atas eva SAntaH
   kṣobharahitaḥ | ā samantāt | tiṣṭhati | tuśabdo niścaye | yady api	kzoBa rahitaH | A samantAt | tizWati | tuSabdaH niScaye | yadi api
   suṣuptaviṣayaḥ śrīrāmakṛtaḥ praśno nāsti tathāpi jāgratsvapnayor avaśyam	suzupta vizayaH SrI rAma kRtaH praSnaH na asti taTA api jAgrat svapnayoH avaSyam
   madhyavartitvāt suṣuptinirṇayaḥ | na hi jāgrataḥ nirgatya suṣuptim agatvā	maDya varti tvAt suzupti nirNayaH | na hi jAgrataH nirgatya suzuptim agatvA
   svapnagamanam puruṣasya yuktam | setuvat sarvatra maryādātvena suṣupteḥ	svapna gamanam puruzasya yuktam | setu vat sarvatra maryAdA tvena suzupteH
   sthitatvāt | yady api śuddhacid api sarvatra madhye setutvena vartata eva	sTita tvAt | yadi api SudDa cit api sarvatra maDye setu tvena vartate eva
   tathāpi vidyuddyotaratnavat sthūladṛṣṭyaviṣayatvāt tasyāḥ setutvākathanam	taTA api vidyut dyota ratna vat sTUla dRzwi avizaya tvAt tasyAH setutva akaTanam
   | sūkṣmadṛṣṭīn prati tv anupayogāt kathanaṃ na yuktam || MoT_4,19.18 ||	| sUkzma dRzwIn prati tu anupayogAt kaTanam na yuktam || MoT_4,19.18 ||
   tadā kiṃ sampatsyate ity | atrāha	tadA kim sampatsyate iti | atra Aha
        samatām āgatair vātaiḥ kṣobhyate na hṛdantare /	sama tAm AgatEH vAtEH kzoByate na hRd antare /
        nirvātasadane dīpo yathālokaikakārakaḥ // Mo_4,19.19 //	nirvAta sadane dIpaH yaTAloka eka kArakaH // MaH _4,19.19 //
   samatām manaḥkṛtakṣobhābhāvāt samavāhitvam | āgataiḥ vātaiḥ prāṇaiḥ | asau	sama tAm manaH kRta kzoBa aBAvAt samavAhi tvam | AgatEH vAtEH prANEH | asO
   jīvadhātuḥ hṛdantare na kṣobhyate kṣobhayukto na kriyate | anena	jIvaDAtuH hRd antare na kzoByate kzoBa yuktaH na kriyate | anena
   manonāśena prāṇarodhaḥ prāṇarodhena ca manonāśaḥ sampatsyate iti sūcitam |	manaH nASena prANa roDaH prANa roDena ca manaH nASaH sampatsyate iti sUcitam |
   tatrāpi keṣāñcit prāṇarodhena manonāśaḥ mataḥ | asmākaṃ tu	tatra api kezAQcid prANa roDena manaH nASaH mataH | asmAkam tu
   samyagjñānasādhitena manonāśenaiva prāṇarodhaḥ | sa cet tatra sahakārī tan	samyak jQAna sADitena manaH nASena eva prANa roDaH | sa ced tatra sahakArI tan
   na doṣaḥ | tataḥ sarvathā manonāśaḥ prāṇarodhena | manonāśas tu	na dozaH | tatas sarvaTA manaH nASaH prANa roDena | manaH nASaH tu
   madirādiprayuktamanonāśavan nātyantika iti matam | atra pratibhānvitā eva	madirA Adi prayukta manaH nASa vat na AtyantikaH iti matam | atra pratiBA anvitAH eva
   pramāṇam ity alam bahunā | jīvadhātuḥ ka iva | dīpa iva | yathā	pramANam iti alam bahunA | jIvaDAtuH kaH iva | dIpaH iva | yaTA
   nirvātasadane vātaiḥ ālokaikakārakaḥ dīpo na kṣobhyate | tathety arthaḥ ||	nirvAta sadane vAtEH Aloka eka kArakaH dIpaH na kzoByate | taTA iti arTaH ||
   MoT_4,19.19 ||	MoT_4,19.19 ||
   tataḥ kiṃ sampadyata ity | atrāha	tatas kim sampadyate iti | atra Aha
        tataḥ sarati nāṅgeṣu saṃvit kṣubhyati tena no /	tatas sarati na aFgezu saMvid kzuByati tena naH /
        na cekṣaṇādīny āyāti randhrāṇy āyāti no bahiḥ // Mo_4,19.20 //	na ca IkzaNa AdIni AyAti ranDrANi AyAti naH bahis // MaH _4,19.20 //
   tataḥ sa jīvadhātuḥ | aṅgeṣu na sarati sañcāraṃ na karoti | tena	tatas sa jIvaDAtuH | aFgezu na sarati saQcAram na karoti | tena
   jīvadhātusaraṇena | saṃvit jīvadhātuspandarūpā saṃvit | no kṣubhyati na	jIva DAtu saraNena | saMvid jIva DAtu spanda rUpA saMvid | no kzuByati na
   udeti | sā saṃvit īkṣaṇādīni randhrāṇi na cāyāti bahiḥ no āyāti ||	udeti | sA saMvid IkzaNa AdIni ranDrANi na ca AyAti bahis naH AyAti ||
   MoT_4,19.20 ||	MoT_4,19.20 ||
   tadāsau kutra tiṣṭhatīty apekṣāyām āha	tadA asO kutra tizWati iti apekzAyAm Aha
        jīve 'ntar eva sphurati tailasaṃvid yathā tile /	jIve antar eva sPurati tEla saMvid yaTA tile /
        śītasaṃvid dhima iva snehasaṃvid yathā ghṛte // Mo_4,19.21 //	SIta saMvid DimaH iva sneha saMvid yaTA GRte // MaH _4,19.21 //
   asau saṃvit jīve 'ntaḥ svadharmibhūtajīvamadhye eva | sphurati | kā iva |	asO saMvid jIve antar svaDarmi BUta jIva maDye eva | sPurati | kA iva |
   tailasaṃvid iva tailākārā saṃvit | tailasaṃvit tailam iti yāvat | yathā sā	tEla saMvid iva tEla AkArA saMvid | tEla saMvid tElam iti yAvat | yaTA sA
   tile sphurati | tathety arthaḥ | evam anyasmin dṛṣṭāntadvaye 'pi yojyam ||	tile sPurati | taTA iti arTaH | evam anyasmin dRzwAnta dvaye api yojyam ||
   MoT_4,19.21 ||	MoT_4,19.21 ||
   nanu tadā jīvaḥ kiṃ karotīty | atrāha	nanu tadA jIvaH kim karoti iti | atra Aha
        jīvaḥ kālakalāṃ kāñcit tiṣṭhan śāntatayātmani /	jIvaH kAla kalAm kAQcid tizWan SAntatayA Atmani /
        daśām āyāti sauṣuptīṃ saumyavātāṃ vicetanām // Mo_4,19.22 //	daSAm AyAti sOzuptIm sOmya vAtAm vicetanAm // MaH _4,19.22 //
   tadā jīvaḥ kāñcit atisūkṣmatayā vaktum aśakyām | kālakalāṃ kālaleśaṃ tāvat	tadA jIvaH kAQcid ati sUkzma tayA vaktum aSakyAm | kAla kalAm kAla leSam tAvat 
   | śāntatayā ātmani jñānātmani svarūpe | tiṣṭhan prathamaṃ tiṣṭhan | tataḥ	| SAnta tayA Atmani jQAna Atmani svarUpe | tizWan praTamam tizWan | tatas 
   vicetanām ajñānamayīm | saumyavātām samavāhiprāṇām | sauṣuptīṃ daśām āyāti	vicetanAm ajQAna mayIm | sOmya vAtAm samavAhi prANAm | sOzuptIm daSAm AyAti
   | anena jāgratsuṣuptayor madhye sūkṣmadṛṣṭibhiḥ vedyaḥ madhyadhāmapraveśaḥ	| anena jAgrat suzuptayoH maDye sUkzma dRzwiBiH vedyaH maDya DAma praveSaH
   uktaḥ | anenaiva cābhiprāyeṇa nidrādau jāgarasyānta ityādy uktam | ity	uktaH | anena eva ca aBiprAyeNa nidrA AdO jAgarasya antaH ityAdi uktam | iti 
   alaṃ rahasyodghāṭanena || MoT_4,19.22 ||	alam rahasya udGAwanena || MoT_4,19.22 ||
   nanu suṣupta eva jīvaḥ kṣobharāhityāt kathaṃ na turyavān astīty apekṣāyām	nanu suzuptaH eva jIvaH kzoBarAhityAt kaTam na turyavAn asti iti apekzAyAm
   āha	Aha
        jñātvā cetasy uparate śāmyan vyavaharann api /	jQAtvA cetasi uparate SAmyan vyavaharan api /
        jāgratsvapnasuṣupteṣu prabuddhas turyavān smṛtaḥ // Mo_4,19.23 //	jAgrat svapna suzuptezu prabudDaH turyavAn smRtaH // MaH _4,19.23 //
   jñātvā śuddhacinmātrarūpaṃ svātmānaṃ samyag jñātvā | cetasi vikalpasvarūpe	jQAtvA SudDa cit mAtra rUpam sva AtmAnam samyak jQAtvA | cetasi vikalpa svarUpe
   manasi | uparate līne sati | vyavaharann api śarīrayātrānimittaṃ	manasi | uparate lIne sati | vyavaharan api SarIra yAtrA nimittam
   vyavahāraṃ kurvann api | śāmyan vyavahārakṛtaṃ kṣobham atyantanaipuṇyāt	vyavahAram kurvan api | SAmyan vyavahAra kRtam kzoBam atyanta nEpuNyAt 
   agacchan | tathā jāgratsvapnasuṣupteṣu prabuddhaḥ kīdṛgrūpāṇy etānīti	agacCan | taTA jAgrat svapna suzuptezu prabudDaH kIdRS rUpANi etAni iti
   samyagjñānayuktaḥ | na tu jaḍaḥ | paṇḍitaiḥ turyavān smṛtaḥ | suṣuptas tu	samyak jQAna yuktaH | na tu jaxaH | paNxitEH turyavAn smRtaH | suzuptaH tu
   naitādṛśo 'stīti nāsau turyavān iti bhāvaḥ || MoT_4,19.23 ||	na etAdRSaH asti iti na asO turyavAn iti BAvaH || MoT_4,19.23 ||
   svapnaṃ nirūpayitum prastauti	svapnam nirUpayitum prastOti
        sauṣuptāt somyatāṃ yātaiḥ prāṇaiḥ sañcālyate yadā /	sOzuptAt somyatAm yAtEH prANEH saQcAlyate yadA /
        sa jīvadhātus sā saṃvit tataś cittatayoditā // Mo_4,19.24 //	sa jIvaDAtuH sA saMvid tatas citta tayA uditAH // MaH _4,19.24 //
   suṣuptam eva sauṣuptam | tasmāt | somyatāṃ yātaiḥ vātaiḥ | yadā	suzuptam eva sOzuptam | tasmAt | somyatAm yAtEH vAtEH | yadA
   suṣuptapariṇāmakāle | sa jīvadhātuḥ cālyate | tataḥ tadā | sā saṃvit	suzupta pariNAma kAle | sa jIvaDAtuH cAlyate | tatas tadA | sA saMvid 
   jīvadhātuspandarūpā saṃvit | cittatayā cittabhāvena | uditā prādurbhūtā |	jIva DAtu spanda rUpA saMvid | citta tayA citta BAvena | uditA prAdurBUtA |
   bhavati || MoT_4,19.24 ||	Bavati || MoT_4,19.24 ||
   cittatayā uditya kiṃ karotīty | atrāha	citta tayA uditya kim karoti iti | atra Aha
        svāntaḥsaṃsthaṃ jagajjālam bhāgabhāgaiḥ kramabhramaiḥ /	sva antar saMsTam jagat jAlam BAga BAgEH krama BramEH /
        paśyati svāntar evāśu sphāram bījam iva drumam // Mo_4,19.25 //	paSyati sva antar eva ASu sPAram bIjam iva drumam // MaH _4,19.25 //
   tataḥ sā cittarūpā saṃvit svāntaḥsaṃstham saṃskārarūpeṇa svātmani sthitam	tatas sA citta rUpA saMvid sva antar saMsTam saMskAra rUpeNa sva Atmani sTitam
   | jagajjālaṃ svāntar eva na tu bāhye | āśu kramabhramaiḥ na tu	| jagat jAlam sva antar eva na tu bAhye | ASu krama BramEH na tu
   sahajakramayuktaiḥ | bhāgabhāgaiḥ padārtharūpaiḥ leśaleśaiḥ | paśyati	sahaja krama yuktEH | BAga BAgEH padArTa rUpEH leSa leSEH | paSyati
   anubhavati | kim iva | bījam iva | yathā sphāram aṅkuronmukham | bījam |	anuBavati | kim iva | bIjam iva | yaTA sPAram aFkura unmuKam | bIjam |
   drumam svāntaḥ paśyati | anyathā tannirgamānupapatteḥ | tathety arthaḥ ||	drumam sva antaH paSyati | anyaTA tad nirgama anupapatteH | taTA iti arTaH ||
   MoT_4,19.25 ||	MoT_4,19.25 ||
   tad eva viśeṣataḥ kathayati	tat eva viSezataH kaTayati
        jīvadhātur yadā vātaiḥ kiñcit saṅkṣobhyate bhṛśam /	jIvaDAtuH yadA vAtEH kiQcid saFkzoByate BRSam /
        tadohyate 'mbara iva paśyaty ātmani khe gatim // Mo_4,19.26 //	tadA uhyate ambaraH iva paSyati Atmani Ke gatim // MaH _4,19.26 //
   vātabāhulyasvabhāva evāyaṃ yat puruṣaḥ svapne khe gatim paśyatīti	vAta bAhulya svaBAvaH eva ayam yat puruzaH svapne Ke gatim paSyati iti
   vākyārthaḥ || MoT_4,19.26 ||	vAkya arTaH || MoT_4,19.26 ||
        yadāmbhasā plāvyate 'sau tadā vāryādisambhramam /	yadA amBasA plAvyate asO tadA vAri Adi samBramam /
        antar evānubhavati svāmodaṃ kusumaṃ yathā // Mo_4,19.27 //	antar eva anuBavati su a Amodam kusumam yaTA // MaH _4,19.27 //
   asau jīvadhātuḥ | ambhasā kapharūpeṇa jalena | plāvyate pūryate |	asO jIvaDAtuH | amBasA kaPa rUpeNa jalena | plAvyate pUryate |
   vāryādisambhramam udakaplavādirūpaṃ sambhramam || MoT_4,19.27 ||	vAri Adi samBramam udaka plava Adi rUpam samBramam || MoT_4,19.27 ||
        yadā pittādinākrāntas tadāgnyauṣṇyādisambhramam /	yadA pitta AdinA AkrAntaH tadA agni OzNya Adi samBramam /
        antar evānubhavati sphāram bahir ivākhilam // Mo_4,19.28 //	antar eva anuBavati sPAram bahis iva aKilam // MaH _4,19.28 //
   paramārthatas tu na bahiḥ sphāram iti ivaśabdopādanam || MoT_4,19.28 ||	paramArTataH tu na bahis sPAram iti iva Sabda upAdanam || MoT_4,19.28 ||
        raktāpūrṇo raktavarṇān deśakālān bahir yadā /	raktApUrNaH rakta varNAn deSa kAlAn bahis yadA /
        paśyaty anubhavātmatvāt tatraiva ca nimajjati // Mo_4,19.29 //	paSyati anuBava Atma tvAt tatra eva ca nimajjati // MaH _4,19.29 //
   yadā raktāpūrṇaḥ raktapūritaḥ | syāt | tadā bahiḥ raktavarṇān deśakālān	yadA raktApUrNaH rakta pUritaH | syAt | tadA bahis rakta varNAn deSa kAlAn
   paśyati | na kevalam paśyati | tatraiva ca nimajjati || MoT_4,19.29 ||	paSyati | na kevalam paSyati | tatra eva ca nimajjati || MoT_4,19.29 ||
   nanu nānāvyavahārān katham paśyatīty | atrāha	nanu nAnA vyavahArAn kaTam paSyati iti | atra Aha
        sevate vāsanāṃ yāṃ tāṃ so 'ntaḥ paśyati nidritaḥ /	sevate vAsanAm yAm tAm saH antar paSyati nidritaH /
        pavanakṣobhitai randhrair bahir akṣādibhir yathā // Mo_4,19.30 //	pavana kzoBitEH ranDrEH bahis akza AdiBiH yaTA // MaH _4,19.30 //
   saḥ jīvadhātuḥ | yām śubhāśubharūpām | vāsanāṃ sevate nidritaḥ san | tām	saH jIvaDAtuH | yAm SuBa aSuBa rUpAm | vAsanAm sevate nidritaH san | tAm
   antaḥ paśyati | kathaṃ tathā | tathā katham pavanakṣobhitaḥ akṣādibhiḥ	antar paSyati | kaTam taTA | taTA kaTam pavana kzoBitaH akza AdiBiH
   randhraiḥ netrādidvāraiḥ | yathā bahiḥ paśyati || MoT_4,19.30 ||	ranDrEH netra Adi dvArEH | yaTA bahis paSyati || MoT_4,19.30 ||
   saṅgṛhya svapnalakṣaṇaṃ kathayati	saFgRhya svapna lakzaNam kaTayati
        anākrantendriyacchidro yad akṣubdho 'ntar eva saḥ /	anAkranta indriya= CidraH yat akzubDaH antar eva saH /
        saṃvidānubhavaty āśu sa svapna iti kathyate // Mo_4,19.31 //	saMvidA anuBavati ASu sa svapnaH iti kaTyate // MaH _4,19.31 //
   saḥ jīvadhātuḥ | anākrantendriyacchidraḥ antar eva akṣubdhaḥ	saH jIvaDAtuH | anAkranta indriya= CidraH antar eva akzubDaH
   bāhyakṣobharahitaḥ san | saṃvidā saṃvidākhyena dharmeṇa | svapne yat	bAhya kzoBa rahitaH san | saMvidA saMvid AKyena DarmeNa | svapne yat 
   anubhavati jagadviṣayam anubhavaṃ karoti | paṇḍitaiḥ sa svapna iti	anuBavati jagat vizayam anuBavam karoti | paNxitEH sa svapnaH iti
   kathyate || MoT_4,19.31 ||	kaTyate || MoT_4,19.31 ||
   jāgrallakṣaṇaṃ kathayati	jAgrat lakzaNam kaTayati
        samākrantendriyacchidro yat kṣubdho bāhyasaṃvidā /	samAkranta indriya= CidraH yat kzubDaH bAhya saMvidA /
        paripaśyati taj jāgrad ity āhur matimattamāḥ // Mo_4,19.32 //	paripaSyati tat jAgrat iti AhuH matimattamAH // MaH _4,19.32 //
   atiśayena matimantaḥ matimattamāḥ | jāgratsvapnayor eva pṛṣṭatvāt tayor	atiSayena matimantaH matimattamAH | jAgrat svapnayoH eva pRzwa tvAt tayoH 
   evehopasaṃhāre saṅgraheṇa lakṣaṇābhidhānam | na suṣupteḥ || MoT_4,19.32 ||	eva iha upasaMhAre saFgraheNa lakzaNa aBiDAnam | na suzupteH || MoT_4,19.32 ||
   sargāntaślokenaitad upasaṃharati	sarga anta Slokena etat upasaMharati
        iti viditavatā tvayādhunāntaḥ	iti viditavatA tvayA aDunA antar 
        prathitamahāmatineha satyatāsthā /	praTita mahAmatinA iha satya tA sTA /
        asati jagati naiva bhāvanīyā	asati jagati na eva BAvanIyA
        mṛtihṛtisaṃsṛtidoṣabhāvanīyā // Mo_4,19.33 //	mRti hRti saMsRti doza BAvanIyAH // MaH _4,19.33 //
   iti evam | viditavatā jñātavatā | ata eva prathitā visṛtiṃ gatā |	iti evam | viditavatA jQAtavatA | atas eva praTitA visRtim gatAH |
   mahāmatiḥ yasya | tādṛśena tvayā | asati jagati adhunā antaḥ manasi |	mahAmatiH yasya | tAdRSena tvayA | asati jagati aDunA antar manasi |
   satyatāsthā satyam idam ity evaṃrūpā āsthā | na bhāvanīyā bhāvanāviṣayatāṃ	satya tA sTA satyam idam iti evaMrUpA AsTA | na BAvanIyAH BAvanA vizaya tAm
   na neyā | satyatāsthā kā | yā | mṛtiś ca hṛtiś ca saṃsṛtiś ca tāḥ	na neyA | satya tA sTA kA | yA | mRtiH ca hRtiH ca saMsRtiH ca tAH
   mṛtihṛtisaṃsṛtayaḥ | tā eva doṣāḥ | tān bhāvayati sampādayatīti tādṛśī |	mRti hRti saMsRtayaH | tAH eva dozAH | tAn BAvayati sampAdayati iti tAdRSI |
   bhavati | saṃsārasatyatāsthāyāṃ hi tadgatāḥ mṛtyādidoṣāḥ bādhante |	Bavati | saMsAra satya tA AsTAyAm hi tad gatAH mRtyA Adi dozAH bADante |
   tadasatyatāsthāyāṃ tu tā api asatyabhūtā eva kām bādhāṃ kartuṃ śaknuvanti	tat asatya tA AsTAyAm tu tAH api asatya BUtAH eva kAm bADAm kartum Saknuvanti
   | na hi vandhyāputraḥ kañcid bādhate | iti śivam || MoT_4,19.33 ||	| na hi vanDyA putraH kaQcid bADate | iti Sivam || MoT_4,19.33 ||
   iti śrībhāskarakaṇṭhaviracitāyāṃ śrīmokṣopāyaṭīkāyāṃ sthitiprakaraṇe	iti SrI BAskara kaNWa viracitAyAm SrI mokza upAyawIkAyAm sTiti prakaraNe
   ekonaviṃśaḥ sargaḥ ||19||	ekonaviMSaH sargaH ||19||
   oṃ | evaṃ śrīrāmeṇa madhye pṛṣṭaṃ jāgradādisvarūpaṃ nirṇīya prakṛtam	om | evam SrI rAmeNa maDye pRzwam jAgrat Adi svarUpam nirNIya prakRtam
   evānusandadhāti	eva anusandaDAti
        etat te kathitaṃ sarvam manorūpanirūpaṇe /	etat te kaTitam sarvam manaH rUpa nirUpaNe /
        mayā rāghava nānyena kenacin nāma hetunā // Mo_4,20.1 //	mayA rAGava na anyena kenacid nAma hetunA // MaH _4,20.1 //
   etat sarvam yo yathā yatate saḥ tathā bhavatīty etat samastam | mayā | he	etat sarvam yaH yaTA yatate saH taTA Bavati iti etat samastam | mayA | he
   rāghava | manorūpanirūpaṇe manonirūpaṇanimittam | te kathitam | anyena	rAGava | manaH rUpa nirUpaNe manaH nirUpaNa nimittam | te kaTitam | anyena
   hetunā na kathitam vyarthatvāt || MoT_4,20.1 ||	hetunA na kaTitam vyarTa tvAt || MoT_4,20.1 ||
