   śrīḥ	SrIH
   pañcaviṃśatisaṃkhyākānrasabandhān pracakṣmahe /	paQcaviMSati-saMKyAkAn-rasa-banDAn pracakzmahe /
   yena yena hi cāñcalyaṃ durgrahatvaṃ ca naśyati /	yena yena hi cAQcalyam durgraha-tvam ca naSyati /
   rasarājasya samprokto bandhanārtho hi vārttikaiḥ // VRrs_11.60 //	rasarAjasya samproktaH banDana-arTaH hi vArttikEH // VRrH-_11.60 //
   haṭhāroṭau tathābhāsaḥ kriyāhīnaśca piṣṭikā /	haWa-ArowO taTA-ABAsaH kriyA-hInaH-ca pizwikA /
   kṣāraḥ khoṭaśca poṭaśca kalkabandhaśca kajjaliḥ // VRrs_11.61 //	kzAraH KowaH-ca powaH-ca kalkabanDaH-ca kajjaliH // VRrH-_11.61 //
   sajīvaścaiva nirjīvo nirbījaśca sabījakaḥ /	sa-jIvaH-ca-eva nirjIvaH nirbIjaH-ca sabIjakaH /
   śṛṅkhalādrutibandhau ca bālakaśca kumārakaḥ // VRrs_11.62 //	SRFKalA-druti-banDO ca bAlakaH-ca kumArakaH // VRrH-_11.62 //
   taruṇaś ca tathā vṛddho mūrtibaddhas tathāparaḥ /	taruNaH ca taTA vRdDaH mUrti-badDaH taTA-aparaH /
   jalabandho 'gnibandhaśca susaṃskṛtakṛtābhidhaḥ /	jalabanDaH agnibanDaH-ca susaMskRta-kRta-aBiDaH /
   mahābandhābhidhaśceti pañcaviṃśatirīritāḥ // VRrs_11.63 //	mahAbanDa-aBiDaH-ca-iti paQcaviMSatiH-IritAH // VRrH-_11.63 //
   kecidvadanti ṣaḍviṃśo jalūkābandhasaṃjñakaḥ /	kecid-vadanti zaxviMSaH jalUkA-banDa-saMjQakaH /
   sa tāvanneṣyate dehe strīṇāṃ drāve 'tiśasyate // VRrs_11.64 //	sa tAvat-na-izyate dehe strINAm drAve atiSasyate // VRrH-_11.64 //
   haṭho rasaḥ sa vijñeyaḥ samyak śuddhivivarjitaḥ /	haWaH rasaH sa vijQeyaH samyak SudDi-vivarjitaH /
   sa sevito nṛṇāṃ kuryān mṛtyuṃ vā vyādhimuddhatam // VRrs_11.65 //	sa sevitaH nRNAm kuryAt mRtyum vA vyADim-udDatam // VRrH-_11.65 //
   suśodhito rasaḥ samyagāroṭa iti kathyate /	su-SoDitaH rasaH samyak-ArowaH iti kaTyate /
   sa kṣetrīkaraṇe śreṣṭhaḥ śanairvyādhivināśanaḥ // VRrs_11.66 //	sa kzetrIkaraNe SrezWaH SanEs-vyADi-vinASanaH // VRrH-_11.66 //
   puṭito yo raso yāti yogaṃ muktvā svabhāvatām /	puwitaH yaH rasaH yAti yogam muktvA svaBAva-tAm /
   bhāvito dhātumūlādyair ābhāso guṇavaikṛteḥ // VRrs_11.67 //	BAvitaH DAtu-mUla-AdyEH ABAsaH guNa-vEkRteH // VRrH-_11.67 //
   asaṃśodhitalohādyaiḥ sādhito yo rasottamaḥ /	asaMSoDita-loha-AdyEH sADitaH yaH rasottamaH /
   kriyāhīnaḥ sa vijñeyo vikriyāṃ yātyapathyataḥ // VRrs_11.68 //	kriyA-hInaH sa vijQeyaH vikriyAm yAti-apaTyataH // VRrH-_11.68 //
   tīvrātape gāḍhatarāvamardātpiṣṭī bhavetsā navanītarūpā /	tIvra-Atape gAXatara-avamardAt-pizwI Bavet-sA navanIta-rUpAH /
   sa rasaḥ piṣṭikābandho dīpanaḥ pācanastarām // VRrs_11.69 //	sa rasaH pizwikA-banDaH dIpanaH pAcanaH-tarAm // VRrH-_11.69 //
   śaṅkhaśuktivarāṭādyair yo 'sau saṃsādhito rasaḥ /	SaFKa-Sukti-varAwa-AdyEH yaH asO saMsADitaH rasaH /
   kṣārabandhaḥ paraṃ dīptipuṣṭikṛcchūlanāśanaḥ // VRrs_11.70 //	kzArabanDaH param dIpti-puzwi-kRt-SUla-nASanaH // VRrH-_11.70 //
   bandho yaḥ khoṭatāṃ yāti dhmāto dhmātaḥ kṣayaṃ vrajet /	banDaH yaH Kowa-tAm yAti DmAtaH DmAtaH kzayam vrajet /
   khoṭabandhaḥ sa vijñeyaḥ śīghraṃ sarvagadāpahaḥ // VRrs_11.71 //	Kowa-banDaH sa vijQeyaH SIGram sarva-gada-apahaH // VRrH-_11.71 //
   drutakajjalikā mocāpattrake cipiṭīkṛtā /	druta-kajjalikA mocA-pattrake cipiwIkRtA /
   sa poṭaḥ parpaṭī saiva bālādyakhilaroganut // VRrs_11.72 //	sa powaH parpawI sA-eva bAla-Adi-aKila-roga-nud // VRrH-_11.72 //
   svedādyaiḥ sādhitaḥ sūtaḥ paṅkatvaṃ samupāgataḥ /	sveda-AdyEH sADitaH sUtaH paFka-tvam samupAgataH /
   kalkabaddhaḥ sa vijñeyo yogoktaphaladāyakaḥ // VRrs_11.73 //	kalka-badDaH sa vijQeyaH yoga-ukta-Pala-dAyakaH // VRrH-_11.73 //
   kajjalī rasagandhotthā suślakṣṇā kajjalopamā /	kajjalI rasa-ganDa-utTA su-SlakzNA kajjala-upamA /
   tattadyogena saṃyuktā kajjalībandha ucyate // VRrs_11.74 //	tad-tad-yogena saMyuktA kajjalIbanDaH ucyate // VRrH-_11.74 //
   bhasmīkṛto gacchati vahniyogād rasaḥ sajīvaḥ sa khalu pradiṣṭaḥ /	BasmIkRtaH gacCati vahni-yogAt rasaH sajIvaH sa Kalu pradizwaH /
   saṃsevito 'sau na karoti bhasmakāryaṃ javād rogavināśanaṃ ca // VRrs_11.75	saMsevitaH asO na karoti Basma-kAryam javAt roga-vinASanam ca // VRrH-_11.75
   jīrṇābhrako vā parijīrṇagandho bhasmīkṛtaścākhilalohamauliḥ /	jIrNa-aBrakaH vA parijIrNa-ganDaH BasmIkRtaH-ca-aKila-loha-mOliH /
   nirjīvanāmā hi sa bhasmasūto niḥśeṣarogān vinihanti sadyaḥ // VRrs_11.76	nirjIva-nAmA hi sa Basma-sUtaH niHSeza-rogAn vinihanti sadyas // VRrH-_11.76
   rasastu pādāṃśavarṇajīrṇaḥ piṣṭīkṛto gandhakayogataśca /	rasaH-tu pAda-aMSa-varNa-jIrNaH pizwIkRtaH ganDaka-yogataH-ca /
   tulyāṃśagandhaiḥ puṭitaḥ krameṇa nirbījanāmā sakalāmayaghnaḥ // VRrs_11.77	tulya-aMSa-ganDEH puwitaH krameNa nirbIja-nAmA sakala-Amaya-GnaH // VRrH-_11.77
   piṣṭīkṛtair abhrakasattvahematārārkakāntaiḥ parijārito yaḥ /	pizwIkRtEH aBraka-sattva-hema-tArA-arka-kAntEH parijAritaH yaH /
   hatastataḥ ṣaḍguṇagandhakena sabījabaddho vipulaprabhāvaḥ // VRrs_11.78 //	hataH-tatas zaxguNa-ganDakena sa-bIja-badDaH vipula-praBAvaH // VRrH-_11.78 //
   vajrādinihataḥ sūto hataḥ sūtaḥ samo 'paraḥ /	vajra-AdinihataH sUtaH hataH sUtaH samaH aparaH /
   śṛṅkhalābaddhasūtastu dehalohavidhāyakaḥ /	SRFKalA-badDa-sUtaH-tu deha-loha-viDAyakaH /
   citraprabhāvāṃ vegena vyāptiṃ jānāti śaṃkaraḥ // VRrs_11.79 //	citra-praBAvAm vegena vyAptim jAnAti SaMkaraH // VRrH-_11.79 //
   yukto 'pi bāhyadrutibhiśca sūto bandhaṃgato vā bhasitasva paḥ /	yuktaH api bAhyadrutiBiH-ca sUtaH banDaMgataH vA Basitasva paH /
   sa rājikāpādamito nihanti duḥsādhyarogān drutibaddhanāmā // VRrs_11.80 //	sa rAjikA-pAda-mitaH nihanti duHsADya-rogAn druti-badDa-nAmA // VRrH-_11.80 //
   samābhrajīrṇaḥ śivajastu bālaḥ saṃsevito yogayuto javena /	sama-aBra-jIrNaH Siva-jaH-tu bAlaH saMsevitaH yoga-yutaH javena /
   rasāyano bhāvigadāpahaśca sopadravāriṣṭagadānnihanti // VRrs_11.81 //	rasAyanaH BAvi-gada-apahaH-ca sa-upadrava-arizwa-gadAn-nihanti // VRrH-_11.81 //
   harodbhavo yo dviguṇābhrajīrṇaḥ sa syātkumāro mitataṇḍulo 'sau /	hara-udBavaH yaH dviguNa-aBra-jIrNaH sa syAt-kumAraH mita-taNxulaH asO /
   triḥ saptarātraiḥ khalu pāparogasaṃghātaghātī ca rasāyanaṃ ca //	tris sapta-rAtrEH Kalu pApa-roga-saMGAta-GAtI ca rasAyanam ca //
   VRrs_11.82 //	VRrH-_11.82 //
   caturguṇavyomakṛtāśano 'sau rasāyanāgryas taruṇābhidhānaḥ /	caturguNa-vyoma-kRta-aSanaH asO rasAyana-agryaH taruNa-aBiDAnaH /
   sa saptarātrātsakalāmayaghno rasāyano vīryabalapradātā // VRrs_11.83 //	sa sapta-rAtrAt-sakala-Amaya-GnaH rasAyanaH vIrya-bala-pradAtA // VRrH-_11.83 //
   yasyābhrakaḥ ṣaḍguṇito hi jīrṇaḥ prāptāgnisakhyaḥ sa hi vṛddhanāmā /	yasya-aBrakaH zaz-guNitaH hi jIrNaH prApta-agni-saKyaH sa hi vRdDa-nAmA /
   dehe ca lohe ca niyojanīyaḥ śivādṛte ko 'sya guṇān pravakti // VRrs_11.84	dehe ca lohe ca niyojanIyaH SivAt-Rte kaH asya guNAn pravakti // VRrH-_11.84
   yo divyamūlikābhiśca kṛto 'tyagnisaho rasaḥ /	yaH divya-mUlikABiH-ca kRtaH ati-agni-sahaH rasaH /
   vinābhrajāraṇātsa syānmūrtibandho mahārasaḥ // VRrs_11.85 //	vinA-aBra-jAraNAt-sa syAt-mUrtibanDaH mahArasaH // VRrH-_11.85 //
   ayaṃ hi jāryamāṇastu nāgninā kṣīyate rasaḥ /	ayam hi jAryamANaH-tu na-agninA kzIyate rasaH /
   yojitaḥ sarvayogeṣu niraupamyaphalapradaḥ // VRrs_11.86 //	yojitaH sarva-yogezu nirOpamya-Pala-pradaH // VRrH-_11.86 //
   śilātoyamukhaistoyair baddho 'sau jalabandhavān /	SilA-toya-muKEH-toyEH badDaH asO jala-banDavAn /
   sa jarārogamṛtyughnaḥ kalpoktaphaladāyakaḥ // VRrs_11.87 //	sa jarA-roga-mRtyu-GnaH kalpa-ukta-Pala-dAyakaH // VRrH-_11.87 //
   kevalo yogeṣu vā dhmātaḥ syādguṭikākṛtiḥ /	kevalaH yogezu vA DmAtaH syAt-guwikA-AkRtiH /
   akṣīṇaścāgnibaddho 'sau khecaratvādikṛt sa hi // VRrs_11.88 //	akzINaH-ca-agni-badDaH asO Kecara-tva-Adi-kRt sa hi // VRrH-_11.88 //
   viṣṇukrāntāśaśilatākumbhīkanakamūlakaiḥ /	vizNukrAntA-SaSi-la-tA-kumBI-kanaka-mUlakEH /
   viśālānāginīkandavyāghrapādīkuruṇṭakaiḥ // VRrs_11.89 //	viSAlA-nAginI-kanda-vyAGrapAdI-kuruNwakEH // VRrH-_11.89 //
   vṛścikālībhaśuṇḍībhyāṃ haṃsapādā sahāsuraiḥ /	vRScikAlI-iBaSuNxIByAm haMsapAdA saha-asurEH /
   aprasūtagavāṃ mūtraiḥ piṣṭaṃ vā kulake pacet // VRrs_11.90 //	aprasUta-gavAm mUtrEH pizwam vA kulake pacet // VRrH-_11.90 //
   pakvamevaṃ mṛtair lohairmarditaṃ vipaced rasam /	pakvam-evam mRtEH lohEH-marditam vipacet rasam /
   yantreṣu mūrchā sūtānāmeṣa kalpaḥ samāsataḥ // VRrs_11.91 //	yantrezu mUrCA sUtAnAm-eza kalpaH samAsatas // VRrH-_11.91 //
   hemnā vā rajatena vā sahacaro dhmāto vrajatyekatām akṣīṇo nibiḍo guruśca	hemnA vA rajatena vA sahacaraH DmAtaH vrajati-ekatAm akzINaH nibixaH guruH-ca
   guṭikākāro 'tidīrghojjvalaḥ /	guwikA-AkAraH ati-dIrGa-ujjvalaH /
   cūrṇatvaṃ paṭuvat prayāti nihato ghṛṣṭo na muñcenmalaṃ nirgandho dravati	cUrNa-tvam pawu-vat prayAti nihataH GRzwaH na muQcet-malam nirganDaH dravati
   kṣaṇātsa hi mahābandhābhidhāno rasaḥ // VRrs_11.92 //	kzaNAt-sa hi mahAbanDa-aBiDAnaH rasaH // VRrH-_11.92 //
   sūte garbhaniyojitārdhakanake pādāṃśanāge 'thavā	sUte garBa-niyojita-arDa-kanake pAda-aMSa-nAge aTavA
   pañcāṅguṣṭhakaśālmalīkṛtamadāśleṣmātabījais tathā /	paQcAFguzWaka-SAlmalI-kRta-madA-SlezmAta-bIjEH taTA /
   tadvat tejinīkolakākhyaphalajaiś cūrṇaṃ tilaṃ pattrakaṃ tapte khallatale	tadvat tejinI-kolaka-AKya-Pala-jEH cUrNam tilam pattrakam tapte Kalla-tale
   nidhāya mṛdite jātā jalūkā varā // VRrs_11.93 //	niDAya mRdite jAtAH jalUkAH varAH // VRrH-_11.93 //
   saiṣā syātkapikacchūromapaṭale candrāvatī tailake candre	sA-ezA syAt-kapikacCU-roma-pawale candrAvatI tElake candre
   ṭaṅkaṇakāmapippalījale svinnā bhavet tejinī /	waFkaNa-kAma-pippalI-jale svinnA Bavet tejinI /
   tapte khallatale vimardya vidhivadyatnādvaṭī yā kṛtā sā strīṇāṃ	tapte Kalla-tale vimardya viDivat-yatnAt-vawI yA kRtA sA strINAm
   madadarpanāśanakarī khyātā jalūkā varā // VRrs_11.94 //	mada-darpa-nASana-karI KyAtAH jalUkAH varAH // VRrH-_11.94 //
   bālye cāṣṭāṅgulā yojyā yauvane ca daśāṅgulā /	bAlye ca-azwa-aFgulA yojyA yOvane ca daSa-aFgulAH /
   dvādaśaiva pragalbhānāṃ jalaukā trividhā matā // VRrs_11.95 //	dvAdaSa-eva pragalBAnAm jalOkA triviDAH matAH // VRrH-_11.95 //
   dhṛtvā sūtamukhe pātraṃ meṣīkṣīraṃ pradāpayet /	DRtvA sUta-muKe pAtram mezI-kzIram pradApayet /
   sthāpayedātape tīvre vāsarāṇyekaviṃśatiḥ // VRrs_11.96 //	sTApayet-Atape tIvre vAsarANi-ekaviMSatiH // VRrH-_11.96 //
   dvitīyātra mayā proktā jalaukā drāvaṇe hitā /	dvitIyA-atra mayA proktA jalOkA drAvaNe hitAH /
   puruṣāṇāṃ sthitā mūrdhni drāvayedbījam adbhutam // VRrs_11.97 //	puruzANAm sTitA mUrDni drAvayet-bIjam adButam // VRrH-_11.97 //
   munipattrarasaṃ caiva śālmalīvṛntavāri ca /	muni-pattra-rasam ca-eva SAlmalI-vRnta-vAri ca /
   jātīmūlasya toyaṃ ca śiṃśapātoyasaṃyutam // VRrs_11.98 //	jAtI-mUlasya toyam ca SiMSapA-toya-saMyutam // VRrH-_11.98 //
   śleṣmātakaphalaṃ caiva triphalācūrṇam eva ca /	SlezmAtaka-Palam ca-eva triPalA-cUrNam eva ca /
   kokilākṣasya cūrṇaṃ ca pāradaṃ mardayed budhaḥ // VRrs_11.99 //	kokilAkzasya cUrNam ca pAradam mardayet buDaH // VRrH-_11.99 //
   jalūkā jāyate divyā rāmājanamanoharā /	jalUkA jAyate divyAH rAma-ajana-manoharAH /
   sā yojyā kāmakāle tu kāmayetkāminī svayam // VRrs_11.100 //	sA yojyA kAma-kAle tu kAmayet-kAminI svayam // VRrH-_11.100 //
   triphalābhṛṅgamahauṣadhamadhusarpiśchāgadugdhagomūtre /	triPalA-BRFga-mahOzaDa-maDu-sarpiH-CAga-dugDa-go-mUtre /
   nāgaṃ saptaniṣiktaṃ samarasajāritaṃ jalūkā syāt // VRrs_11.101 //	nAgam sapta-niziktam sama-rasa-jAritam jalUkA syAt // VRrH-_11.101 //
   bhānusvaradinasaṃkhyāpramāṇasūtaṃ gṛhī tadīnāram /	BAnu-svara-dina-saMKyA-pramANa-sUtam gRhI tadInAram /
   aṅkolarājavṛkṣakakanyārasataśca śodhanaṃ kuryāt // VRrs_11.102 //	aFkola-rAjavRkzaka-kanyA-rasataH-ca SoDanam kuryAt // VRrH-_11.102 //
   śaśirekhāvaravarṇinīsakokilākṣāpāmārgakanakānām /	SaSi-reKA-vara-varNinI-sa-kokilAkza-apAmArga-kanakAnAm /
   cūrṇaiḥ sahaikaviṃśatidināni saṃmardayet samyak // VRrs_11.103 //	cUrNEH saha-ekaviMSati-dinAni saMmardayet samyak // VRrH-_11.103 //
   niśāyāḥ kāñjikaṃ yūṣaṃ dattvā yonau praveśayet /	niSAyAH kAQjikam yUzam dattvA yonO praveSayet /
   bālamadhyamavṛddhāsu yojyā vijñāya tatkramāt /	bAla-maDyama-vRdDAsu yojyA vijQAya tad-kramAt /
   nīrasānāmapi nṝṇāṃ yoṣā syātsaṃgamotsukā // VRrs_11.104 //	nIrasAnAm-api nLNAm yozA syAt-saMgama-utsukAH // VRrH-_11.104 //
   rasabhāgaṃ catuṣkaṃ ca vaṅgabhāgaṃ ca pañcamam /	rasa-BAgam catuzkam ca vaFga-BAgam ca paQcamam /
   surasārasamaṃ yuktaṃ ṭaṅkaṇena samanvitam // VRrs_11.105 //	surasAra-samam yuktam waFkaNena samanvitam // VRrH-_11.105 //
   tridinaṃ mardayitvā ca golakaṃ taṃ rasodbhavam /	tri-dinam mardayitvA ca golakam tam rasodBavam /
   liṅgāgre yoninikṣiptaṃ yāvad āyurvaśaṃkaram // VRrs_11.106 //	liFga-agre yoni-nikziptam yAvat AyuH-vaSaMkaram // VRrH-_11.106 //
   karpūrasūraṇasubhṛṅgasumeghanādair nāgaṃ niṣicya tu mitho valayed rasena /	karpUra-sUraNa-su-BRFga-sumeGanAdEH nAgam nizicya tu miTas valayet rasena /
   liṅgasthitena valayena nitambinīnāṃ svāmī bhavatyanudinaṃ sa tu jīvahetuḥ	liFga-sTitena valayena nitambinInAm svAmI Bavati-anudinam sa tu jIva-hetuH
   // VRrs_11.107 //	// VRrH-_11.107 //
   ṭaṅkaṇapippalikābhiḥ sūraṇakarpūramātuluṅgarasaiḥ /	waFkaNa-pippalikABiH sUraNa-karpUra-mAtuluFga-rasEH /
   kṛtvā svaliṅgalepaṃ yoniṃ vidrāvayet strīṇām // VRrs_11.108 //	kRtvA sva-liFga-lepam yonim vidrAvayet strINAm // VRrH-_11.108 //
   agnyāvartitanāge harabījaṃ nikṣipettato dviguṇam /	agni-Avartita-nAge harabIjam nikzipet-tatas dviguNam /
   munikanakanāgasarpair dantyātha siñyāc ca tanmadhyam // VRrs_11.109 //	muni-kanaka-nAga-sarpEH dantyA-aTa siQyAt ca tad-maDyam // VRrH-_11.109 //
   takreṇa mardayitvā gaṇena madanavalayaṃ kuryāt /	takreNa mardayitvA gaNena madana-valayam kuryAt /
   ratisamaye vanitānāṃ ratigarvavināśanaṃ kurute // VRrs_11.110 //	rati-samaye vanitAnAm rati-garva-vinASanam kurute // VRrH-_11.110 //
   vyāghrībṛhatīphalarasasūraṇakandaṃ ca caṇakapattrāmlam /	vyAGrI-bRhatI-Pala-rasa-sUraNa-kandam ca caNaka-pattra-amlam /
   kapikacchuvajravallīpippalikāmlikācūrṇam // VRrs_11.111 //	kapikacCu-vajravallI-pippalikA-amlikA-cUrNam // VRrH-_11.111 //
   agnyāvartitanāgaṃ navavāraṃ mardayeddhimairdravyaiḥ /	agni-Avartita-nAgam nava-vAram mardayet-himEH-dravyEH /
   smaravalayaṃ kṛtvaitadvanitānāṃ drāvaṇaṃ kurute // VRrs_11.112 //	smara-valayam kRtvA-etat-vanitAnAm drAvaNam kurute // VRrH-_11.112 //
   palāśabījakaṃ raktajambīrāmlena sūtakam /	palASa-bIjakam rakta-jambIra-amlena sUtakam /
   sajīvaṃ marditaṃ yantre pācitaṃ mriyate dhruvam // VRrs_11.113 //	sa-jIvam marditam yantre pAcitam mriyate Druvam // VRrH-_11.113 //
   kharamañjari bījānvitapuṣkarabījaiḥ sucūrṇitaiḥ kalkam /	KaramaQjari bIja-anvita-puzkara-bIjEH su-cUrNitEH kalkam /
   kṛtvā sūtaṃ puṭayed dṛḍhamūṣāyāṃ bhavedbhasma // VRrs_11.114 //	kRtvA sUtam puwayet dRXa-mUzAyAm Bavet-Basma // VRrH-_11.114 //
   kākodumbarikāyā dugdhena subhāvito hiṅguḥ /	kAkodumbarikAyAH dugDena su-BAvitaH hiFguH /
   mardanapuṭanavidhānātsūtaṃ bhasmīkarotyeva // VRrs_11.115 //	mardana-puwana-viDAnAt-sUtam BasmIkaroti-eva // VRrH-_11.115 //
   devadālīṃ harikrāntāmāranālena peṣayet /	devadAlIm harikrAntAm-AranAlena pezayet /
   taddravaiḥ saptadhā sūtaṃ kuryānmarditamūrchitam // VRrs_11.116 //	tad-dravEH saptaDA sUtam kuryAt-mardita-mUrCitam // VRrH-_11.116 //
   tatsūtaṃ kharpare dadyāddattvā dattvā tu taddravam /	tat-sUtam Karpare dadyAt-dattvA dattvA tu tad-dravam /
   cullyopari pacec cāhni bhasma syāllavaṇopamam // VRrs_11.117 //	cullyA-upari pacet ca-ahni Basma syAt-lavaNa-upamam // VRrH-_11.117 //
   apāmārgasya bījāni tathairaṇḍasya cūrṇayet /	apAmArgasya bIjAni taTA-eraNxasya cUrNayet /
   taccūrṇaṃ pārade deyaṃ mūṣāyām adharottaram /	tat-cUrNam pArade deyam mUzAyAm aDara-uttaram /
   ruddhvā laghupuṭaiḥ pacyāc caturbhir bhasmatāṃ nayet // VRrs_11.118 //	rudDvA laGu-puwEH pacyAt caturBiH Basma-tAm nayet // VRrH-_11.118 //
   kaṭutumbyudbhave kande garbhe nārīpayaḥplute /	kawutumbI-udBave kande garBe nArI-payaH-plute /
   saptadhā sveditaḥ sūto mriyate gomayāgninā // VRrs_11.119 //	saptaDA sveditaH sUtaH mriyate gomaya-agninA // VRrH-_11.119 //
   aṅkolasya śiphāvāripiṣṭaṃ khalle vimardayet /	aFkolasya SiPA-vAri-pizwam Kalle vimardayet /
   sūtaṃ gandhakasaṃyuktaṃ dinānte taṃ nirodhayet /	sUtam ganDaka-saMyuktam dina-ante tam niroDayet /
   puṭayedbhūdhare yantre dinānte sa mṛto bhavet // VRrs_11.120 //	puwayet-BUDare yantre dina-ante sa mRtaH Bavet // VRrH-_11.120 //
   vaṭakṣīreṇa sūtābhrau mardayetpraharatrayam /	vawa-kzIreNa sUta-aBrO mardayet-prahara-trayam /
   pācayettena kāṣṭhena bhasmībhavati tadrasaḥ // VRrs_11.121 //	pAcayet-tena kAzWena BasmIBavati tad-rasaH // VRrH-_11.121 //
   athāturo rasācāryaṃ sākṣāddevaṃ maheśvaram /	aTa-AturaH rasa-AcAryam sAkzAt-devam maheSvaram /
   sādhitaṃ ca rasaṃ śṛṅgadantaveṇvādidhāritam // VRrs_11.122 //	sADitam ca rasam SRFga-danta-veNu-Adi-DAritam // VRrH-_11.122 //
   arcayitvā yathāśakti devagobrāhmaṇānapi /	arcayitvA yaTASakti deva-go-brAhmaNAn-api /
   parṇakhaṇḍe dhṛtaṃ sūtaṃ jagdhvā syādanupānataḥ // VRrs_11.123 //	parNa-KaNxe DRtam sUtam jagDvA syAt-anupAnataH // VRrH-_11.123 //
   ghṛtasaindhavadhānyakajīrakārdrakasaṃskṛtam /	GRta-sEnDava-DAnyaka-jIraka-Ardraka-saMskRtam /
   taṇḍulīyakadhānyakapaṭolālambuṣādikam // VRrs_11.124 //	taNxulIyaka-DAnyaka-pawolA-lambuzA-Adikam // VRrH-_11.124 //
   gojīrṇaśālyannaṃ gavyaṃ kṣīraṃ ghṛtaṃ dadhi /	go-jIrNa-SAli-annam gavyam kzIram GRtam daDi /
   haṃsodakaṃ mudgarasaḥ pathyavargaḥ samāsataḥ // VRrs_11.125 //	haMsodakam mudga-rasaH paTya-vargaH samAsatas // VRrH-_11.125 //
   bṛhatī bilvakūṣmāṇḍaṃ vetrāgraṃ kāravellakam /	bRhatI bilva-kUzmANxam vetra-agram kAravellakam /
   māṣaṃ masūraṃ niṣpāvaṃ kulatthaṃ sarṣapaṃ tilam // VRrs_11.126 //	mAzam masUram nizpAvam kulatTam sarzapam tilam // VRrH-_11.126 //
   laṅghanodvartanasnānatāmrasurāsavān /	laFGana-udvartana-snAna-tAmra-surAsavAn /
   ānūpamāṃsaṃ dhānyāmlaṃ bhojanaṃ kadalīdale /	AnUpa-mAMsam DAnyAmlam Bojanam kadalI-dale /
   kāṃsye ca guruviṣṭambhi tīkṣṇoṣṇaṃ ca bhṛśaṃ tyajet // VRrs_11.127 //	kAMsye ca guru-vizwamBi tIkzNa-uzNam ca BRSam tyajet // VRrH-_11.127 //
   kaṇṭārīphalakāñjikaṃ ca kamaṭhastailaṃ tathā rājikām nimbūkaṃ katakaṃ	kaNwArI-Pala-kAQjikam ca kamaWaH-tElam taTA rAjikAm nimbUkam katakam
   kaliṅgakaphalaṃ kūṣmāṇḍakaṃ karkaṭī /	kaliFgaka-Palam kUzmANxakam karkawI /
   kārī kukkuṭakāravellakaphalaṃ karkoṭikāyāḥ phalam vṛntākaṃ ca kapitthakaṃ	kArI kukkuwa-kAravellaka-Palam karkowikAyAH Palam vRntAkam ca kapitTakam
   khalu gaṇaḥ proktaḥ kakārādikaḥ // VRrs_11.128 //	Kalu gaNaH proktaH kakAra-AdikaH // VRrH-_11.128 //
   devīśāstroditaḥ so 'yaṃ kakārādigaṇo mataḥ /	devI-SAstra-uditaH saH ayam kakArAdi-gaNaH mataH /
   śāstrāntaravinirdiṣṭaḥ kathyate 'nyaprakārataḥ // VRrs_11.129 //	SAstra-antara-vinirdizwaH kaTyate anya-prakArataH // VRrH-_11.129 //
   kaṅguḥ kandukakolakukkuṭakalakroḍāḥ kulatthāstathā kaṇṭārī	kaFguH kanduka-kola-kukkuwa-kala-kroxAH kulatTAH-taTA kaNwArI
   kaṭutailakṛṣṇagalakaḥ kūrmaḥ kalāyaḥ kaṇā /	kawutEla-kRzNagalakaH kUrmaH kalAyaH kaNA /
   karkāruśca kaṭhillakaṃ ca katakaṃ karkoṭakaṃ karkaṭī kālī	karkAruH-ca kaWillakam ca katakam karkowakam karkawI kAlI
   kāñjikameṣakādikagaṇaḥ śrīkṛṣṇadevoditaḥ // VRrs_11.130 //	kAQjika-mezaka-Adika-gaNaH SrI-kRzNadeva-uditaH // VRrH-_11.130 //
   yasminrase ca kaṇṭhoktyā kakārādirniṣedhitaḥ /	yasmin-rase ca kaNWa-uktyA kakAra-AdiH-nizeDitaH /
   tatra tatra niṣeddhavyaṃ tadaucityamato 'nyataḥ // VRrs_11.131 //	tatra tatra nizedDavyam tat-Ocityam-atas anyatas // VRrH-_11.131 //
   udgāre sati dadhyannaṃ kṛṣṇamīnaṃ sajīrakam /	udgAre sati daDi-annam kRzNa-mInam sa-jIrakam /
   abhyaṅgam anilakṣobhe tailair nārāyaṇādibhiḥ // VRrs_11.132 //	aByaFgam anila-kzoBe tElEH nArAyaNa-AdiBiH // VRrH-_11.132 //
   aratau śītatoyena mastakopari secanam /	aratO SIta-toyena mastaka-upari secanam /
   tṛṣṇāyāṃ nārikelāmbu mudgaṃ saśarkaram // VRrs_11.133 //	tRzNAyAm nArikela-ambu mudgam sa-Sarkaram // VRrH-_11.133 //
   drākṣādāḍimakharjūrakadalīnāṃ phalaṃ bhajet /	drAkzA-dAxima-KarjUra-kadalInAm Palam Bajet /
   rasavīryavivṛddhyarthaṃ dadhikṣīrekṣuśarkarāḥ /	rasa-vIrya-vivRdDi-arTam daDi-kzIra-ikzu-SarkarAH /
   śītopacāram anyaṃ ca rasatyāgavidhau punaḥ // VRrs_11.134 //	SIta-upacAram anyam ca rasa-tyAga-viDO punar // VRrH-_11.134 //
   bhakṣayed bṛhatīṃ bilvaṃ sakṛtsādhāraṇo vidhiḥ // VRrs_11.135 //	Bakzayet bRhatIm bilvam sakRt-sADAraNaH viDiH // VRrH-_11.135 //
   jvarasya raktapittasya kāsasya śvāsahidhmayoḥ /	jvarasya raktapittasya kAsasya SvAsa-hiDmayoH /
