   (Vaidya 221)	(VEdyaH 221)
   buddhadarśanādbodhisattvadarśanāddharmaśravaṇāddharmasaṃkathanāt |	budDa-darSanAt-boDisattva-darSanAt-Darma-SravaNAt-Darma-saMkaTanAt |
   kuśalamūlacaryāyāḥ parihīṇā bhavanti sarvakuśalamūlasaṃpattibhiḥ yadidaṃ	kuSala-mUla-caryAyAH parihINAH Bavanti sarva-kuSala-mUla-saMpattiBiH yat-idam
   vicikitsāpatitaiḥ saṃjñāmanasikāraiḥ | tadyathāpi nāma ajita rājñaḥ	vicikitsA-patitEH saMjQA-manasikArEH | tat-yaTA-api nAma ajita rAjQaH
   kṣatriyasya mūrdhābhiṣiktasya bandhanāgāraṃ	kzatriyasya mUrDABiziktasya banDanAgAram
   bhavetsarvasauvarṇavaiḍūryapratyuptamavasaktapaṭṭamālyadāmakalāpaṃ	Bavet-sarva-sOvarNa-vExUrya-pratyuptam-avasakta-pawwa-mAlya-dAma-kalApam
   nānāraṅgavibhavavitānaṃ dūṣyapaṭṭasaṃchannaṃ	nAnA-raFga-viBava-vitAnam dUzya-pawwa-saMCannam
   nānāpuṣpakusumābhikīrṇamudāradhūpanirdhūpitaṃ	nAnA-puzpa-kusuma-aBikIrNam-udAra-DUpa-nirDUpitam
   prāsādaharmyaniryūhagavākṣavedikātoraṇavicitraṃ saptaratnaṃ	prAsAda-harmya-niryUha-gavAkza-vedikA-toraNa-vicitram sapta-ratnam
   kiṅkiṇījālasaṃchannaṃ caturasraṃ catuḥsthūṇaṃ caturdvāraṃ catuḥsopānam |	kiFkiNI-jAla-saMCannam catur-asram catur-sTUNam catur-dvAram catur-sopAnam |
   tatra tasya sa rājñaḥ putraḥ kenacideva kṛtyena prakṣipya	tatra tasya sa rAjQaH putraH kenacid-eva kRtyena prakzipya
   jāmbūnadasuvarṇamayairnigaḍairbaddho bhavati | tasya ca tatra paryaṅkaḥ	jAmbUnada-suvarNa-mayEH-nigaxEH-badDaH Bavati | tasya ca tatra paryaFkaH
   prajñaptaḥ syādanekagoṇikāstīrṇastūlikāparṇakāstīrṇaḥ	prajQaptaH syAt-aneka-goNikAstIrNaH-tUlikA-parNaka-AstIrNaH
   kāliṅgaprāvaraṇapratyāstaraṇasottarapadacchada	kAliFga-prAvaraNa-pratyAsta-raNa-sottara-pada=-Cada
   ubhayāntalohitopadhānaścitro darśanīyaḥ | sa tatra tadābhiṣaṇṇo vā	uBayAnta-lohita-upaDAnaH-citraH darSanIyaH | sa tatra tadA-aBizaNNaH vA
   abhisaṃpanno vā bhavet | bahu cāsyānekavidhaṃ śuci vinītaṃ pānabhojanaṃ	aBisaMpannaH vA Bavet | bahu ca-asya-anekaviDam Suci vinItam pAna-Bojanam
   tatropanāmyeta | tatkiṃ manyase ajita udārastasya rājaputrasya sa	tatra-upanAmyeta | tat-kim manyase ajitaH udAraH-tasya rAja-putrasya sa
   paribhogo bhavet? ajita āha - udāro bhagavan | bhagavānāha - tatkiṃ	pariBogaH Bavet? ajitaH Aha  udAraH Bagavan | BagavAn-Aha  tat-kim
   manyase ajita api tvāsvādayettatra niśāmayecca,tena vā tuṣṭiṃ vidyāt?āha -	manyase ajita api tu-AsvAdayet-tatra niSAmayet-ca,tena vA tuzwim vidyAt?A-Aha -
   no hīdaṃ bhagavan | api tu khalu punaryadyapanītya rājñā tatra	no hi-idam Bagavan | api tu Kalu punar-yadi-apanItya rAjQA tatra
   bandhanāgāre prakṣipto bhavet,sa tato mokṣamevākāṅkṣet | abhijātān	banDana-AgAre prakziptaH Bavet-,sa tatas mokzam-eva-AkAFkzet | aBijAtAn
   kumārānamātyān stryāgārān śreṣṭhino gṛhapatīn koṭṭarājāṃśca paryeṣayet, ya	kumArAn-amAtyAn strI-AgArAn SrezWinaH gRhapatIn kowwarAjAn=-ca paryezayet, ya
   enaṃ tato bandhanāgārātparimocayeyuḥ | kiṃcāpi bhagavaṃstasya	enam tatas banDana-AgArAt-parimocayeyuH | kiMca-api Bagavan=-tasya
   rājakumārasya tatra bandhānāgāre nābhiratiḥ, nātra parimucyate, yāvanna	rAja-kumArasya tatra banDAnAgAre nABiratiH, na-atra parimucyate, yAvat-na
   rājā prasādamupadarśayati | bhagavānāha - evameva ajita ye te bodhisattvā	rAjA prasAdam-upadarSayati | BagavAn-Aha  evam-eva ajita ye te boDisattvA
   vicikitsāpatitāḥ kuśalamūlānyavaropayanti, (Sukhv, Vaidya 250) kāṅkṣati	vicikitsA-patitAH kuSala-mUlAni-avaropayanti, (SuKv, VEdyaH 250) kAFkzati
   buddhajñānam, kiṃcāpi tena buddhanāmaśravaṇena tena ca cittaprasādamātreṇa	budDa-jQAnam, kiMca-api tena budDa-nAma-SravaNena tena ca citta-prasAda-mAtreNa
   atra sukhāvatyāṃ lokadhātāvupapadyante, na tu khalvaupapādukāḥ padmeṣu	atra suKAvatyAm loka-DAtO=-upapadyante, na tu Kalu-a-OpapAdukAH padmezu
   paryaṅkaiḥ prādurbhavanti, api tu padmeṣu garbhāvāsaṃ prativasanti |	paryaFkEH prAdurBavanti, api tu padmezu garBa-AvAsam prativasanti |
   kiṃcāpi teṣāṃ tatrodyānavimānasaṃjñāḥ saṃtiṣṭhante, nāstyuccāraprasrāvam,	kiMca-api tezAm tatra-udyAna-vimAna-saMjQAH saMtizWante, na-asti-uccAra-prasrAvam,
   nāsti kheṭasiṃhāṇakam, na pratikūlaṃ manasaḥ pravartate, api tu khalu	na-asti Kewa-siMhANakam, na pratikUlam manasaH pravartate, api tu Kalu
   punaḥ pañca varṣaśatāni virahitā bhavanti buddhadarśanena dharmaśravaṇena	punar paQca varza-SatAni virahitAH Bavanti budDa-darSanena Darma-SravaNena
   bodhisattvadarśanena dharmasāṃkathyaviniścayena sarvakuśalamūlena	boDisattva-darSanena Darma-sAMkaTya-viniScayena sarva-kuSala-mUlena
   dharmacaryābhiśca | kiṃcāpi te tatra nābhiramante na tuṣṭiṃ vijānanti,api	Darma-caryABiH-ca | kiMca-api te tatra nABiH-amante na tuzwim vijAnanti,-api
   tu khalu punaḥ pūrvāparān kṣapayitsate bhūyastataḥ paścānniskrāmanti | na	tu Kalu punar pUrva-aparAn kzapayit-sate BUyas-tatas paScAt-niskrAmanti | na
   caiṣāṃ tato niṣkrāmatāṃ niṣkramaḥ prajñāyate ūrdhvamadhastiryagvā | paśya	ca-ezAm tatas nizkrAmatAm nizkramaH prajQAyate UrDvam-aDas-tiryak-vA | paSya
   ajita etarhi nāma pañcabhirvarṣaśatairbahūni	ajitaH etarhi nAma paQcaBiH-varza-SatEH-bahUni
   buddhakoṭīniyutaśatasahasropasthānāni syurbahvaparimāṇāsaṃkhyeyāprameyāṇi	budDa-kowI-niyuta-Sata-sahasra-upasTAnAni syuH-bahva-parimANa-asaMKyeya-aprameyANi
   ca kuśalamūlānyavaropayitavyāni | tatsarvaṃ vicikitsādoṣeṇa vināśayanti |	ca kuSala-mUlAni-avaropayitavyAni | tat-sarvam vicikitsA-dozeNa vinASayanti |
   paśya ajita kiyanmahate 'narthāya bodhisattvānāṃ vicikitsā saṃvartata iti	paSya ajita kiyat-mahate anarTAya boDisattvAnAm vicikitsA saMvartate iti
   | tasmāttarhi ajita bodhisattvairnirvicikitsairbodhaye cittamutpādya	| tasmAt-tarhi ajita boDisattvEH-nirvicikitsEH-boDaye cittam-utpAdya
   kṣipraṃ sarvasattvahitasukhādhānāya sāmarthyapratilambhārthaṃ sukhāvatyāṃ	kzipram sarva-sattva-hita-suKa-ADAnAya sAmarTya-pratilamBa-arTam suKAvatyAm
   lokadhātāvupapattaye kuśalamūlāni pariṇāmayitavyāni, yatra	lokaDAtO=-upapattaye kuSala-mUlAni pariNAmayita-vyAni, yatra
   bhagavānamitābhastathāgato 'rhan samyaksaṃbuddhaḥ || Sukhv_41 ||	BagavAn-amita-ABaH-taTAgataH arhan samyaksaMbudDaH || SuKu-_41 ||
   START Sukhv 42:	START SuKu 42:
   evamukte ajito bodhisattvo bhagavantametadavocat - kiṃ punarbhagavan	evam-ukte ajitaH boDisattvaH Bagavantam-etat-avocat  kim punar-Bagavan
   bodhisattvā ito buddhakṣetrātpariniṣpannā anyeṣāṃ vā buddhānāṃ	boDisattvAH itas budDa-kzetrAt-parinizpannAH anyezAm vA budDAnAm
   bhagavatāmantikātsukhāvatyāṃ lokadhātāvupapatsyante? bhagavānāha - ito	BagavatAm-antikAt-suKa-AvatyAm loka-DAtO=-upapatsyante? BagavAn-Aha  itas-
   hyajita buddhakṣetrād dvāsaptatikoṭīniyutāni bodhisattvānāṃ pariniṣpannāni	hi-ajita budDa-kzetrAt dvAsaptati-kowI-niyutAni boDisattvAnAm parinizpannAni
   yāni sukhāvatyāṃ lokadhātāvupapatsyante pariniṣpannānāmavaivartikānāṃ	yAni suKAvatyAm loka-DAtO=-upapatsyante parinizpannAnAm-avEvartikAnAm
   bahubuddhakoṭīniyutaśatasahasrāṇyavaropitaiḥ kuśalamūlaiḥ, kaḥ	bahu-budDa-kowI-niyuta-Sata-sahasrANi-avaropitEH kuSala-mUlEH, kaH
   punarvādastataḥ parīttataraiḥ kuśalamūlaiḥ duṣprasahasya	punar-vAdaH-tatas parIttatarEH kuSala-mUlEH duzprasahasya
   tathāgatasyāntikādaṣṭādaśakoṭīniyutaśatāni bodhisattvānāṃ sukhāvatyāṃ	taTAgatasya-antikAt-azwAdaSa-kowI-niyuta-SatAni boDisattvAnAm suKAvatyAm
   lokadhātāvupapatsyante | pūrvāntare digbhāge ratnākaro nāma tathāgato	loka-DAtO=-upapatsyante | pUrva-antare diS-BAge ratnAkaraH nAma taTAgataH-
   viharati | tasyāntikānnavatibodhisattvakoṭyaḥ sukhāvatyāṃ	viharati | tasya-antika-anna-vati-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | jyotiṣprabhasya	loka-DAtO=-upapatsyante | jyotizpraBasya
   tathāgatasyāntikāddvāviṃśatibodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-dvAviMSati-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | amitaprabhasya	loka-DAtO=-upapatsyante | amita-praBasya
   tathāgatasyāntikātpañcaviṃśatibodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-paQcaviMSati-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | lokapradīpasya	loka-DAtO=-upapatsyante | loka-pradIpasya
   tathāgatasyāntikātṣaṣṭibodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-zazwi-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante |	loka-DAtO=-upapatsyante |
   nāgābhibhuvastathāgatasyāntikāccatuḥṣaṣṭirbodhisattvakoṭyaḥ sukhāvatyāṃ	nAga-aBiBuvaH-taTAgatasya-antikAt-catuHzazwiH-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | virajaḥprabhasya	loka-DAtO=-upapatsyante | virajaH-praBasya
   tathāgatasyāntikātpañcaviṃśatibodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-paQcaviMSati-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | siṃhasya	loka-DAtO=-upapatsyante | siMhasya
   tathāgatasyāntikātṣoḍaśabodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-zoxaSa-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | siṃhasya	loka-DAtO=-upapatsyante | siMhasya
   tathāgatasyāntikādaṣṭādaśabodhisattvasahasrāni sukhāvatyāṃ	taTAgatasya-antikAt-azwAdaSa-boDisattva-sahasrAni suKAvatyAm
   lokadhātāvupapatasyante | śrīkūṭasya	lokaDAtO=-upapatasyante | SrI-kUwasya
   tathāgatasyāntikādekāśītibodhisattvakoṭīniyutāni sukhāvatyāṃ	taTAgatasya-antikAt-ekASIti-boDisattva-kowI-niyutAni suKAvatyAm
   lokadhātāvupapatsyante | narendrarājasya	loka-DAtO=-upapatsyante | narendra-rAjasya
   tathāgatasyāntikāddaśabodhisattvakoṭīniyutāni sukhāvatyāṃ	taTAgatasya-antikAt-daSa-boDisattva-kowI-niyutAni suKAvatyAm
   lokadhātāvupapatsyante | balābhijñasya	loka-DAtO=-upapatsyante | bala-aBijQasya
   tathāgatasyāntikāddvādaśabodhisattvasahasrāṇi sukhāvatyāṃ	taTAgatasya-antikAt-dvAdaSa-boDisattva-sahasrANi suKAvatyAm
   lokadhātāvupapatsyante | puṣpadhvajasya (Sukhv, Vaidya 251)	loka-DAtO=-upapatsyante | puzpa-Dvajasya (SuKv, VEdyaH 251)
   tathāgatasyāntikātpañcaviṃśatirvīryaprāptā bodhisattvakoṭya	taTAgatasya-antikAt-paQcaviMSatiH-vIrya-prAptAH boDisattva-kowya
   ekaprasthānaprasthitā ekenāṣṭāhena navatikalpakoṭīniyutaśatasahasrāṇi	eka-prasTAna-prasTitAH ekena-azwAhena navati-kalpa-kowI-niyuta-Sata-sahasrANi
   paścānmukhīkṛtya sukhāvatyāṃ lokadhātāvupapatsyante |	paScAt-muKIkRtya suKAvatyAm loka-DAtO=-upapatsyante |
   jvalanādhipatestathāgatasyāntikāddvādaśabodhisattvakoṭyaḥ sukhāvatyāṃ	jvalana-aDipateH-taTAgatasya-antikAt-dvAdaSa-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante | vaiśāradyaprāptasya	loka-DAtO=-upapatsyante | vESAradya-prAptasya
   tathāgatasyāntikādekonasaptatibodhisattvakoṭyaḥ sukhāvatyāṃ	taTAgatasya-antikAt-ekonasaptati-boDisattva-kowyaH suKAvatyAm
   lokadhātāvupapatsyante amitābhasya tathāgatasya darśanāya vandanāya	loka-DAtO=-upapatsyante amita-ABasya taTAgatasya darSanAya vandanAya
   paryupāsanāya paripṛcchanāya paripraśnīkaraṇāya | etena ajita paryāyeṇa	paryupAsanAya paripRcCanAya paripraSnIkaraNAya | etena ajita paryAyeNa
   paripūrṇakalpakoṭīniyutaṃ nāmadheyāni parikīrtayeyaṃ teṣāṃ tathāgatānāṃ	paripUrNa-kalpa-kowI-niyutam nAmaDeyAni parikIrtayeyam tezAm taTAgatAnAm
   yebhyaste bodhisattvā upasaṃkrāmanti sukhāvatyāṃ lokadhātau tamamitābhaṃ	yeByaH-te boDisattvAH upasaMkrAmanti suKAvatyAm lokaDAtO tam-amita-ABam
   tathāgataṃ draṣṭuṃ vanditu paryupāsitum, na śakyaśca paryanto 'dhigantum	taTAgatam drazwum vanditu paryupAsitum, na SakyaH-ca paryantaH aDigantum
   || Sukhv_42 ||	|| SuKu-_42 ||
   START Sukhv 43:	START SuKu 43:
   paśya ajita kiyatsulabdhalābhāste sattvā ye 'mitābhasya tathāgatasyārhataḥ	paSya ajita kiyat-su-labDa-lABAH-te sattvAH ye amita-ABasya taTAgatasya-arhataH
   samyaksaṃbuddhasya nāmadheyaṃ śroṣyanti | nāpi te sattvā hīnādhimuktikā	samyaksaMbudDasya nAmaDeyam Srozyanti | na-api te sattvA hIna-aDimuktikA
   bhaviṣyanti ye 'ntaśaekacittaprasādamapi tasmiṃstathāgate 'bhilapyante,	Bavizyanti ye antaSaeka-citta-prasAdam-api tasmin=-taTAgate aBilapyante,
   asmiṃśca dharmaparyāye | tasmāttarhi ajita ārocayāmi vaḥ, prativedayāmi	asmin=-ca Darma-paryAye | tasmAt-tarhi ajitaH ArocayAmi vaH, prativedayAmi
   sadevakasya lokasya purato 'sya dharmaparyāyasya śrāvaṇāya |	sa-devakasya lokasya puratas asya Darma-paryAyasya SrAvaNAya |
   trisāhasramahāsāhasramapi lokadhātumagnipūrṇamavagāhya	tri-sAhasra-mahA-sAhasram-api lokaDAtum-agni-pUrNam-avagAhya
   atikramaikacittotpādamapi pratisāro na kartavyaḥ | tatkasya hetoḥ?	atikrama-eka-citta-utpAdam-api pratisAraH na kartavyaH | tat-kasya hetoH?
   bodhisattvakoṭyo hyajita aśravaṇādeṣāmevaṃrūpāṇāṃ dharmaparyāyāṇāṃ	boDisattva-kowyaH hi-ajita aSravaNAt-ezAm-evaMrUpANAm Darma-paryAyANAm
   vivartante 'nuttarāyāḥ samyaksaṃbodheḥ | tasmādasya	vivartante anuttarAyAH samyaksaMboDeH | tasmAt-asya
   dharmaparyāyasyādhyāśayena śravaṇodgrahaṇadhāraṇārthaṃ paryāvāptaye	Darma-paryAyasya-aDyASayena SravaNa-udgrahaNa-DAraNa-arTam parya-avAptaye
   vistareṇa saṃprakāśāya bhāvanārthaṃ ca sumahadvīryamārabdhavyam | antaśa	vistareNa saMprakASAya BAvanA-arTam ca su-mahat-vIryam-ArabDavyam | antaSa
   ekarātriṃdinamapi, ekagodohamātramapi, antaśaḥ pustakāvaropitaṃ kṛtvā	eka-rAtriMdinam-api, eka-godoha-mAtram-api, antaSas pustaka-avaropitam kRtvA
   sulikhito dhārayitavyaḥ | śāstṛsaṃjñā ca tatropādhyāye kartavyā ya icchati	suliKitaH DArayitavyaH | SAstR-saMjQA ca tatra-upADyAye kartavyA yaH icCati
   kṣipramaparimitān sattvānavaivartikatve 'nuttarāyāḥ samyaksaṃbodheḥ	kzipram-aparimitAn sattvAnavEvartika-tve anuttarAyAH samyaksaMboDeH
   pratiṣṭhāpayitum, tacca tasya bhagavato 'mitābhasya tathāgatasya	pratizWApayitum, tat-ca tasya BagavataH amita-ABasya taTAgatasya
   buddhakṣetraṃ draṣṭum, ātmanaśca viśiṣṭāṃ	budDa-kzetram drazwum, AtmanaH-ca viSizwAm
   buddhakṣetraguṇālaṃkāravyūhasaṃpadaṃ parigrahītumiti | api tu khalu ajita	budDa-kzetra-guNa-alaMkAra-vyUha-saMpadam parigrahItum-iti | api tu Kalu ajita
   atyarthaṃ sulabdhalābhāste sattvā avaropitakuśalamūlāḥ	atyarTam su-labDa-lABAH-te sattvAH avaropita-kuSala-mUlAH
   pūrvajinakṛtādhikārā buddhādhiṣṭhitāśca bhaviṣyanti, yeṣāmanāgate 'dhvani	pUrva-jina-kRta-aDikArAH budDa-aDizWitAH-ca Bavizyanti, yezAm-anAgate aDvani
   yāvatsaddharmavipralope vartamāne ime evaṃrūpā udārā dharmaparyāyāḥ	yAvat-sat-Darma-vipralope vartamAne ime evaMrUpAH udArAH Darma-paryAyAH
   sarvabuddhasaṃvarṇitāḥ sarvabuddhapraśastāḥ sarvabuddhānujñātā mahataḥ	sarva-budDa-saMvarNitAH sarva-budDa-praSastAH sarva-budDa-anujQAtAH mahataH
   sarvajñajñānasya kṣipramāhārakāḥ śrotrāvabhāsamāgamiṣyanti | ye śrutvā	sarvajQa-jQAnasya kzipram-AhArakAH Srotra-avaBAsam-Agamizyanti | ye SrutvA
   codāraprītiprāmodyaṃ pratilapsyanta udgrahīṣyanti dhārayiṣyanti	ca-udAra-prIti-prAmodyam pratilapsyante udgrahIzyanti DArayizyanti
   vācayiṣyanti paryavāpsyanti parebhyo vistareṇa saṃprakāśayiṣyanti,	vAcayizyanti paryavApsyanti pareByaH vistareNa saMprakASayizyanti,
   bhāvanābhiratāśca bhaviṣyanti, antaśo likhitvā pūjayiṣyanti, bahu ca te	BAvanA-aBiratAH-ca Bavizyanti, antaSas liKitvA pUjayizyanti, bahu ca te
   puṇyaṃ prasaviṣyanti, yasya na sukarā saṃkhyā kartum | iti hi ajita	puNyam prasavizyanti, yasya na sukarA saMKyA kartum | iti hi ajita
   yattathāgatena kartavyam, kṛtaṃ mayā | yuṣmābhiridānīṃ nirvicikitsāyogaḥ	yat-taTAgatena kartavyam, kRtam mayA | yuzmABiH-idAnIm nirvicikitsA-yogaH
   karaṇīyaḥ | mā saṃśayata asaṅgamanāvaraṇaṃ buddhajñānam | mā	karaNIyaH | mA saMSayata asaFgam-anAvaraNam budDa-jQAnam | mA
   bhūtsarvākārāvaropitaratnamaye bandhanāgāre praveśaḥ | durlabho hi ajita	BUt-sarva-AkAra-avaropita-ratna-maye banDana-AgAre praveSaH | durlaBaH hi ajita
   buddhotpādaḥ | durlabhā dharmadeśanā | durlabhā kṣaṇasaṃpat | ākhyātā ca	budDa-utpAdaH | durlaBA Darma-deSanA | durlaBA kzaNa-saMpad | AKyAtA ca
   ajita mayā sarvakuśalamūlapāramitāprāptiḥ | yūyamidānīmabhiyujyata	ajita mayA sarva-kuSala-mUla-pAramitA-prAptiH | yUyam-idAnIm-aBiyujyata
   pratipadyadhvam | asya khalu punarajita dharmaparyāyasya mahatīṃ	pratipadyaDvam | asya Kalu punar-ajita Darma-paryAyasya mahatIm
   parīndanāṃ karomi | avipraṇāśāya buddhadharmāṇāmanantardhānāya	parIndanAm karomi | avipraNASAya budDa-DarmANAm-anantarDAnAya
   parākramiṣyatha | mā tathāgatājñāṃ kṣobhayiṣyatha || Sukhv_43 ||	parAkramizyaTa | mA taTAgata-AjQAm kzoBayizyaTa || SuKu-_43 ||
   START Sukhv 44:	START SuKu 44:
   (Sukhv, Vaidya 252)	(SuKv, VEdyaH 252)
   atha khalu punarbhagavāṃstasyāṃ velāyāmimā gāthā abhāṣata -	aTa Kalu punar-BagavAn=-tasyAm velAyAm-imAH gATAH aBAzata -
   na me akṛtapuṇyānāṃ śravā bheṣyanti īdṛśāḥ /	na me akRta-puNyAnAm SravAH Bezyanti IdRSAH /
   ye tu te śūra siddhārthāḥ śroṣyanti ca imāṃ giram // Sukhv_vs_49 //	ye tu te SUra sidDArTAH Srozyanti ca imAm giram // SuKu-_vH-_49 //
   dṛṣṭo yaiśca hi saṃbuddho lokanāthaḥ prabhaṃkaraḥ //	dRzwaH yEH-ca hi saMbudDaH lokanATaH praBaMkaraH //
   sagauravaiḥ śruto dharmaḥ prītiṃ prāpsyanti te parām // Sukhv_vs_50 //	sa-gOravEH SrutaH DarmaH prItim prApsyanti te parAm // SuKu-_vH-_50 //
   na śakta hīnehi kusīdadṛṣṭibhiḥ buddhāna dharmeṣu prasāda vinditum /	na Sakta hIna-ihi kusIda-dRzwiBiH budDAna Darmezu prasAda vinditum /
   ye buddhakṣetreṣu akārṣi pūjāṃ trailokanāthāna caryāsu śikṣiṣu //	ye budDa-kzetrezu akArzi pUjAm trEloka-nATAna caryAsu Sikzizu //
   Sukhv_vs_51 //	SuKu-_vH-_51 //
   yathāndhakāre puruṣo hyacakṣuḥ mārgaṃ na jāne kutu saṃprakāśayet /	yaTA-anDakAre puruzaH hi-acakzuH mArgam na jAne kutu saMprakASayet /
   sarvaṃ tathā śrāvaka buddhajñāne ajānakāḥ kiṃ punaradya sattvāḥ //	sarvam taTA SrAvaka budDa-jQAne ajAnakAH kim punar-adya sattvAH //
   Sukhv_vs_52 //	SuKu-_vH-_52 //
   buddho hi buddhasya guṇāṃ prajānate na devanāgāsurayakṣaśrāvakāḥ /	budDaH hi budDasya guNAm prajAnate na deva-nAga-asura-yakza-SrAvakAH /
   anekabuddhāna pi no gatī yatho buddhasya jñāne hi prakāśyamāne //	aneka-budDAna pi naH gatI yaTaH budDasya jQAne hi prakASyamAne //
   Sukhv_vs_53 //	SuKu-_vH-_53 //
   yadi sarvasattvāḥ samatā bhaveyuḥ viśuddhajñāne paramārthakovidāḥ /	yadi sarva-sattvAH sama-tA BaveyuH viSudDa-jQAne parama-arTa-kovidAH /
   te kalpakoṭīratha vāpi uttare naikasya buddhasya guṇān katheyuḥ //	te kalpa-kowIH-aTa vA-api uttare na-ekasya budDasya guNAn kaTeyuH //
   Sukhv_vs_54 //	SuKu-_vH-_54 //
   atrāntare nirvṛta te bhaveyuḥ prakāśamānā bahukalpakoṭīḥ /	atra-antare nirvRta te BaveyuH prakASamAnAH bahu-kalpa-kowIH /
   na ca buddhajñānasya pramāṇu labhyate tathā hi jñānāścaryaṃ jinānām //	na ca budDa-jQAnasya pramANu laByate taTA hi jQAna-AScaryam jinAnAm //
   Sukhv_vs_55 //	SuKu-_vH-_55 //
   tasmānnaraḥ paṇḍita vijñajātiyaḥ yo mahya vākyamabhiśraddadheya /	tasmAt-naraH paNxita vijQa-jAtiyaH yaH mahya vAkyam-aBiSraddaDeya /
   kṛtsnāṃ sa sākṣājjinajñānamārgān buddhaḥ prajānaṃ ti girāmudīrayet //	kRtsnAm sa sAkzAt-jina-jQAna-mArgAn budDaH prajAnam ti girAm-udIrayet //
   Sukhv_vs_56 //	SuKu-_vH-_56 //
   kadāci labhyati manuṣyalābhaḥ kadāci buddhāna pi prādurbhāvaḥ /	kadAci laByati manuzya-lABaH kadAci budDAna pi prAdurBAvaH /
   (Sukhv, Vaidya 253)	(SuKv, VEdyaH 253)
   śraddhārthaprajñā sucireṇa labhyate tasyārthaprāptyai janayet vīryam //	SradDA-arTa-prajQA su-cireNa laByate tasya-arTa-prAptyE janayet vIryam //
   Sukhv_vs_57 //	SuKu-_vH-_57 //
   ya īdṛśāṃ dharma śruṇitva śreṣṭhāṃ labhyanti prītiṃ sugataṃ smarantaḥ /	yaH IdRSAm Darma SruNitva SrezWAm laByanti prItim sugatam smarantaH /
   te mitramasmākamatītamadhvani ye cāpi bodhāya jananti chandam //	te mitram-asmAkam-atItam-aDvani ye ca-api boDAya jananti Candam //
   Sukhv_vs_58 //	SuKu-_vH-_58 //
   iti || Sukhv_44 ||	iti || SuKu-_44 ||
   START Sukhv 45:	START SuKu 45:
   asmin khalu punardharmaparyāye bhāṣyamāṇe dvādaśānāṃ sattvaniyutakoṭīnāṃ	asmin Kalu punar-Darma-paryAye BAzyamANe dvAdaSAnAm sattva-niyuta-kowInAm
   virajo vigatamalaṃ dharmeṣu dharmacakṣurviśuddham | caturviṃśatyā	virajaH vigata-malam Darmezu Darma-cakzuH-viSudDam | caturviMSatyA
   koṭiniyutaśataphalaṃ prāptam | aṣṭānāṃ	kowi-niyuta-Sata-Palam prAptam | azwAnAm
   bhikṣuśatānāmanupādāyāsravebhyaścittāni vimuktāni | pañcaviṃśatyā	Bikzu-SatAnAm-anupAdAya-AsraveByaH-cittAni vimuktAni | paQcaviMSatyA
   bodhisattvakoṭībhiranutpattikadharmakṣāntiḥ pratilabdhā |	boDisattva-kowIBiH-anutpattika-Darma-kzAntiH pratilabDAH |
   devamānuṣikāyāśca	deva-mAnuzikAyAH-ca
   prajāyāścatvāriṃśatkoṭīniyutaśatasahasrāṇāmanutpannapūrvāṇyanuttarāyāṃ	prajAyAH-catvAriMSat-kowI-niyuta-Sata-sahasrANAm-anutpanna-pUrvANi-anuttarAyAm
   samyaksaṃbodhau cittānyutpannāni | sukhāvatyāṃ lokadhātāvupapattaye ca	samyaksaMboDO cittAni-utpannAni | suKAvatyAm loka-DAtO=-upapattaye ca
   kuśalamūlānyavaropitāni bhagavato 'mitābhasya tathāgatasya darśanakāmatayā	kuSala-mUlAni-avaropitAni BagavataH amita-ABasya taTAgatasya darSana-kAma-tayA
   | sarve ca te tatropapadya anupūrveṇa mañjusvarā nāma tathāgatā anyeṣu	| sarve ca te tatra-upapadya anupUrveNa maQjusvarAH nAma taTAgatAH anyezu
   lokadhātuṣūpapatsyante | aśītiśca niyutakoṭyo dīpaṃkare tathāgate	lokaDAtuzu-upapatsyante | aSItiH-ca niyuta-kowyaH dIpaMkare taTAgate
