   (Vaidya 1)	(VEdyaH 1)
   syādduḥkhasamucchedaḥ, yadi duḥkhasya kācitpariniṣpattiḥ syāt /	syAt-duHKa-samucCedaH, yadi duHKasya kAcid-parinizpattiH syAt /
   apariniṣpattidarśanametat duḥkhasamuccheda iti / duḥkhaparijñānametat,	aparinizpatti-darSanam-etat duHKa-samucCedaH iti / duHKa-parijQAnam-etat-,
   yadidaṃ duḥkhasamuccheda iti / yo duḥkhaṃ naiva kalpayati na vikalpayati,	yat-idam duHKa-samucCedaH iti / yaH duHKam na-eva kalpayati na vikalpayati,
   ayaṃ duḥkhavyupaśamaḥ, ayaṃ duḥkhasyānutpādo 'prādurbhāvaḥ / sa evaṃ	ayam duHKa-vyupaSamaH, ayam duHKasya-anutpAdaH aprAdurBAvaH / saH evam
   paśyan suvikrāntavikrāmin bodhisattvo na kaṃciddharmaṃ kalpayati na	paSyan su-vikrAnta-vikrAmin boDisattvaH na kaMcid-Darmam kalpayati na
   vikalpayati / iyaṃ suvikrāntavikrāmin bodhisattvasya	vikalpayati / iyam su-vikrAnta-vikrAmin boDisattvasya
   sarva(kalpa)vikalpaparijñā prajñāpāramitāyāṃ carataḥ / evaṃ carataḥ	sarva(kalpa)-vikalpa-parijQA prajQApAramitAyAm carataH / evam carataH
   suvikrāntavikrāmin bodhisattvasya prajñāpāramitābhāvanā paripūriṃ gacchati	su-vikrAnta-vikrAmin boDisattvasya prajQApAramitA-BAvanA paripUrim gacCati
   / na cāsya māraḥ pāpīyānantarāyasthito bhavati, na ca māraparṣat /	/ na ca-asya mAraH pApIya-anantarAya-sTitaH Bavati, na ca mAra-parzad /
   utpannotpannāni ca mārakarmāṇi budhyate / na cotpannotpannānāṃ	utpanna-utpannAni ca mAra-karmANi buDyate / na ca-utpanna-utpannAnAm
   mārakarmaṇāṃ vaśaṃ gacchati / mārasya ca pāpīyasaḥ parājayaṃ karoti	mAra-karmaNAm vaSam gacCati / mArasya ca pApIyasaH parAjayam karoti
   dhyāmīkaroti ca / evamalpapakṣīkaroti vigatabhayabhairavaśca bhavati / na	DyAmIkaroti ca / evam-alpa-pakzIkaroti vigata-Baya-BEravaH-ca Bavati / na
   ca mārairākramaṇīyo bhavati / prasrabdhāni cāsya saṃbhavanti	ca mArEH-AkramaNIyaH Bavati / prasrabDAni ca-asya saMBavanti
   sarvāṇyapāyagamanāni / pithitāśca bhavanti kumārgāḥ / sarvaughottīrṇaśca	sarvANi-apAya-gamanAni / piTitAH-ca Bavanti kumArgAH / sarva-oGa-uttIrNaH-ca
   bhavati, vigatamohāndhakāraśca bhavati, pratilabdhacakṣurālokabhūtaśca	Bavati, vigata-moha-anDakAraH-ca Bavati, pratilabDa-cakzuH-Aloka-BUtaH-ca
   bhavati sarvasattvānām, sthitaśca bhavatyunucchedāya buddhavaṃśasya,	Bavati sarva-sattvAnAm, sTitaH-ca Bavati-unucCedAya budDavaMSasya,
   pratilabdhamārgaśca bhavati mārgasamatāyām, anukampa(ka)śca (Vaidya 58)	pratilabDa-mArgaH-ca Bavati mArga-sama-tAyAm, anukampa(ka)H-ca (VEdyaH 58)
   bhavati sarvasattvānām, viśuddhaṃ cakṣurbhavati dharmeṣu, vīryasaṃpannaśca	Bavati sarva-sattva-anAm, viSudDam cakzuH-Bavati Darma-izu, vIrya-saMpannaH-ca
   bhavatyakusīdaḥ, kṣāntibalapratilabdhaśca bhavatyavyāpannacittaḥ, dhyāyī	Bavati-akusIdaH, kzAnti-bala-pratilabDaH-ca Bavati-avyApanna-cittaH, DyAyI
   ca bhavatyaniśritadhyāyī, pratilabdhaprajñaśca bhavati	ca Bavati-aniSrita-DyAyI, pratilabDa-prajQaH-ca Bavati
   nirvedhikaprajñāsamanvāgataḥ, vigatakaukṛtyaśca bhavati apagatanīvaraṇaḥ,	nirveDika-prajQA-samanvAgataH, vigata-kOkRtyaH-ca Bavati apagata-nIvaraNaH,
   visaṃyuktaśca bhavati sarvamārapāśaiḥ, chinnabandhanaśca bhavati	visaMyuktaH-ca Bavati sarva-mAra-pASEH, Cinna-banDanaH-ca Bavati
   sarvatṛṣṇājālaviyogāt, upasthitasmṛtiśca bhavatyasaṃpramoṣadharmatayā,	sarva-tRzNA-jAla-viyoga-at, upasTita-smRtiH-ca Bavati-asaMpramoza-Darma-tayA,
   viśuddhaśīlaśca bhavati śīlaviśuddhipāramitāprāptaḥ,	viSudDa-SIlaH-ca Bavati SIla-viSudDi-pAramitA-prAptaH,
   paramaguṇapratiṣṭhitaśca bhavati sarvadoṣanirghātāya,	parama-guNa-pratizWitaH-ca Bavati sarva-doza-nirGAtAya,
   prajñābalādhānaprāptaśca bhavatyaprakampyatayā, anākṣiptaśva bhavati	prajQA-bala-ADAna-prAptaH-ca Bavati-aprakampyatayA, anAkzipta-Sva Bavati
   sarvamāraparavādibhiḥ, aparihīṇadharmā ca bhavati	sarva-mAra-parava-AdiBiH, aparihINa-DarmA ca Bavati
   sarvadharmaviśuddhiprāptatayā, viśāradaśca bhavati sarvadharmadeśanāyām,	sarva-Darma-viSudDi-prApta-tayA, viSAradaH-ca Bavati sarva-Darma-deSanAyAm,
   amaṅkuśca bhavati parṣadupasaṃkramaṇāya, anāgṛhītaśca bhavati muktatyāgo	amaFkuH-ca Bavati parzad-upasaMkramaNa-aya, anAgRhItaH-ca Bavati mukta-tyAgaH-
   dharmadānam (?), prativiśodhitamārgaśca bhavati mārgasamatayā,	Darma-dAnam (?), prativiSoDita-mArgaH-ca Bavati mArga-sama-tayA,
   vibhāvitabhāvanaśca bhavati kumārgāparijñatayā, vāsitavāsanaśca bhavati	viBAvita-BAvanaH-ca Bavati kumArgA-parijQatayA, vAsita-vAsanaH-ca Bavati
   viśuddhadharmatayā, śodhitaśodhanaśca bhavati viśuddhaprajñatayā,	viSudDa-Darma-tayA, SoDita-SoDanaH-ca Bavati viSudDa-prajQa-tayA,
   gambhīraprajñaśca bhavati sāgaropamatayā, duravagāhaśca bhavati	gamBIra-prajQaH-ca Bavati sAgara-upamatayA, duravagAhaH-ca Bavati
   astambhitatayā, aprameyaśca bhavati dharmasāgarāprameyatayā / evaṃ caran	astamBita-tayA, aprameyaH-ca Bavati Darma-sAgarA-prameya-tayA / evam caran
   suvikrāntavikrāmin bodhisattvaḥ ebhiścānyaiśca guṇaiḥ samanvāgato bhavati	su-vikrAnta-vikrAmin boDisattvaH eBiH-ca-anyEH-ca guNEH samanvAgataH Bavati
   yeṣāṃ guṇānāṃ na paryantaḥ śakyo 'dhigantum //	yezAm guNAnAm na paryantaH SakyaH aDigantum //
   punaraparaṃ suvikrāntavikrāmin bodhisattvaḥ evaṃ prajñāpāramitāyāṃ caran	punar-aparam su-vikrAnta-vikrAmin boDisattvaH evam prajQApAramitAyAm caran
   nendriyavikalo bhavati / sa na rūpavikalo bhavati, na bhogavikalo bhavati,	na-indriya-vikalaH Bavati / sa na rUpa-vikalaH Bavati, na Boga-vikalaH Bavati,
   na parivāravikalo bhavati, na jātivikalo bhavati, na kulavikalo bhavati,	na parivAra-vikalaH Bavati, na jAti-vikalaH Bavati, na kula-vikalaH Bavati,
   na deśavikalo bhavati, na ca pratyunteṣu janapadeṣūpapadyate, na	na deSa-vikalaH Bavati, na ca pratyuntezu janapadezu-upapadyate, na
   cākṣaṇaprāpto bhavati, na cāpariśuddhaiḥ sattvairapariśuddhakarmāntaiḥ	ca-akzaNa-prAptaH Bavati, na ca-apariSudDEH sattvEH-apariSudDa-karmAntEH
   saṃsargajāto bhavati, na ca svacittaṃ hāpayati, na ca prajñāyā hīyate / sa	saMsarga-jAtaH Bavati, na ca sva-cittam hApayati, na ca prajQAyAH hIyate / sa
   yān dharmān parataḥ śṛṇoti, tān sarvadharmasamatāyāṃ saṃsyandayati,	yAn DarmAn paratas SRNoti, tAn sarva-Darma-samatAyAm saMsyandayati,
   sthitaśca bhavati buddhavaṃśasya sarvajñatāvaṃśasyānupacchedāya / sa	sTitaH-ca Bavati budDavaMSasya sarvajQa-tA-vaMSasya-anupacCedAya / sa
   ālokalabdhaśca bhavati buddhadharmeṣu, atyāsannaśca bhavati sarvajñatāyām	Aloka-labDaH-ca Bavati budDa-Darma-izu, ati-AsannaH-ca Bavati sarvajQa-tAyAm
   / taṃ sacenmāraḥ pāpīyān upasaṃkrāmati viheṭhanārtham, sa tanmāraparṣadaṃ	/ tam saced-mAraH pApIyAn upasaMkrAmati viheWana-arTam, sa tad-mAra-parzadam
   bhasmīkaroti chinnapratibhānām, sarvāṃśca mārapāśāṃśchinatti,	BasmIkaroti Cinna-pratiBAnAm, sarvAn=-ca mAra-pASAn=-Cinatti,
   sarvairmārakāyikairmārakoṭibhiścādhṛṣyo bhavati / tato mārā bhītāstrastāḥ	sarvEH-mArakAyikEH-mAra-kowiBiH-ca-ADRzyaH Bavati / tatas mArAH BItAH-trastAH
   palāyante / evaṃ ca mārasya pāpīyaso bhavati - atikrāntaviṣayo 'yaṃ mama,	palAyante / evam ca mArasya pApIyasaH Bavati  atikrAnta-vizayaH ayam mama,
   nāyaṃ mama bhūyo viṣaye carati, nāyaṃ mama bhūyo viṣaye sthitaḥ, nāyaṃ	na-ayam mama BUyas vizaye carati, na-ayam mama BUyas vizaye sTitaH, na-ayam
   mama bhūyo viṣayamākramiṣyatīti, anyāṃśca sattvān mama	mama BUyas vizayam-Akramizyati-iti, anyAn=-ca sattvAt mama
   viṣayānmocayiṣyatīti, uttārayiṣyatīti / tatra māraḥ pāpīyān śocati	vizayAn-mocayizyati-iti, uttArayizyati-iti / tatra mAraH pApIyAn Socati
   krandati paridevate - alpapakṣīkariṣyati ayaṃ bodhisattvo māmiti /	krandati paridevate  alpa-pakzIkarizyati ayam boDisattvaH mAm-iti /
   daurbalyaṃ cāsya viśati, duḥkhitaśca bhavati durmanā vipratisārī /	dOrbalyam ca-asya viSati, duHKitaH-ca Bavati durmanAH vipratisArI /
   yasmiṃśca samaye suvikrāntavikrāmin bodhisattvaḥ prajñāpāramitāyāṃ carati,	yasmin=-ca samaye su-vikrAnta-vikrAmin boDisattvaH prajQApAramitAyAm carati,
   prajñāpāramitāṃ bhāvayati, prajñāpāramitāyāṃ yogamāpadyate,	prajQApAramitAm BAvayati, prajQApAramitAyAm yogam-Apadyate,
   sarvamārabhavanāni tasmin samaye dhyāmībhavanti alpatejaskāni, mārāśca	sarvamAra-BavanAni tasmin samaye DyAmIBavanti alpa-tejaskAni, mArAH-ca
   pāpīyāṃso duḥkhitā durmanaso bhavanti śokaśalyasamarpitā	pApIyAMsaH duHKitAH durmanasaH Bavanti Soka-Salya-samarpitA
   mahāśokaśalyaviddhāḥ - ativāhayiṣyatyayaṃ bata sattvānasmadviṣayāt,	mahA-Soka-Salya-vidDAH  ativAhayizyati-ayam bata sattvAn-asmad-vizayAt,
   uttārayiṣyatyayaṃ (Vaidya 59) sattvānasmadviṣayāt, parimocayiṣyatyayaṃ	uttArayizyati-ayam (VEdyaH 59) sattvAn-asmad-vizayAt, parimocayizyati-ayam
   sattvānasmadviṣayāt, abhyuddhariṣyatyayaṃ bata sattvānasmadviṣayāt,	sattvAn-asmad-vizayAt, aByudDarizyati-ayam bata sattvAn-asmad-vizayAt,
   chedayiṣyatyayaṃ sattvān mārapāśāt, samutkṣepsyatyayaṃ sattvān	Cedayizyati-ayam sattvAt mAra-pASAt, samutkzepsyati-ayam sattvAn
   kāmapaṅkalagnān, mocayiṣyatyayaṃ sattvān dṛṣṭijālebhyaḥ, uttārayiṣyatyayaṃ	kAma-paFka-lagnAn, mocayizyati-ayam sattvAn dRzwi-jAleByaH, uttArayizyati-ayam
   sattvān nīvaraṇapathāt, pratiṣṭhāpayiṣyatyayaṃ sattvān sanmārge,	sattvAt nIvaraNa-paTAt, pratizWApayizyati-ayam sattvAn sat-mArge,
   uttārayiṣyatyayaṃ sattvān dṛṣṭigahanāditi / imamarthavaśaṃ	uttArayizyati-ayam sattvAn dRzwi-gahanAt-iti / imam-arTa-vaSam
   suvikrāntavikrāmin saṃpaśyantaste mārā duḥkhitā bhavanti durmanasaḥ	su-vikrAnta-vikrAmin saMpaSyantaH-te mArAH duHKitAH Bavanti durmanasaH
   śokaśalyaviddhāḥ / tadyathāpi nāma suvikrāntavikrāmin puruṣo mahatā	Soka-Salya-vidDAH / tat-yaTA-api nAma su-vikrAnta-vikrAmin puruzaH mahatA
   dhanaskandhena vipannena duḥkhito vedanātta(rta)manā mahatā	Dana-skanDena vipannena duHKitaH vedanA-At-ta(Rta)manAH mahatA
   duḥkhadaurmanasyena samanvāgataḥ / evameva māraḥ pāpīyān duḥkhito bhavati	duHKa-dOrmanasyena samanvAgataH / evam-eva mAraH pApIyAn duHKitaH Bavati
   durmanā vipratisārī śokaśalyaviddhaḥ / na ca svake āsane ramate, yasmin	durmanAH vipratisArI Soka-Salya-vidDaH / na ca svake Asane ramate, yasmin
   samaye bodhisattvaḥ prajñāpāramitāyāṃ carati, prajñāpāramitāṃ bhāvayati,	samaye boDisattvaH prajQApAramitAyAm carati, prajQApAramitAm BAvayati,
   prajñāpāramitāyāṃ yogamāpadyate / punaraparaṃ suvikrāntavikrāmin te mārāḥ	prajQApAramitAyAm yogam-Apadyate / punar-aparam su-vikrAnta-vikrAmin te mArAH
   pāpīyāṃsaḥ ekataḥ samāgamya cintayanti - kathaṃ kariṣyāmaḥ, kiṃ nu	pApIyAMsaH ekatas samAgamya cintayanti  kaTam karizyAmaH, kim nu
   kariṣyāmaḥ / kathaṃkathāśokaśalyaviddhā bhavanti / te	karizyAmaH / kaTaMkaTA-Soka-Salya-vidDAH Bavanti / te
   kathaṃkathāśokaśalyaviddhā bhūtvā upasaṃkrāmanti	kaTaMkaTA-Soka-Salya-vidDAH BUtvA upasaMkrAmanti
   bodhisattvasyāvatāragaveṣiṇaḥ prajñāpāramitāyāṃ carataḥ / tatra	boDisattvasya-avatAra-gaveziNaH prajQApAramitAyAm carataH / tatra
   bodhisattvasya romāpi na hṛṣyati, na punaḥ kāyasyānyathātvaṃ bhaviṣyati	boDisattvasya romA-api na hRzyati, na punar kAyasya-anyaTAtvam Bavizyati
   cittasyānyathātvaṃ vā / vigatabhayaromaharṣaśca māraḥ pāpīyāniti	cittasya-anyaTAtvam vA / vigata-Baya-roma-harzaH-ca mAraH pApIyAn-iti
   saṃbudhyate / buddhvā cādhiṣṭhānaṃ karoti / tato māraḥ pāpīyānadhiṣṭhito	saMbuDyate / budDvA ca-aDizWAnam karoti / tatas mAraH pApIyAn-aDizWitaH-
   durbalo bhavati līnacitto bhayamāpannaḥ / na cāsya śaknotyavatāraṃ labdhum	durbalaH Bavati lIna-cittaH Bayam-ApannaH / na ca-asya Saknoti-avatAram labDum
   / tasyaivaṃ bhavati - ahamevāsya na śakto 'vatāraṃ labdhum, kiṃ punarmama	/ tasya-evam Bavati  aham-eva-asya na SaktaH avatAram labDum, kim punar-mama
   parṣat, kiṃ punaryadanye 'dhiṣṭhāsyanti / tataste mārā(strastā	parzat, kim punar-yat-anye aDizWAsyanti / tatas-te mArA(H-trastA
   utsāhapa)rihīṇāḥ svabhavanāni gatvā duḥkhadaurmanasyajātāḥ	utsAha-pa)rihINAH sva-BavanAni gatvA duHKa-dOrma-nasya-jAtAH
   pradhyāyantastiṣṭhanti, na ca śaknuvanti bodhisattvasya prajñāpāramitāyāṃ	praDyAyantaH-tizWanti, na ca Saknuvanti boDisattvasya prajQApAramitAyAm
   carato 'cchaṭāmātramapi cittasya mohanaṃ kartum, prāgevāsyāntarāyam /	carataH acCawA-mAtram-api cittasya mohanam kartum, prAk-eva-asya-antarAyam /
   iyaṃ(daṃ) suvikrāntavikrāmin prajñāpāramitāyāṃ carato (bodhisattvasya)	iyaM(daM) su-vikrAnta-vikrAmin prajQApAramitAyAm carataH (boDisattvasya)
   evaṃrūpaṃ prajñābalādhiṣṭhānaṃ bhavati, evaṃrūpeṇa ca	evaMrUpam prajQA-bala-aDizWAnam Bavati, evaMrUpeNa ca
   prajñābalādhiṣṭhānena samanvāgato bhavati / sacedye	prajQA-bala-aDizWAnena samanvAgataH Bavati / sa-cedye
   sarvasmiṃstrisāhasramahāsāhasre lokadhātau sattvāḥ, te sarve mārā	sarvasmin=-tri-sAhasra-mahA-sAhasre lokaDAtO sattvAH, te sarve mArA
   bhaveyuḥ, te sarve mahatībhirmāraparṣadbhiḥ sārdhaṃ taṃ bodhisattvaṃ	BaveyuH, te sarve mahatIBiH-mAra-parzadBiH sArDam tam boDisattvam
   prajñāpāramitāyāṃ carantamupasaṃkrameyurviheṭhābhiprāyāḥ / te 'pi sarve	prajQApAramitAyAm carantam-upasaMkrameyuH-viheWa-aBiprAyAH / te api sarve
   suvikrāntavikrāmin mārāḥ pāpīyāṃso na prabhavantyantarāyaṃ kartum /	su-vikrAnta-vikrAmin mArAH pApIyAMsaH na praBavanti-antarAyam kartum /
   tatkasmāddhetoḥ? tathārūpeṇa hi prajñābalādhānena prajñākhaḍgena	tat-kasmAt-hetoH? taTArUpeNa hi prajQA-bala-ADAnena prajQA-Kaxgena
   prajñāśastreṇa tasmin samaye bodhisattvaḥ samanvāgato bhavati / acintyayā	prajQA-SastreNa tasmin samaye boDisattvaH samanvAgataH Bavati / acintyayA
   suvikrāntavikrāmin prajñayā aprameyayā asamasamayā bodhisattvastadā	su-vikrAnta-vikrAmin prajQayA aprameyayA asamasamayA boDisattvaH-tadA
   samanvāgato bhavati / tena taṃ na pratibalo bhavati māraḥ	samanvAgataH Bavati / tena tam na pratibalaH Bavati mAraH
   pāpīyānabhibhavitum / mahāśastraṃ hyetatsuvikrāntavikrāmin yaduta	pApIyAn-aBiBavitum / mahA-Sastram hi-etat-su-vikrAnta-vikrAmin yat-uta
   prajñāśastram, mahākhaḍgo hyeṣa suvikrāntavikrāmin yaduta prajñākhaḍgaḥ,	prajQA-Sastram, mahA-KaxgaH hi-eza su-vikrAnta-vikrAmin yat-uta prajQA-KaxgaH,
   yatrāgatiraviṣayo mārāṇāṃ pāpīyasām, abhūmirmārāṇāṃ pāpīyasām / ye 'pi	yatra-agatiH-avizayaH mArANAm pApIyasAm, aBUmiH-mArANAm pApIyasAm / ye api
   tāvatsuvikrāntavikrāmin bāhyā ṛṣayaścaturṇāṃ dhyānānāṃ lābhinaḥ, catasṛṇāṃ	tAvat-su-vikrAnta-vikrAmin bAhyAH RzayaH-caturNAm DyAnAnAm lABinaH, catasRNAm
   vā ārūpyasamāpattīnām, ye māraviṣayaṃ kāmadhātumatikramya brahmaloke	vA ArUpya-samApattI-nAm, ye mAra-vizayam kAmaDAtum-atikramya brahma-loke
   copapadyante caturṣu ca ārūpyeṣu (Vaidya 60) sadevanikāyeṣu, teṣāmapi	ca-upapadyante caturzu ca ArUpyezu (VEdyaH 60) sa-deva-nikAya-izu, tezAm-api
   tāvadagatiraviṣayaḥ yaduta evaṃrūpāyāṃ prajñāyām, yā bodhisattvasya prajñā	tAvat-agatiH-avizayaH yat-uta evaMrUpAyAm prajQAyAm, yA boDisattvasya prajQA
   prākṛtā, kiṃ punaryā prajñāpāramitāyāṃ carataḥ prajñā, kaḥ punarvādo	prAkRtA, kim punar-yA prajQApAramitAyAm carataH prajQA, kaH punarvAdaH-
   mārāṇāṃ pāpīyasāṃ yeṣāmaviṣayo rūparūpyadhātau / balādhānaprāptaḥ	mArANAm pApIyasAm yezAm-avizayaH rUpa-rUpya-DAtO / bala-ADAna-prAptaH
   suvikrāntavikrāmin bodhisattvastasmin samaye bhavati	su-vikrAnta-vikrAmin boDisattvaH-tasmin samaye Bavati
   mahābalādhānasamanvāgato yaduta prajñāpāramitābalena / ye khalu kecit	mahA-bala-ADAna-samanvAgataH yat-uta prajQApAramitA-balena / ye Kalu kecid-
   suvikrāntavikrāmin prajñāpāramitābalena samanvāgatā bhavanti tīkṣṇena	su-vikrAnta-vikrAmin prajQApAramitA-balena samanvAgatAH Bavanti tIkzNena
   prajñāśastreṇa, adhṛṣyāste bhavanti māraiḥ pāpīyobhiranākramaṇīyāḥ / ye	prajQA-SastreNa, aDRzyAH-te Bavanti mArEH pApIyoBiH-anAkramaNIyAH / ye
   kecit suvikrāntavikrāmin prajñābalena samanvāgatā bhavanti tīkṣṇena ca	kecid su-vikrAnta-vikrAmin prajQA-balena samanvAgatAH Bavanti tIkzNena ca
   prajñāśastreṇa, na te kvacinniśrayaṃ kurvanti, aniśritāste bhavanti /	prajQA-SastreNa, na te kvacid-niSrayam kurvanti, aniSritAH-te Bavanti /
   tatkasmāddhetoḥ? niśraye hi suvikrāntavikrāmin sati calitaṃ bhavati,	tat-kasmAt-hetoH? niSraye hi su-vikrAnta-vikrAmin sati calitam Bavati,
   calite sati spandanā bhavati, spandanāyāṃ satyāṃ prapañcanā bhavati /	calite sati spandanA Bavati, spandanAyAm satyAm prapaQcanA Bavati /
   yeṣāṃ keṣāṃcit suvikrāntavikrāmin niśrayaśca bhavati calitaṃ ca bhavati	yezAm kezAMcid su-vikrAnta-vikrAmin niSrayaH-ca Bavati calitam ca Bavati
   spanditaṃ ca bhavati prapañcanā (ca) bhavati, te mārasya pāpīyaso vaśagatā	spanditam ca Bavati prapaQcanA (ca) Bavati, te mArasya pApIyasaH vaSa-gatA
   bhavanti, aparimuktāśca bhavanti te māraviṣayāt / ye 'pi tāvat	Bavanti, aparimuktAH-ca Bavanti te mAra-vizayAt / ye api tAvat-
   suvikrāntavikrāmin yāvad bhavāgropapannāḥ sattvā niśritā niśrayanibaddhā	su-vikrAnta-vikrAmin yAvat Bava-agra-upapannAH sattvA niSritA niSraya-nibadDA
   niśrayādhyāsitāḥ, te 'pyāgamiṣyanti punarmāraviṣayam / aparimuktāśca te	niSraya-aDyAsitAH, te api-Agamizyanti punar-mAra-vizayam / aparimuktAH-ca te
   mārapāśebhyaḥ, anugatasūtrāśca te mārapāśaiḥ / tadyathā udrakaśca	mAra-pASeByaH, anugata-sUtrAH-ca te mAra-pASEH / tat-yaTA udrakaH-ca
   rāmaputraḥ ārāḍaśca kālāmaḥ, ye vā punaranye 'pi kecinniśritā ārūpyeṣu	rAma-putraH ArAxaH-ca kAlAmaH, ye vA punar-anye api kecid-niSritAH ArUpyezu
   niśrayavinibaddhā niśrayādhyāśritāḥ / bodhisattvastu punaḥ	niSraya-vinibadDAH niSraya-aDyASritAH / boDisattvaH-tu punar-
   suvikrāntavikrāmin prajñāpāramitāyāṃ caran prajñāpāramitāṃ bhāvayan	su-vikrAnta-vikrAmin prajQApAramitAyAm caran prajQApAramitAm BAvayan
   prajñāpāramitāyāṃ yogamāpadyamānaḥ na kvacinniśrayaṃ karoti, aniśrito	prajQApAramitAyAm yogam-ApadyamAnaH na kvacid-niSrayam karoti, aniSritaH-
   bhavati sarvatra / yasmin khalu punaḥ samaye suvikrāntavikrāmin	Bavati sarvatra / yasmin Kalu punar samaye su-vikrAnta-vikrAmin
   bodhisattvaḥ prajñāpāramitābhāvanāyogamanuyokto viharati, tasmin samaye na	boDisattvaH prajQApAramitA-BAvanA-yogam-anuya-uktaH viharati, tasmin samaye na
   rūpaniśrito bhavati, na vedanāsaṃjñāsaṃskāravijñānaniśrito bhavati, na	rUpa-niSritaH Bavati, na vedanA-saMjQA-saMskAra-vijQAna-niSritaH Bavati, na
   viparyāsanīvaraṇadṛṣṭigataniśrito bhavati, na nāmarūpaniśrito bhavati, na	viparyAsanI-varaNa-dRzwi-gata-niSritaH Bavati, na nAma-rUpa-niSritaH Bavati, na
   kāmarūpārūpyadhātuniśrito bhavati, nātmasattvasaṃjñāniśrito bhavati, na	kAmarUpa-ArUpya-DAtu-niSritaH Bavati, na-Atma-sattva-saMjQA-niSritaH Bavati, na
   jīvapudgaladhātvāyatananiśrito bhavati, na	jIva-pudgala-DAtu-Ayatana-niSritaH Bavati, na
   pṛthivyaptejovāyvākāśavijñānenaivasaṃjñānāsaṃjñāyatananiśrito bhavati, na	pRTivI-ap-tejaH-vAyu-AkASa-vijQAnena-eva-saMjQAna-asaMjQA-Ayatana-niSritaH Bavati, na
   tṛṣṇāniśrito bhavati, na bhavatṛṣṇāniśrito bhavati, nocchedatṛṣṇāniśrito	tRzNA-niSritaH Bavati, na Bava-tRzNA-niSritaH Bavati, na-ucCeda-tRzNA-niSritaH-
   bhavati, nāntānantaniśrito bhavati, na pratītyasamutpādaniśrito bhavati,	Bavati, na-anta-ananta-niSritaH Bavati, na pratItyasamutpAda-niSritaH Bavati,
   na dānamātsaryaniśrito bhavati, na śīlaśauḥśīlyaniśrito bhavati, na	na dAna-mAtsarya-niSritaH Bavati, na SIla-SOHSIlya-niSritaH Bavati, na
   kṣāntivyāpādaniśrito bhavati, na vīryakausīdyaniśrito bhavati, na	kzAnti-vyApAda-niSritaH Bavati, na vIrya-kOsIdya-niSritaH Bavati, na
   dhyānavikṣepaniśrito bhavati, na prajñādauṣprajñyaniśrito bhavati,	DyAna-vikzepa-niSritaH Bavati, na prajQA-dOzprajQya-niSritaH Bavati,
   nāviparyāsasamyakprahāṇāpramāṇasmṛtyupasthānaniśrito bhavati,	na-aviparyAsa-samyak-prahANa-apramANa-smRti-upasTAna-niSritaH Bavati,
   nendriyabalabodhyaṅgasamādhisamāpattiniśrito bhavati, na	na-indriya-bala-boDi-aFga-samADi-samApatti-niSritaH Bavati, na
   duḥkhasamudayanirodhamārganiśrito bhavati,	duHKa-samudaya-niroDa-mArga-niSritaH Bavati,
   nānutpādajñānakṣayajñānānabhisaṃskārajñānaniśrito bhavati, na	na-anutpAda-jQAna-kzaya-jQAna-anaBisaMskAra-jQAna-niSritaH Bavati, na
   vidyāvimuktiniśrito bhavati, na vimuktijñānadarśananiśrito bhavati, na	vidyA-vimukti-niSritaH Bavati, na vimukti-jQAna-darSana-niSritaH Bavati, na
